Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Strombedarf (kWh),
17:45:00,0.566845322210423,0.02014721221157943,496427.3088933172,
18:00:00,0.599818815585894,0.021319179135117192,525304.5738892877,
18:15:00,0.604197541021324,0.021474810851755226,529139.3393872487,
18:30:00,0.61730358270936,0.02194063493602746,540617.2448237167,
18:45:00,0.627788416059788,0.022313294203445213,549799.56917289,
19:00:00,0.636962645241413,0.02263937106243577,557834.1029784174,
19:15:00,0.627788416059788,0.022313294203445213,549799.56917289,
19:30:00,0.615337676456154,0.021870761323386605,538895.5590082459,
19:45:00,0.604197541021324,0.021474810851755226,529139.3393872487,
20:00:00,0.589125593080083,0.02093911315484218,515939.74813531135,
20:15:00,0.566190020126021,0.02012392100736581,495853.41362149356,
20:30:00,0.541288540918753,0.019238855247248585,474045.3932922052,
20:45:00,0.516387061711486,0.018353789487131393,452237.3729629175,
21:00:00,0.49214088458862,0.01749201493122779,431003.24790545274,
21:15:00,0.472481822056566,0.016793278804819445,413786.3897507512,
21:30:00,0.443648530342888,0.01576846581942058,388534.9977905231,
21:45:00,0.422678863642031,0.01502314728458503,370170.34909217514,
22:00:00,0.403675103194379,0.014347702362390302,353527.38620929705,
22:15:00,0.380739530240317,0.013532510214913933,333441.0516954793,
22:30:00,0.360425165623862,0.012810482884292004,315650.29826895497,
22:45:00,0.342076707260612,0.012158329166310896,299581.2306579005,
23:00:00,0.322946262410622,0.01147838153863763,282827.32111203123,
23:15:00,0.35619277,0.01266005212398372,311943.68433495885,
23:30:00,0.389439277,0.013841722688381727,341060.0470417258,
23:45:00,0.422685785,0.015023393288322433,370176.41062426474,
