Datum,Kapazität in kWh,Restkapazität in kWh,Einspeisung in kWh
2030-06-03 08:15:00,9250000.0,9247684.304865243,-2315.6951347572394
2030-06-03 08:30:00,9250000.0,9248711.18461238,-1288.8153876192282
2030-06-03 08:45:00,9250000.0,9249767.955465415,-232.04453458410353
2030-06-03 09:00:00,9250000.0,9250000.0,0.0
2030-06-03 09:15:00,9250000.0,9250000.0,0.0
2030-06-03 09:30:00,9250000.0,9250000.0,0.0
2030-06-03 09:45:00,9250000.0,9250000.0,0.0
2030-06-03 10:00:00,9250000.0,9250000.0,0.0
2030-06-03 10:15:00,9250000.0,9250000.0,0.0
2030-06-03 10:30:00,9250000.0,9250000.0,0.0
2030-06-03 10:45:00,9250000.0,9250000.0,0.0
2030-06-03 11:00:00,9250000.0,9250000.0,0.0
2030-06-03 11:15:00,9250000.0,9250000.0,0.0
2030-06-03 11:30:00,9250000.0,9250000.0,0.0
2030-06-03 11:45:00,9250000.0,9250000.0,0.0
2030-06-03 12:00:00,9250000.0,9250000.0,0.0
2030-06-03 12:15:00,9250000.0,9250000.0,0.0
2030-06-03 12:30:00,9250000.0,9250000.0,0.0
2030-06-03 12:45:00,9250000.0,9250000.0,0.0
2030-06-03 13:00:00,9250000.0,9250000.0,0.0
2030-06-03 13:15:00,9250000.0,9250000.0,0.0
2030-06-03 13:30:00,9250000.0,9250000.0,0.0
2030-06-03 13:45:00,9250000.0,9250000.0,0.0
2030-06-03 14:00:00,9250000.0,9250000.0,0.0
2030-06-03 14:15:00,9250000.0,9250000.0,0.0
2030-06-03 14:30:00,9250000.0,9250000.0,0.0
2030-06-03 14:45:00,9250000.0,9250000.0,0.0
2030-06-03 15:00:00,9250000.0,9250000.0,0.0
2030-06-03 15:15:00,9250000.0,9250000.0,0.0
2030-06-03 15:30:00,9250000.0,9250000.0,0.0
2030-06-03 15:45:00,9250000.0,9250000.0,0.0
2030-06-03 16:00:00,9250000.0,9250000.0,0.0
2030-06-03 16:15:00,9250000.0,9250000.0,0.0
2030-06-03 16:30:00,9250000.0,9250000.0,0.0
2030-06-03 16:45:00,9250000.0,9250000.0,0.0
2030-06-03 17:00:00,9250000.0,9250000.0,0.0
2030-06-03 17:15:00,9250000.0,9250000.0,0.0
2030-06-03 17:30:00,9250000.0,9250000.0,0.0
2030-06-03 17:45:00,9250000.0,9250000.0,0.0
2030-06-03 18:00:00,9250000.0,9250000.0,0.0
2030-06-03 18:15:00,9250000.0,9250000.0,0.0
2030-06-03 18:30:00,9250000.0,9250000.0,0.0
2030-06-03 18:45:00,9250000.0,9250000.0,0.0
2030-06-03 19:00:00,9250000.0,9250000.0,0.0
2030-06-03 19:15:00,9250000.0,9250000.0,0.0
2030-06-03 19:30:00,9250000.0,9250000.0,0.0
2030-06-03 19:45:00,9250000.0,9250000.0,0.0
2030-06-03 20:00:00,9250000.0,9250000.0,0.0
2030-06-03 20:15:00,9250000.0,9250000.0,0.0
2030-06-03 20:30:00,9250000.0,9250000.0,0.0
2030-06-03 20:45:00,9250000.0,9250000.0,0.0
2030-06-03 21:00:00,9250000.0,9250000.0,0.0
2030-06-03 21:15:00,9250000.0,9250000.0,0.0
2030-06-03 21:30:00,9250000.0,9250000.0,0.0
2030-06-03 21:45:00,9250000.0,9250000.0,0.0
2030-06-03 22:00:00,9250000.0,9250000.0,0.0
2030-06-03 22:15:00,9250000.0,9250000.0,0.0
2030-06-03 22:30:00,9250000.0,9250000.0,0.0
2030-06-03 22:45:00,9250000.0,9250000.0,0.0
2030-06-03 23:00:00,9250000.0,9250000.0,0.0
2030-06-03 23:15:00,9250000.0,9250000.0,0.0
2030-06-03 23:30:00,9250000.0,9250000.0,0.0
2030-06-03 23:45:00,9250000.0,9250000.0,0.0
2030-06-04 00:00:00,9250000.0,9250000.0,0.0
2030-06-04 00:15:00,9250000.0,9250000.0,0.0
2030-06-04 00:30:00,9250000.0,9250000.0,0.0
2030-06-04 00:45:00,9250000.0,9250000.0,0.0
2030-06-04 01:00:00,9250000.0,9250000.0,0.0
2030-06-04 01:15:00,9250000.0,9250000.0,0.0
2030-06-04 01:30:00,9250000.0,9250000.0,0.0
2030-06-04 01:45:00,9250000.0,9250000.0,0.0
2030-06-04 02:00:00,9250000.0,9250000.0,0.0
2030-06-04 02:15:00,9250000.0,9250000.0,0.0
2030-06-04 02:30:00,9250000.0,9250000.0,0.0
2030-06-04 02:45:00,9250000.0,9250000.0,0.0
2030-06-04 03:00:00,9250000.0,9250000.0,0.0
2030-06-04 03:15:00,9250000.0,9250000.0,0.0
2030-06-04 03:30:00,9250000.0,9250000.0,0.0
2030-06-04 03:45:00,9250000.0,9250000.0,0.0
2030-06-04 04:00:00,9250000.0,9250000.0,0.0
2030-06-04 04:15:00,9250000.0,9245996.115294011,-4003.884705989578
2030-06-04 04:30:00,9250000.0,9242270.36107912,-7729.638920880695
2030-06-04 04:45:00,9250000.0,9242164.641678087,-7835.358321912094
2030-06-04 05:00:00,9250000.0,9242068.28638311,-7931.713616891686
2030-06-04 05:15:00,9250000.0,9242200.387148403,-7799.612851598244
2030-06-04 05:30:00,9250000.0,9242270.060371166,-7729.939628834363
2030-06-04 05:45:00,9250000.0,9242552.936963117,-7447.063036882448
2030-06-04 06:00:00,9250000.0,9242876.019173656,-7123.9808263437435
2030-06-04 06:15:00,9250000.0,9243198.418129874,-6801.581870125525
2030-06-04 06:30:00,9250000.0,9243624.747897869,-6375.252102131053
2030-06-04 06:45:00,9250000.0,9244210.04572614,-5789.95427386154
2030-06-04 07:00:00,9250000.0,9244704.542796602,-5295.457203396691
2030-06-04 07:15:00,9250000.0,9245340.45899114,-4659.541008859791
2030-06-04 07:30:00,9250000.0,9246068.811727893,-3931.188272107631
2030-06-04 07:45:00,9250000.0,9246758.09526669,-3241.9047333092985
2030-06-04 08:00:00,9250000.0,9247461.945487928,-2538.0545120717015
2030-06-04 08:15:00,9250000.0,9248420.489603406,-1579.5103965944236
2030-06-04 08:30:00,9250000.0,9249383.856271597,-616.1437284028143
2030-06-04 08:45:00,9250000.0,9250000.0,0.0
2030-06-04 09:00:00,9250000.0,9250000.0,0.0
2030-06-04 09:15:00,9250000.0,9250000.0,0.0
2030-06-04 09:30:00,9250000.0,9250000.0,0.0
2030-06-04 09:45:00,9250000.0,9250000.0,0.0
2030-06-04 10:00:00,9250000.0,9250000.0,0.0
2030-06-04 10:15:00,9250000.0,9250000.0,0.0
2030-06-04 10:30:00,9250000.0,9250000.0,0.0
2030-06-04 10:45:00,9250000.0,9250000.0,0.0
2030-06-04 11:00:00,9250000.0,9250000.0,0.0
2030-06-04 11:15:00,9250000.0,9250000.0,0.0
2030-06-04 11:30:00,9250000.0,9250000.0,0.0
2030-06-04 11:45:00,9250000.0,9250000.0,0.0
2030-06-04 12:00:00,9250000.0,9250000.0,0.0
2030-06-04 12:15:00,9250000.0,9250000.0,0.0
2030-06-04 12:30:00,9250000.0,9250000.0,0.0
2030-06-04 12:45:00,9250000.0,9250000.0,0.0
2030-06-04 13:00:00,9250000.0,9250000.0,0.0
2030-06-04 13:15:00,9250000.0,9250000.0,0.0
2030-06-04 13:30:00,9250000.0,9250000.0,0.0
2030-06-04 13:45:00,9250000.0,9250000.0,0.0
2030-06-04 14:00:00,9250000.0,9250000.0,0.0
2030-06-04 14:15:00,9250000.0,9250000.0,0.0
2030-06-04 14:30:00,9250000.0,9250000.0,0.0
2030-06-04 14:45:00,9250000.0,9250000.0,0.0
2030-06-04 15:00:00,9250000.0,9250000.0,0.0
2030-06-04 15:15:00,9250000.0,9250000.0,0.0
2030-06-04 15:30:00,9250000.0,9250000.0,0.0
2030-06-04 15:45:00,9250000.0,9250000.0,0.0
2030-06-04 16:00:00,9250000.0,9250000.0,0.0
2030-06-04 16:15:00,9250000.0,9250000.0,0.0
2030-06-04 16:30:00,9250000.0,9250000.0,0.0
2030-06-04 16:45:00,9250000.0,9250000.0,0.0
2030-06-04 17:00:00,9250000.0,9250000.0,0.0
2030-06-04 17:15:00,9250000.0,9250000.0,0.0
2030-06-04 17:30:00,9250000.0,9250000.0,0.0
2030-06-04 17:45:00,9250000.0,9250000.0,0.0
2030-06-04 18:00:00,9250000.0,9250000.0,0.0
2030-06-04 18:15:00,9250000.0,9250000.0,0.0
2030-06-04 18:30:00,9250000.0,9250000.0,0.0
2030-06-04 18:45:00,9250000.0,9250000.0,0.0
2030-06-04 19:00:00,9250000.0,9250000.0,0.0
2030-06-04 19:15:00,9250000.0,9250000.0,0.0
2030-06-04 19:30:00,9250000.0,9250000.0,0.0
2030-06-04 19:45:00,9250000.0,9250000.0,0.0
2030-06-04 20:00:00,9250000.0,9250000.0,0.0
2030-06-04 20:15:00,9250000.0,9250000.0,0.0
2030-06-04 20:30:00,9250000.0,9250000.0,0.0
2030-06-04 20:45:00,9250000.0,9250000.0,0.0
2030-06-04 21:00:00,9250000.0,9250000.0,0.0
2030-06-04 21:15:00,9250000.0,9250000.0,0.0
2030-06-04 21:30:00,9250000.0,9250000.0,0.0
2030-06-04 21:45:00,9250000.0,9250000.0,0.0
2030-06-04 22:00:00,9250000.0,9250000.0,0.0
2030-06-04 22:15:00,9250000.0,9250000.0,0.0
2030-06-04 22:30:00,9250000.0,9250000.0,0.0
2030-06-04 22:45:00,9250000.0,9250000.0,0.0
2030-06-04 23:00:00,9250000.0,9250000.0,0.0
2030-06-04 23:15:00,9250000.0,9250000.0,0.0
2030-06-04 23:30:00,9250000.0,9250000.0,0.0
2030-06-04 23:45:00,9250000.0,9250000.0,0.0
2030-06-05 00:00:00,9250000.0,9250000.0,0.0
2030-06-05 00:15:00,9250000.0,9250000.0,0.0
2030-06-05 00:30:00,9250000.0,9250000.0,0.0
2030-06-05 00:45:00,9250000.0,9250000.0,0.0
2030-06-05 01:00:00,9250000.0,9250000.0,0.0
2030-06-05 01:15:00,9250000.0,9250000.0,0.0
2030-06-05 01:30:00,9250000.0,9250000.0,0.0
2030-06-05 01:45:00,9250000.0,9243260.148531444,-6739.851468556435
2030-06-05 02:00:00,9250000.0,9242387.826053023,-7612.17394697741
2030-06-05 02:15:00,9250000.0,9242239.941593166,-7760.058406833975
2030-06-05 02:30:00,9250000.0,9242220.626679461,-7779.373320538552
2030-06-05 02:45:00,9250000.0,9242073.637441391,-7926.362558608162
2030-06-05 03:00:00,9250000.0,9241905.475255998,-8094.524744001528
2030-06-05 03:15:00,9250000.0,9241762.477473544,-8237.52252645528
2030-06-05 03:30:00,9250000.0,9241566.469978597,-8433.530021402632
2030-06-05 03:45:00,9250000.0,9241505.764284054,-8494.235715945502
2030-06-05 04:00:00,9250000.0,9241280.381238673,-8719.61876132726
2030-06-05 04:15:00,9250000.0,9241100.451098477,-8899.548901522865
2030-06-05 04:30:00,9250000.0,9240956.748276068,-9043.251723931638
2030-06-05 04:45:00,9250000.0,9240665.451873291,-9334.54812670872
2030-06-05 05:00:00,9250000.0,9240316.589542527,-9683.410457472375
2030-06-05 05:15:00,9250000.0,9240118.79276226,-9881.207237739996
2030-06-05 05:30:00,9250000.0,9239836.415346783,-10163.58465321799
2030-06-05 05:45:00,9250000.0,9239590.43663211,-10409.56336788995
2030-06-05 06:00:00,9250000.0,9238889.91355957,-11110.086440429905
2030-06-05 06:15:00,9250000.0,9238611.977184972,-11388.022815027874
2030-06-05 06:30:00,9250000.0,9238582.771470226,-11417.228529773685
2030-06-05 06:45:00,9250000.0,9238746.355496267,-11253.644503732618
2030-06-05 07:00:00,9250000.0,9238902.701297885,-11097.298702114866
2030-06-05 07:15:00,9250000.0,9239339.243517254,-10660.756482746201
2030-06-05 07:30:00,9250000.0,9239806.148151059,-10193.851848940561
2030-06-05 07:45:00,9250000.0,9240324.71250926,-9675.287490740433
2030-06-05 08:00:00,9250000.0,9240887.909840817,-9112.09015918376
2030-06-05 08:15:00,9250000.0,9241553.28287906,-8446.717120939094
2030-06-05 08:30:00,9250000.0,9242473.35601921,-7526.643980790201
2030-06-05 08:45:00,9250000.0,9243550.338422427,-6449.661577572593
2030-06-05 09:00:00,9250000.0,9244723.324383477,-5276.675616523195
2030-06-05 09:15:00,9250000.0,9245709.453970086,-4290.546029915089
2030-06-05 09:30:00,9250000.0,9246570.095497077,-3429.9045029221015
2030-06-05 09:45:00,9250000.0,9247529.535472825,-2470.4645271742957
2030-06-05 10:00:00,9250000.0,9248840.786064783,-1159.2139352160848
2030-06-05 10:15:00,9250000.0,9249641.992857566,-358.00714243374387
2030-06-05 10:30:00,9250000.0,9250000.0,0.0
2030-06-05 10:45:00,9250000.0,9250000.0,0.0
2030-06-05 11:00:00,9250000.0,9250000.0,0.0
2030-06-05 11:15:00,9250000.0,9250000.0,0.0
2030-06-05 11:30:00,9250000.0,9250000.0,0.0
2030-06-05 11:45:00,9250000.0,9250000.0,0.0
2030-06-05 12:00:00,9250000.0,9250000.0,0.0
2030-06-05 12:15:00,9250000.0,9250000.0,0.0
2030-06-05 12:30:00,9250000.0,9250000.0,0.0
2030-06-05 12:45:00,9250000.0,9250000.0,0.0
2030-06-05 13:00:00,9250000.0,9250000.0,0.0
2030-06-05 13:15:00,9250000.0,9250000.0,0.0
2030-06-05 13:30:00,9250000.0,9250000.0,0.0
2030-06-05 13:45:00,9250000.0,9250000.0,0.0
2030-06-05 14:00:00,9250000.0,9250000.0,0.0
2030-06-05 14:15:00,9250000.0,9250000.0,0.0
2030-06-05 14:30:00,9250000.0,9250000.0,0.0
2030-06-05 14:45:00,9250000.0,9250000.0,0.0
2030-06-05 15:00:00,9250000.0,9250000.0,0.0
2030-06-05 15:15:00,9250000.0,9250000.0,0.0
2030-06-05 15:30:00,9250000.0,9250000.0,0.0
2030-06-05 15:45:00,9250000.0,9250000.0,0.0
2030-06-05 16:00:00,9250000.0,9250000.0,0.0
2030-06-05 16:15:00,9250000.0,9250000.0,0.0
2030-06-05 16:30:00,9250000.0,9250000.0,0.0
2030-06-05 16:45:00,9250000.0,9250000.0,0.0
2030-06-05 17:00:00,9250000.0,9250000.0,0.0
2030-06-05 17:15:00,9250000.0,9250000.0,0.0
2030-06-05 17:30:00,9250000.0,9250000.0,0.0
2030-06-05 17:45:00,9250000.0,9250000.0,0.0
2030-06-05 18:00:00,9250000.0,9250000.0,0.0
2030-06-05 18:15:00,9250000.0,9250000.0,0.0
2030-06-05 18:30:00,9250000.0,9250000.0,0.0
2030-06-05 18:45:00,9250000.0,9248056.484020116,-1943.515979883441
2030-06-05 19:00:00,9250000.0,9239309.239674777,-10690.76032522403
2030-06-05 19:15:00,9250000.0,9238746.468687825,-11253.531312174817
2030-06-05 19:30:00,9250000.0,9238150.052015502,-11849.947984498276
2030-06-05 19:45:00,9250000.0,9237552.9163872,-12447.083612800152
2030-06-05 20:00:00,9250000.0,9237343.562589016,-12656.437410984086
2030-06-05 20:15:00,9250000.0,9237179.69310004,-12820.30689995905
2030-06-05 20:30:00,9250000.0,9237149.308805363,-12850.691194636103
2030-06-05 20:45:00,9250000.0,9237234.205323622,-12765.794676378591
2030-06-05 21:00:00,9250000.0,9237521.843238803,-12478.156761196511
2030-06-05 21:15:00,9250000.0,9238002.758549917,-11997.241450082161
2030-06-05 21:30:00,9250000.0,9238243.414086213,-11756.58591378669
2030-06-05 21:45:00,9250000.0,9238617.697109478,-11382.302890522576
2030-06-05 22:00:00,9250000.0,9238898.60691726,-11101.393082740393
2030-06-05 22:15:00,9250000.0,9239333.657657001,-10666.342342999584
2030-06-05 22:30:00,9250000.0,9239927.194582988,-10072.80541701154
2030-06-05 22:45:00,9250000.0,9240331.847829994,-9668.152170005673
2030-06-05 23:00:00,9250000.0,9240516.98848934,-9483.011510660472
2030-06-05 23:15:00,9250000.0,9240792.285378348,-9207.714621651256
2030-06-05 23:30:00,9250000.0,9241056.59922425,-8943.400775749085
2030-06-05 23:45:00,9250000.0,9241194.129747372,-8805.870252628805
2030-06-06 00:00:00,9250000.0,9241229.768595316,-8770.231404683782
2030-06-06 00:15:00,9250000.0,9241389.152447315,-8610.847552684725
2030-06-06 00:30:00,9250000.0,9241337.948456861,-8662.051543138994
2030-06-06 00:45:00,9250000.0,9241224.523914808,-8775.476085191554
2030-06-06 01:00:00,9250000.0,9241210.797099618,-8789.202900381435
2030-06-06 01:15:00,9250000.0,9241077.15450123,-8922.84549876965
2030-06-06 01:30:00,9250000.0,9240986.587978011,-9013.412021988934
2030-06-06 01:45:00,9250000.0,9240947.927791692,-9052.072208306976
2030-06-06 02:00:00,9250000.0,9241026.502939941,-8973.497060058771
2030-06-06 02:15:00,9250000.0,9240950.619484387,-9049.380515612334
2030-06-06 02:30:00,9250000.0,9240749.513528662,-9250.486471337372
2030-06-06 02:45:00,9250000.0,9240545.633280825,-9454.366719174956
2030-06-06 03:00:00,9250000.0,9240328.468624363,-9671.531375638147
2030-06-06 03:15:00,9250000.0,9240189.880365875,-9810.119634126007
2030-06-06 03:30:00,9250000.0,9240129.623977534,-9870.376022465582
2030-06-06 03:45:00,9250000.0,9240073.635383204,-9926.364616796589
2030-06-06 04:00:00,9250000.0,9239916.304516505,-10083.695483494705
2030-06-06 04:15:00,9250000.0,9239756.986348702,-10243.013651298887
2030-06-06 04:30:00,9250000.0,9239614.682185333,-10385.317814667545
2030-06-06 04:45:00,9250000.0,9239510.241074054,-10489.75892594595
2030-06-06 05:00:00,9250000.0,9239183.103873888,-10816.896126111506
2030-06-06 05:15:00,9250000.0,9239104.142426683,-10895.857573316516
2030-06-06 05:30:00,9250000.0,9238925.676847376,-11074.32315262414
2030-06-06 05:45:00,9250000.0,9238627.67264016,-11372.327359839432
2030-06-06 06:00:00,9250000.0,9237908.2924703,-12091.707529699524
2030-06-06 06:15:00,9250000.0,9237539.861209279,-12460.138790721358
2030-06-06 06:30:00,9250000.0,9237497.96272664,-12502.037273360123
2030-06-06 06:45:00,9250000.0,9237512.701408869,-12487.298591130542
2030-06-06 07:00:00,9250000.0,9237309.00773567,-12690.992264330596
2030-06-06 07:15:00,9250000.0,9237557.678427253,-12442.321572747744
2030-06-06 07:30:00,9250000.0,9237949.597448265,-12050.402551735286
2030-06-06 07:45:00,9250000.0,9238330.60721755,-11669.3927824499
2030-06-06 08:00:00,9250000.0,9238863.483222427,-11136.516777573222
2030-06-06 08:15:00,9250000.0,9239518.863198226,-10481.136801773804
2030-06-06 08:30:00,9250000.0,9240248.4602445,-9751.539755500406
2030-06-06 08:45:00,9250000.0,9241004.664674364,-8995.335325635564
2030-06-06 09:00:00,9250000.0,9241927.918835873,-8072.081164126543
2030-06-06 09:15:00,9250000.0,9242727.492387403,-7272.507612597765
2030-06-06 09:30:00,9250000.0,9243625.285486154,-6374.714513845196
2030-06-06 09:45:00,9250000.0,9244591.520213787,-5408.479786213209
2030-06-06 10:00:00,9250000.0,9245534.15699017,-4465.843009828877
2030-06-06 10:15:00,9250000.0,9246337.640237862,-3662.359762138203
2030-06-06 10:30:00,9250000.0,9246904.926414076,-3095.073585923652
2030-06-06 10:45:00,9250000.0,9247486.301749533,-2513.6982504664556
2030-06-06 11:00:00,9250000.0,9247952.373906398,-2047.6260936025792
2030-06-06 11:15:00,9250000.0,9248553.170749532,-1446.829250468556
2030-06-06 11:30:00,9250000.0,9248862.50935409,-1137.4906459089761
2030-06-06 11:45:00,9250000.0,9249150.04298743,-849.9570125687496
2030-06-06 12:00:00,9250000.0,9249403.498236727,-596.5017632739182
2030-06-06 12:15:00,9250000.0,9249648.134275025,-351.86572497531233
2030-06-06 12:30:00,9250000.0,9249666.716174461,-333.2838255395145
2030-06-06 12:45:00,9250000.0,9249585.282619596,-414.71738040407945
2030-06-06 13:00:00,9250000.0,9249535.548414923,-464.4515850762509
2030-06-06 13:15:00,9250000.0,9249399.813801061,-600.1861989380268
2030-06-06 13:30:00,9250000.0,9249482.382157419,-517.6178425804537
2030-06-06 13:45:00,9250000.0,9249494.76060934,-505.2393906608231
2030-06-06 14:00:00,9250000.0,9249545.811046066,-454.18895393399725
2030-06-06 14:15:00,9250000.0,9249437.195558263,-562.804441736982
2030-06-06 14:30:00,9250000.0,9249286.081331683,-713.9186683173903
2030-06-06 14:45:00,9250000.0,9248974.076903857,-1025.9230961428584
2030-06-06 15:00:00,9250000.0,9248651.781296948,-1348.2187030519126
2030-06-06 15:15:00,9250000.0,9248289.416249195,-1710.5837508044897
2030-06-06 15:30:00,9250000.0,9247863.022439098,-2136.9775609022436
2030-06-06 15:45:00,9250000.0,9247520.656421524,-2479.3435784763606
2030-06-06 16:00:00,9250000.0,9246962.862044165,-3037.137955835762
2030-06-06 16:15:00,9250000.0,9246851.613841917,-3148.3861580832145
2030-06-06 16:30:00,9250000.0,9246314.6310308,-3685.368969200932
2030-06-06 16:45:00,9250000.0,9245673.946697498,-4326.053302502733
2030-06-06 17:00:00,9250000.0,9244995.337438997,-5004.662561003934
2030-06-06 17:15:00,9250000.0,9244110.709228985,-5889.290771015614
2030-06-06 17:30:00,9250000.0,9243366.146774005,-6633.853225994741
2030-06-06 17:45:00,9250000.0,9242359.477691125,-7640.522308874739
2030-06-06 18:00:00,9250000.0,9241520.213755881,-8479.786244118157
2030-06-06 18:15:00,9250000.0,9240730.595887316,-9269.404112683012
2030-06-06 18:30:00,9250000.0,9239770.958049184,-10229.04195081571
2030-06-06 18:45:00,9250000.0,9238936.149617914,-11063.850382085038
2030-06-06 19:00:00,9250000.0,9238061.69109678,-11938.30890321831
2030-06-06 19:15:00,9250000.0,9237471.651902251,-12528.348097749189
2030-06-06 19:30:00,9250000.0,9236902.050166918,-13097.949833082188
2030-06-06 19:45:00,9250000.0,9236424.721812036,-13575.278187963459
2030-06-06 20:00:00,9250000.0,9236118.401414664,-13881.598585336144
2030-06-06 20:15:00,9250000.0,9235770.88991439,-14229.110085610237
2030-06-06 20:30:00,9250000.0,9235480.136184016,-14519.86381598328
2030-06-06 20:45:00,9250000.0,9235452.026113998,-14547.973886002113
2030-06-06 21:00:00,9250000.0,9235384.719903903,-14615.280096096627
2030-06-06 21:15:00,9250000.0,9235679.748621253,-14320.251378747125
2030-06-06 21:30:00,9250000.0,9235740.999355987,-14259.00064401361
2030-06-06 21:45:00,9250000.0,9235804.280180382,-14195.719819618564
2030-06-06 22:00:00,9250000.0,9235935.427549949,-14064.57245005182
2030-06-06 22:15:00,9250000.0,9236213.775093833,-13786.224906166426
2030-06-06 22:30:00,9250000.0,9236517.826688152,-13482.173311847766
2030-06-06 22:45:00,9250000.0,9236966.575273383,-13033.424726617504
2030-06-06 23:00:00,9250000.0,9237388.156016018,-12611.84398398261
2030-06-06 23:15:00,9250000.0,9237683.166466003,-12316.833533997109
2030-06-06 23:30:00,9250000.0,9237848.825350909,-12151.174649092052
2030-06-06 23:45:00,9250000.0,9238102.827157175,-11897.172842824706
2030-06-07 00:00:00,9250000.0,9238258.590397255,-11741.409602744141
2030-06-07 00:15:00,9250000.0,9238415.486744184,-11584.513255816844
2030-06-07 00:30:00,9250000.0,9238498.461528122,-11501.538471878503
2030-06-07 00:45:00,9250000.0,9238656.898388267,-11343.10161173405
2030-06-07 01:00:00,9250000.0,9238687.23785515,-11312.762144851462
2030-06-07 01:15:00,9250000.0,9238753.04922583,-11246.950774170295
2030-06-07 01:30:00,9250000.0,9238781.581804357,-11218.41819564328
2030-06-07 01:45:00,9250000.0,9239036.06405893,-10963.935941070295
2030-06-07 02:00:00,9250000.0,9239049.132785399,-10950.867214600854
2030-06-07 02:15:00,9250000.0,9239082.33583012,-10917.6641698803
2030-06-07 02:30:00,9250000.0,9239009.598382682,-10990.401617318681
2030-06-07 02:45:00,9250000.0,9238932.479725044,-11067.520274955652
2030-06-07 03:00:00,9250000.0,9238826.199989272,-11173.800010727347
2030-06-07 03:15:00,9250000.0,9238784.048412014,-11215.951587986745
2030-06-07 03:30:00,9250000.0,9238647.9177795,-11352.082220499813
2030-06-07 03:45:00,9250000.0,9238529.935810141,-11470.064189858716
2030-06-07 04:00:00,9250000.0,9238335.188632047,-11664.811367954091
2030-06-07 04:15:00,9250000.0,9238269.553821724,-11730.446178275353
2030-06-07 04:30:00,9250000.0,9238177.491811555,-11822.50818844569
2030-06-07 04:45:00,9250000.0,9238035.046935149,-11964.953064851275
2030-06-07 05:00:00,9250000.0,9237804.254693031,-12195.745306969204
2030-06-07 05:15:00,9250000.0,9237691.91261172,-12308.087388281081
2030-06-07 05:30:00,9250000.0,9237432.349584408,-12567.650415592314
2030-06-07 05:45:00,9250000.0,9237348.065907482,-12651.934092517797
2030-06-07 06:00:00,9250000.0,9236789.380491395,-13210.61950860505
2030-06-07 06:15:00,9250000.0,9236646.598848403,-13353.401151597438
2030-06-07 06:30:00,9250000.0,9236461.892531225,-13538.107468775219
2030-06-07 06:45:00,9250000.0,9236515.780506609,-13484.219493391578
2030-06-07 07:00:00,9250000.0,9236572.049628528,-13427.950371472027
2030-06-07 07:15:00,9250000.0,9236797.952475026,-13202.047524974107
2030-06-07 07:30:00,9250000.0,9237027.298272224,-12972.70172777602
2030-06-07 07:45:00,9250000.0,9237559.276439512,-12440.723560487799
2030-06-07 08:00:00,9250000.0,9238019.796569765,-11980.20343023591
2030-06-07 08:15:00,9250000.0,9238688.001340184,-11311.99865981521
2030-06-07 08:30:00,9250000.0,9239330.089095965,-10669.910904035438
2030-06-07 08:45:00,9250000.0,9240186.423732594,-9813.576267405868
2030-06-07 09:00:00,9250000.0,9241099.216536151,-8900.78346384846
2030-06-07 09:15:00,9250000.0,9241925.817258714,-8074.18274128685
2030-06-07 09:30:00,9250000.0,9242671.712594736,-7328.2874052636635
2030-06-07 09:45:00,9250000.0,9243515.812654119,-6484.18734588038
2030-06-07 10:00:00,9250000.0,9244383.551510144,-5616.448489856562
2030-06-07 10:15:00,9250000.0,9245292.581464998,-4707.418535000965
2030-06-07 10:30:00,9250000.0,9245918.846213296,-4081.153786704488
2030-06-07 10:45:00,9250000.0,9246601.47842144,-3398.521578559088
2030-06-07 11:00:00,9250000.0,9247291.008856127,-2708.9911438729796
2030-06-07 11:15:00,9250000.0,9247816.643521212,-2183.356478788737
2030-06-07 11:30:00,9250000.0,9248231.637170713,-1768.3628292865687
2030-06-07 11:45:00,9250000.0,9248708.592712265,-1291.4072877359722
2030-06-07 12:00:00,9250000.0,9249236.579488002,-763.4205119974904
2030-06-07 12:15:00,9250000.0,9249543.033293154,-456.96670684514174
2030-06-07 12:30:00,9250000.0,9249977.172985172,-22.827014828872052
2030-06-07 12:45:00,9250000.0,9250000.0,0.0
2030-06-07 13:00:00,9250000.0,9250000.0,0.0
2030-06-07 13:15:00,9250000.0,9250000.0,0.0
2030-06-07 13:30:00,9250000.0,9250000.0,0.0
2030-06-07 13:45:00,9250000.0,9250000.0,0.0
2030-06-07 14:00:00,9250000.0,9250000.0,0.0
2030-06-07 14:15:00,9250000.0,9250000.0,0.0
2030-06-07 14:30:00,9250000.0,9250000.0,0.0
2030-06-07 14:45:00,9250000.0,9250000.0,0.0
2030-06-07 15:00:00,9250000.0,9250000.0,0.0
2030-06-07 15:15:00,9250000.0,9250000.0,0.0
2030-06-07 15:30:00,9250000.0,9250000.0,0.0
2030-06-07 15:45:00,9250000.0,9250000.0,0.0
2030-06-07 16:00:00,9250000.0,9250000.0,0.0
2030-06-07 16:15:00,9250000.0,9250000.0,0.0
2030-06-07 16:30:00,9250000.0,9250000.0,0.0
2030-06-07 16:45:00,9250000.0,9249733.222110521,-266.7778894787607
2030-06-07 17:00:00,9250000.0,9245899.938570114,-4100.061429886169
2030-06-07 17:15:00,9250000.0,9245088.54599805,-4911.454001949674
2030-06-07 17:30:00,9250000.0,9244220.135510387,-5779.864489613035
2030-06-07 17:45:00,9250000.0,9243373.013112519,-6626.986887481657
2030-06-07 18:00:00,9250000.0,9242433.554886488,-7566.445113512502
2030-06-07 18:15:00,9250000.0,9241491.940597627,-8508.059402373508
