Datum,Differenz in kWh,Kapazität in kWh,Laden/Einspeisen in kWh
2030-02-03 10:45:00,-2893.1190028405326,143216.2406569363,2893.1190028405326
2030-02-03 11:00:00,-2788.4885245583137,146004.72918149462,2788.4885245583137
2030-02-03 11:15:00,-3094.932919003986,149099.66210049862,3094.932919003986
2030-02-03 11:30:00,-3497.3162344020893,152596.97833490072,3497.3162344020893
2030-02-03 11:45:00,-3797.537092309278,156394.51542721,3797.537092309278
2030-02-03 12:00:00,-4190.853776964235,160585.36920417423,4190.853776964235
2030-02-03 12:15:00,-4277.421056001935,164862.79026017617,4277.421056001935
2030-02-03 12:30:00,-4430.951172889385,169293.74143306556,4430.951172889385
2030-02-03 12:45:00,-4266.092263012855,173559.83369607842,4266.092263012855
2030-02-03 13:00:00,-4055.736087314108,177615.56978339254,4055.736087314108
2030-02-03 13:15:00,-4132.852061462501,181748.42184485504,4132.852061462501
2030-02-03 13:30:00,-4159.328190589014,185907.75003544404,4159.328190589014
2030-02-03 13:45:00,-4305.117109232859,190212.86714467691,4305.117109232859
2030-02-03 14:00:00,-4259.21724563291,194472.0843903098,4259.21724563291
2030-02-03 14:15:00,-4035.5882195872655,198507.67260989707,4035.5882195872655
2030-02-03 14:30:00,-4031.0959204291103,202538.76853032617,4031.0959204291103
2030-02-03 14:45:00,-4068.2401652441367,206607.00869557032,4068.2401652441367
2030-02-03 15:00:00,-3928.411872055978,210535.4205676263,3928.411872055978
2030-02-03 15:15:00,-3625.7992349982633,214161.21980262458,3625.7992349982633
2030-02-03 15:30:00,-3469.0043797664766,217630.22418239104,3469.0043797664766
2030-02-03 15:45:00,-3326.346982015428,220956.5711644065,3326.346982015428
2030-02-03 16:00:00,-2924.6297485054383,223881.2009129119,2924.6297485054383
2030-02-03 16:15:00,-2765.788750219457,226646.98966313136,2765.788750219457
2030-02-03 16:30:00,-2369.3459871725427,229016.3356503039,2369.3459871725427
2030-02-03 16:45:00,-2205.4737647941365,231221.80941509805,2205.4737647941365
2030-02-03 17:00:00,-1663.409158550141,232885.2185736482,1663.409158550141
2030-02-03 17:15:00,-1233.5907865715453,234118.80936021975,1233.5907865715453
2030-02-03 17:30:00,-840.0732134404461,234958.8825736602,840.0732134404461
2030-02-03 17:45:00,-591.5308762831992,235550.41344994341,591.5308762831992
2030-02-03 18:00:00,-806.1239374773722,236356.53738742077,806.1239374773722
2030-02-03 18:15:00,-979.2733077325429,237335.8106951533,979.2733077325429
2030-02-03 18:30:00,-1054.4920197675347,238390.30271492084,1054.4920197675347
2030-02-03 18:45:00,-1152.0860891194388,239542.38880404027,1152.0860891194388
2030-02-03 19:00:00,-1427.0269023128203,240969.4157063531,1427.0269023128203
2030-02-03 19:15:00,-1687.1156900724527,242656.53139642553,1687.1156900724527
2030-02-03 19:30:00,-1478.664778206974,244135.1961746325,1478.664778206974
2030-02-03 19:45:00,-1533.420559038459,245668.61673367096,1533.420559038459
2030-02-03 20:00:00,-1774.2709401880456,247442.88767385902,1774.2709401880456
2030-02-03 20:15:00,-1797.8143805655345,249240.70205442456,1797.8143805655345
2030-02-03 20:30:00,-2112.641900462393,251353.34395488695,2112.641900462393
2030-02-03 20:45:00,-2112.8116112436037,253466.15556613056,2112.8116112436037
2030-02-03 21:00:00,-1916.7681075106739,255382.92367364123,1916.7681075106739
2030-02-03 21:15:00,-2210.0688318606954,257592.99250550193,2210.0688318606954
2030-02-03 21:30:00,-2378.448017119623,259971.44052262156,2378.448017119623
2030-02-03 21:45:00,-2078.7450614610025,262050.18558408256,2078.7450614610025
2030-02-03 22:00:00,-1688.1415633489669,263738.32714743156,1688.1415633489669
2030-02-03 22:15:00,-1481.5754240507013,265219.90257148223,1481.5754240507013
2030-02-03 22:30:00,-1305.3337142218443,266525.2362857041,1305.3337142218443
2030-02-03 22:45:00,-1391.7964785645236,267917.0327642686,1391.7964785645236
2030-02-03 23:00:00,-1298.1062145653596,269215.1389788339,1298.1062145653596
2030-02-03 23:15:00,-1221.6757370200758,270436.814715854,1221.6757370200758
2030-02-03 23:30:00,-886.2981276895152,271323.1128435435,886.2981276895152
2030-02-03 23:45:00,-459.13637935501174,271782.2492228985,459.13637935501174
2030-02-04 00:00:00,-710.64776579928,272492.8969886978,710.64776579928
2030-02-04 00:15:00,-332.3684760870674,272825.26546478487,332.3684760870674
2030-02-04 00:30:00,49.73977760907292,272775.5256871758,-49.73977760907292
2030-02-04 00:45:00,803.8125926645716,271971.71309451124,-803.8125926645716
2030-02-04 01:00:00,1201.9733832053353,270769.7397113059,-1201.9733832053353
2030-02-04 01:15:00,1675.0301360010326,269094.7095753049,-1675.0301360010326
2030-02-04 01:30:00,2216.4898118373076,266878.21976346755,-2216.4898118373076
2030-02-04 01:45:00,2772.1989640632346,264106.0207994043,-2772.1989640632346
2030-02-04 02:00:00,3270.014536057799,260836.0062633465,-3270.014536057799
2030-02-04 02:15:00,3793.694864198873,257042.3113991476,-3793.694864198873
2030-02-04 02:30:00,4279.3002686799355,252763.01113046767,-4279.3002686799355
2030-02-04 02:45:00,4860.9821133119185,247902.02901715576,-4860.9821133119185
2030-02-04 03:00:00,5399.404351776313,242502.62466537944,-5399.404351776313
2030-02-04 03:15:00,5979.863327812887,236522.76133756654,-5979.863327812887
2030-02-04 03:30:00,6321.588109963261,230201.17322760329,-6321.588109963261
2030-02-04 03:45:00,6869.570616911316,223331.60261069197,-6869.570616911316
2030-02-04 04:00:00,7412.351565928293,215919.2510447637,-7412.351565928293
2030-02-04 04:15:00,7952.28144577832,207966.96959898536,-7952.28144577832
2030-02-04 04:30:00,8494.30060408132,199472.66899490403,-8494.30060408132
2030-02-04 04:45:00,8918.107235005134,190554.5617598989,-8918.107235005134
2030-02-04 05:00:00,9283.23159300245,181271.33016689646,-9283.23159300245
2030-02-04 05:15:00,9566.238733899416,171705.09143299703,-9566.238733899416
2030-02-04 05:30:00,9893.676169028511,161811.41526396852,-9893.676169028511
2030-02-04 05:45:00,10227.84232807104,151583.57293589748,-10227.84232807104
2030-02-04 06:00:00,10719.858320500316,140863.71461539716,-10719.858320500316
2030-02-04 06:15:00,11027.981046704968,129835.73356869219,-11027.981046704968
2030-02-04 06:30:00,11413.965135238699,118421.76843345349,-11413.965135238699
2030-02-04 06:45:00,11798.378530499027,106623.38990295446,-11798.378530499027
2030-02-04 07:00:00,12268.885979483213,94354.50392347125,-12268.885979483213
2030-02-04 07:15:00,12700.913645220111,81653.59027825114,-12700.913645220111
2030-02-04 07:30:00,13070.229476917117,68583.36080133403,-13070.229476917117
2030-02-04 07:45:00,13504.653155703983,55078.70764563004,-13504.653155703983
2030-02-04 08:00:00,13864.214958076096,41214.492687553946,-13864.214958076096
2030-02-04 08:15:00,13877.151443977045,27337.3412435769,-13877.151443977045
2030-02-04 08:30:00,13768.860612318189,13568.48063125871,-13768.860612318189
2030-02-04 08:45:00,13646.267742147873,13568.48063125871,-13568.48063125871
2030-02-04 09:00:00,13410.513005789433,0.0,0.0
2030-02-04 09:15:00,13012.387339032344,0.0,0.0
2030-02-04 09:30:00,12686.498937370166,0.0,0.0
2030-02-04 09:45:00,12371.523694271847,0.0,0.0
2030-02-04 10:00:00,12055.144641127612,0.0,0.0
2030-02-04 10:15:00,11838.256846692522,0.0,0.0
2030-02-04 10:30:00,11406.146558309756,0.0,0.0
2030-02-04 10:45:00,11217.5491633687,0.0,0.0
2030-02-04 11:00:00,10972.028831617854,0.0,0.0
2030-02-04 11:15:00,10891.24034948059,0.0,0.0
2030-02-04 11:30:00,10766.556160644524,0.0,0.0
2030-02-04 11:45:00,10647.978636842901,0.0,0.0
2030-02-04 12:00:00,10285.244107845036,0.0,0.0
2030-02-04 12:15:00,10058.106262343572,0.0,0.0
2030-02-04 12:30:00,9817.960872770773,0.0,0.0
2030-02-04 12:45:00,9511.704395588145,0.0,0.0
2030-02-04 13:00:00,9735.720335884562,0.0,0.0
2030-02-04 13:15:00,9498.734098387058,0.0,0.0
2030-02-04 13:30:00,9597.438555084263,0.0,0.0
2030-02-04 13:45:00,9544.771372747775,0.0,0.0
2030-02-04 14:00:00,9630.933741209457,0.0,0.0
2030-02-04 14:15:00,9938.076681494214,0.0,0.0
2030-02-04 14:30:00,10458.143814260988,0.0,0.0
2030-02-04 14:45:00,10892.531499956238,0.0,0.0
2030-02-04 15:00:00,11650.884941721055,0.0,0.0
2030-02-04 15:15:00,12139.4001720387,0.0,0.0
2030-02-04 15:30:00,12985.263902381399,0.0,0.0
2030-02-04 15:45:00,13558.078980807062,0.0,0.0
2030-02-04 16:00:00,14167.130314529419,0.0,0.0
2030-02-04 16:15:00,14846.182009779131,0.0,0.0
2030-02-04 16:30:00,15480.6178553889,0.0,0.0
2030-02-04 16:45:00,16020.223460967078,0.0,0.0
2030-02-04 17:00:00,16530.804524304942,0.0,0.0
2030-02-04 17:15:00,16980.419025164418,0.0,0.0
2030-02-04 17:30:00,17399.1542762128,0.0,0.0
2030-02-04 17:45:00,17642.416558953486,0.0,0.0
2030-02-04 18:00:00,17787.858597070204,0.0,0.0
2030-02-04 18:15:00,17669.32934439426,0.0,0.0
2030-02-04 18:30:00,17495.491727001892,0.0,0.0
2030-02-04 18:45:00,17235.914906643866,0.0,0.0
2030-02-04 19:00:00,16981.511327908327,0.0,0.0
2030-02-04 19:15:00,16631.076751533874,0.0,0.0
2030-02-04 19:30:00,16475.805645984245,0.0,0.0
2030-02-04 19:45:00,16091.813625973526,0.0,0.0
2030-02-04 20:00:00,15658.124669110293,0.0,0.0
2030-02-04 20:15:00,15190.265227058551,0.0,0.0
2030-02-04 20:30:00,14713.583781979014,0.0,0.0
2030-02-04 20:45:00,14256.840926605326,0.0,0.0
2030-02-04 21:00:00,13977.831642410227,0.0,0.0
2030-02-04 21:15:00,13623.019187607015,0.0,0.0
2030-02-04 21:30:00,13272.64695037934,0.0,0.0
2030-02-04 21:45:00,13027.662609204659,0.0,0.0
2030-02-04 22:00:00,13060.973234912355,0.0,0.0
2030-02-04 22:15:00,12902.089299816314,0.0,0.0
2030-02-04 22:30:00,12489.723415498465,0.0,0.0
2030-02-04 22:45:00,12237.579856181817,0.0,0.0
2030-02-04 23:00:00,11974.491849042568,0.0,0.0
2030-02-04 23:15:00,11730.108690233264,0.0,0.0
2030-02-04 23:30:00,11461.733960410922,0.0,0.0
2030-02-04 23:45:00,11180.98651954164,0.0,0.0
2030-02-05 00:00:00,10683.956437893685,0.0,0.0
2030-02-05 00:15:00,10296.03891864331,0.0,0.0
2030-02-05 00:30:00,10062.84571966857,0.0,0.0
2030-02-05 00:45:00,9945.752682071117,0.0,0.0
2030-02-05 01:00:00,9743.302792588678,0.0,0.0
2030-02-05 01:15:00,9492.070328375641,0.0,0.0
2030-02-05 01:30:00,9346.333650285196,0.0,0.0
2030-02-05 01:45:00,9246.492197564774,0.0,0.0
2030-02-05 02:00:00,9095.758114806296,0.0,0.0
2030-02-05 02:15:00,9062.554625072526,0.0,0.0
2030-02-05 02:30:00,9149.012273283253,0.0,0.0
2030-02-05 02:45:00,9162.433211575302,0.0,0.0
2030-02-05 03:00:00,9290.775575455953,0.0,0.0
2030-02-05 03:15:00,9307.740840764065,0.0,0.0
2030-02-05 03:30:00,9280.879168958472,0.0,0.0
2030-02-05 03:45:00,9326.4706622309,0.0,0.0
2030-02-05 04:00:00,9390.795347363248,0.0,0.0
2030-02-05 04:15:00,9320.356365099367,0.0,0.0
2030-02-05 04:30:00,9325.196562146417,0.0,0.0
2030-02-05 04:45:00,9410.032167349196,0.0,0.0
2030-02-05 05:00:00,9298.43942333147,0.0,0.0
2030-02-05 05:15:00,9182.380750314544,0.0,0.0
2030-02-05 05:30:00,9261.319281939563,0.0,0.0
2030-02-05 05:45:00,9068.83610958899,0.0,0.0
2030-02-05 06:00:00,9063.46235884507,0.0,0.0
2030-02-05 06:15:00,9075.584686944712,0.0,0.0
2030-02-05 06:30:00,9118.654951151992,0.0,0.0
2030-02-05 06:45:00,9160.801042351737,0.0,0.0
2030-02-05 07:00:00,9391.301351934553,0.0,0.0
2030-02-05 07:15:00,9619.208371851455,0.0,0.0
2030-02-05 07:30:00,9576.535575695067,0.0,0.0
2030-02-05 07:45:00,9504.625062886651,0.0,0.0
2030-02-05 08:00:00,9603.837504397154,0.0,0.0
2030-02-05 08:15:00,9578.449730917786,0.0,0.0
2030-02-05 08:30:00,9346.00609859985,0.0,0.0
2030-02-05 08:45:00,8861.170255935347,0.0,0.0
2030-02-05 09:00:00,8196.534993785319,0.0,0.0
2030-02-05 09:15:00,7938.967811555232,0.0,0.0
2030-02-05 09:30:00,7616.732627046571,0.0,0.0
2030-02-05 09:45:00,7613.02631175979,0.0,0.0
2030-02-05 10:00:00,7602.766437129758,0.0,0.0
2030-02-05 10:15:00,7564.972486009314,0.0,0.0
2030-02-05 10:30:00,7539.4083249036885,0.0,0.0
2030-02-05 10:45:00,7459.3320759667695,0.0,0.0
2030-02-05 11:00:00,7655.65692534397,0.0,0.0
2030-02-05 11:15:00,7878.685771556367,0.0,0.0
2030-02-05 11:30:00,7886.391699320982,0.0,0.0
2030-02-05 11:45:00,7874.365856090266,0.0,0.0
2030-02-05 12:00:00,7832.109237271052,0.0,0.0
2030-02-05 12:15:00,7661.465168908724,0.0,0.0
2030-02-05 12:30:00,7772.567383099789,0.0,0.0
2030-02-05 12:45:00,7528.060274308718,0.0,0.0
2030-02-05 13:00:00,7448.517532880876,0.0,0.0
2030-02-05 13:15:00,7403.104291770638,0.0,0.0
2030-02-05 13:30:00,7603.784587626638,0.0,0.0
2030-02-05 13:45:00,7755.461736416866,0.0,0.0
2030-02-05 14:00:00,7932.131853694331,0.0,0.0
2030-02-05 14:15:00,8015.854661018466,0.0,0.0
2030-02-05 14:30:00,8337.502015089223,0.0,0.0
2030-02-05 14:45:00,8591.273084690105,0.0,0.0
2030-02-05 15:00:00,8851.246984644706,0.0,0.0
2030-02-05 15:15:00,8915.601751638567,0.0,0.0
2030-02-05 15:30:00,9255.01160326221,0.0,0.0
2030-02-05 15:45:00,9780.892650615573,0.0,0.0
2030-02-05 16:00:00,10304.527283285624,0.0,0.0
2030-02-05 16:15:00,10646.595260814433,0.0,0.0
2030-02-05 16:30:00,11031.163536083695,0.0,0.0
2030-02-05 16:45:00,11261.862339461779,0.0,0.0
2030-02-05 17:00:00,11651.103806944478,0.0,0.0
2030-02-05 17:15:00,11790.949203972905,0.0,0.0
2030-02-05 17:30:00,12045.889904443358,0.0,0.0
2030-02-05 17:45:00,12319.954253072588,0.0,0.0
2030-02-05 18:00:00,12508.311635655675,0.0,0.0
2030-02-05 18:15:00,12531.17398341277,0.0,0.0
2030-02-05 18:30:00,12591.138149259496,0.0,0.0
2030-02-05 18:45:00,12731.126224742467,0.0,0.0
2030-02-05 19:00:00,12476.269654044667,0.0,0.0
2030-02-05 19:15:00,12222.037126295698,0.0,0.0
2030-02-05 19:30:00,12001.98812176854,0.0,0.0
2030-02-05 19:45:00,11719.847801810734,0.0,0.0
2030-02-05 20:00:00,11543.844083149274,0.0,0.0
2030-02-05 20:15:00,11389.916046438964,0.0,0.0
2030-02-05 20:30:00,11281.74356422609,0.0,0.0
2030-02-05 20:45:00,11124.389287618342,0.0,0.0
2030-02-05 21:00:00,11070.162684740959,0.0,0.0
2030-02-05 21:15:00,11081.316781375852,0.0,0.0
2030-02-05 21:30:00,11181.9643133567,0.0,0.0
2030-02-05 21:45:00,11425.605909110014,0.0,0.0
2030-02-05 22:00:00,11728.903205720913,0.0,0.0
2030-02-05 22:15:00,11835.576413782548,0.0,0.0
2030-02-05 22:30:00,11824.60923525061,0.0,0.0
2030-02-05 22:45:00,11910.587599559669,0.0,0.0
2030-02-05 23:00:00,11827.040978346924,0.0,0.0
2030-02-05 23:15:00,11653.51511226101,0.0,0.0
2030-02-05 23:30:00,11570.017770641289,0.0,0.0
2030-02-05 23:45:00,11447.867275232706,0.0,0.0
2030-02-06 00:00:00,11155.786415151535,0.0,0.0
2030-02-06 00:15:00,11144.612255021515,0.0,0.0
2030-02-06 00:30:00,11137.197017488748,0.0,0.0
2030-02-06 00:45:00,11106.961771663879,0.0,0.0
2030-02-06 01:00:00,11362.755457152252,0.0,0.0
2030-02-06 01:15:00,11464.244908635215,0.0,0.0
2030-02-06 01:30:00,11521.688445979593,0.0,0.0
2030-02-06 01:45:00,11607.765401149642,0.0,0.0
2030-02-06 02:00:00,11678.331573810578,0.0,0.0
2030-02-06 02:15:00,11860.084505750265,0.0,0.0
2030-02-06 02:30:00,12050.37254304469,0.0,0.0
2030-02-06 02:45:00,12172.251354623788,0.0,0.0
2030-02-06 03:00:00,12284.123440433234,0.0,0.0
2030-02-06 03:15:00,12373.533032454126,0.0,0.0
2030-02-06 03:30:00,12275.225325963891,0.0,0.0
2030-02-06 03:45:00,12210.415081037647,0.0,0.0
2030-02-06 04:00:00,12591.358429423359,0.0,0.0
2030-02-06 04:15:00,12649.496649670606,0.0,0.0
2030-02-06 04:30:00,12970.268594677931,0.0,0.0
2030-02-06 04:45:00,13233.552180963301,0.0,0.0
2030-02-06 05:00:00,13793.40716406429,0.0,0.0
2030-02-06 05:15:00,13901.38164437746,0.0,0.0
2030-02-06 05:30:00,14209.04343613622,0.0,0.0
2030-02-06 05:45:00,14707.504941549538,0.0,0.0
2030-02-06 06:00:00,15812.455833564954,0.0,0.0
2030-02-06 06:15:00,16408.276961528143,0.0,0.0
2030-02-06 06:30:00,17059.120264250287,0.0,0.0
2030-02-06 06:45:00,17626.06392922316,0.0,0.0
2030-02-06 07:00:00,18189.484820599428,0.0,0.0
2030-02-06 07:15:00,18721.251958121957,0.0,0.0
2030-02-06 07:30:00,19017.442640573914,0.0,0.0
2030-02-06 07:45:00,19216.30276379692,0.0,0.0
2030-02-06 08:00:00,19365.078399247872,0.0,0.0
2030-02-06 08:15:00,19302.821731675653,0.0,0.0
2030-02-06 08:30:00,19172.445815995157,0.0,0.0
2030-02-06 08:45:00,18862.66141855625,0.0,0.0
2030-02-06 09:00:00,18364.149863900744,0.0,0.0
2030-02-06 09:15:00,18062.691781740083,0.0,0.0
2030-02-06 09:30:00,17816.286196468373,0.0,0.0
2030-02-06 09:45:00,17501.34670217575,0.0,0.0
2030-02-06 10:00:00,17192.73709195247,0.0,0.0
2030-02-06 10:15:00,16916.88374015408,0.0,0.0
2030-02-06 10:30:00,16640.597520437852,0.0,0.0
2030-02-06 10:45:00,16544.094032218916,0.0,0.0
2030-02-06 11:00:00,16313.991071385375,0.0,0.0
2030-02-06 11:15:00,16330.86472576314,0.0,0.0
2030-02-06 11:30:00,16286.269019092271,0.0,0.0
2030-02-06 11:45:00,16249.456370855165,0.0,0.0
2030-02-06 12:00:00,16087.408153546181,0.0,0.0
2030-02-06 12:15:00,15946.75576615193,0.0,0.0
2030-02-06 12:30:00,15940.2807678043,0.0,0.0
2030-02-06 12:45:00,15907.710536557046,0.0,0.0
2030-02-06 13:00:00,15885.264615629168,0.0,0.0
2030-02-06 13:15:00,15769.384189039427,0.0,0.0
2030-02-06 13:30:00,15778.640464727285,0.0,0.0
2030-02-06 13:45:00,15711.051284694297,0.0,0.0
2030-02-06 14:00:00,15891.41795433431,0.0,0.0
2030-02-06 14:15:00,16180.732051699326,0.0,0.0
2030-02-06 14:30:00,16384.706063713315,0.0,0.0
2030-02-06 14:45:00,16568.501546089206,0.0,0.0
2030-02-06 15:00:00,16981.490807333947,0.0,0.0
2030-02-06 15:15:00,17105.020812076276,0.0,0.0
2030-02-06 15:30:00,17445.778261386757,0.0,0.0
2030-02-06 15:45:00,17615.50306406728,0.0,0.0
2030-02-06 16:00:00,18038.997616043824,0.0,0.0
2030-02-06 16:15:00,18442.286876130387,0.0,0.0
2030-02-06 16:30:00,18879.594128005905,0.0,0.0
2030-02-06 16:45:00,19313.04340297323,0.0,0.0
2030-02-06 17:00:00,19559.23341129962,0.0,0.0
2030-02-06 17:15:00,19766.18734030693,0.0,0.0
2030-02-06 17:30:00,20084.893917909114,0.0,0.0
2030-02-06 17:45:00,20209.62902443467,0.0,0.0
2030-02-06 18:00:00,20230.14707899612,0.0,0.0
2030-02-06 18:15:00,20227.662018507588,0.0,0.0
2030-02-06 18:30:00,20174.390704812595,0.0,0.0
2030-02-06 18:45:00,20097.322468404775,0.0,0.0
2030-02-06 19:00:00,19888.276983009546,0.0,0.0
2030-02-06 19:15:00,19627.415301321133,0.0,0.0
2030-02-06 19:30:00,19379.06702089158,0.0,0.0
2030-02-06 19:45:00,18968.38512529692,0.0,0.0
2030-02-06 20:00:00,18505.523865405732,0.0,0.0
2030-02-06 20:15:00,18041.833114432215,0.0,0.0
2030-02-06 20:30:00,17570.44591120614,0.0,0.0
2030-02-06 20:45:00,17119.664541977214,0.0,0.0
2030-02-06 21:00:00,16608.288413101225,0.0,0.0
2030-02-06 21:15:00,16323.763091930383,0.0,0.0
2030-02-06 21:30:00,15937.546668947269,0.0,0.0
2030-02-06 21:45:00,15600.284040724538,0.0,0.0
2030-02-06 22:00:00,15438.263097164952,0.0,0.0
2030-02-06 22:15:00,15259.978659300414,0.0,0.0
2030-02-06 22:30:00,14924.373144412111,0.0,0.0
2030-02-06 22:45:00,14718.36359251065,0.0,0.0
2030-02-06 23:00:00,14343.852308221536,0.0,0.0
2030-02-06 23:15:00,13948.473335531711,0.0,0.0
2030-02-06 23:30:00,13687.085688166171,0.0,0.0
2030-02-06 23:45:00,13211.237735031144,0.0,0.0
2030-02-07 00:00:00,12564.212517074098,0.0,0.0
2030-02-07 00:15:00,12241.46024464006,0.0,0.0
2030-02-07 00:30:00,11934.127943720836,0.0,0.0
2030-02-07 00:45:00,11784.566150248393,0.0,0.0
2030-02-07 01:00:00,11494.557755277252,0.0,0.0
2030-02-07 01:15:00,11331.883222330682,0.0,0.0
2030-02-07 01:30:00,11169.719202397515,0.0,0.0
2030-02-07 01:45:00,11087.894920102777,0.0,0.0
2030-02-07 02:00:00,10797.970888020212,0.0,0.0
2030-02-07 02:15:00,10810.297886714312,0.0,0.0
2030-02-07 02:30:00,11140.480665775984,0.0,0.0
2030-02-07 02:45:00,11225.049450198117,0.0,0.0
2030-02-07 03:00:00,11376.078572691804,0.0,0.0
2030-02-07 03:15:00,11581.802903001178,0.0,0.0
2030-02-07 03:30:00,11738.992512605579,0.0,0.0
2030-02-07 03:45:00,11803.440175199303,0.0,0.0
2030-02-07 04:00:00,12047.634143608448,0.0,0.0
2030-02-07 04:15:00,12365.403831038439,0.0,0.0
2030-02-07 04:30:00,12519.933128252309,0.0,0.0
2030-02-07 04:45:00,12885.886058207747,0.0,0.0
2030-02-07 05:00:00,13539.033288731309,0.0,0.0
2030-02-07 05:15:00,13944.27504421287,0.0,0.0
2030-02-07 05:30:00,14470.528891596095,0.0,0.0
2030-02-07 05:45:00,14934.93916681234,0.0,0.0
2030-02-07 06:00:00,15951.065420263378,0.0,0.0
2030-02-07 06:15:00,16597.551535469745,0.0,0.0
2030-02-07 06:30:00,17089.228641991533,0.0,0.0
2030-02-07 06:45:00,17694.050635784006,0.0,0.0
2030-02-07 07:00:00,18159.17273139999,0.0,0.0
2030-02-07 07:15:00,18454.308385691547,0.0,0.0
2030-02-07 07:30:00,18457.44900022667,0.0,0.0
2030-02-07 07:45:00,18576.883823519987,0.0,0.0
2030-02-07 08:00:00,18589.59243070357,0.0,0.0
2030-02-07 08:15:00,18033.212834506703,0.0,0.0
2030-02-07 08:30:00,17442.840602566765,0.0,0.0
2030-02-07 08:45:00,16718.929050525134,0.0,0.0
2030-02-07 09:00:00,15762.358217424275,0.0,0.0
2030-02-07 09:15:00,14740.967155570572,0.0,0.0
2030-02-07 09:30:00,13759.113534618944,0.0,0.0
2030-02-07 09:45:00,12825.889885021143,0.0,0.0
2030-02-07 10:00:00,11982.700762828474,0.0,0.0
2030-02-07 10:15:00,11196.72163046353,0.0,0.0
2030-02-07 10:30:00,10406.626623982036,0.0,0.0
2030-02-07 10:45:00,9577.542975083667,0.0,0.0
2030-02-07 11:00:00,9007.958451438042,0.0,0.0
2030-02-07 11:15:00,8694.51876944615,0.0,0.0
2030-02-07 11:30:00,8331.074932323023,0.0,0.0
2030-02-07 11:45:00,7969.106075160138,0.0,0.0
2030-02-07 12:00:00,7598.387604915919,0.0,0.0
2030-02-07 12:15:00,7159.533887803806,0.0,0.0
2030-02-07 12:30:00,6831.3839299243755,0.0,0.0
2030-02-07 12:45:00,6824.10439661895,0.0,0.0
2030-02-07 13:00:00,6922.018906269892,0.0,0.0
2030-02-07 13:15:00,6981.122533662661,0.0,0.0
2030-02-07 13:30:00,7271.635065546201,0.0,0.0
2030-02-07 13:45:00,7479.434401516528,0.0,0.0
2030-02-07 14:00:00,8187.461227797787,0.0,0.0
2030-02-07 14:15:00,8908.922327180868,0.0,0.0
2030-02-07 14:30:00,9650.724690686986,0.0,0.0
2030-02-07 14:45:00,10573.8582835651,0.0,0.0
2030-02-07 15:00:00,11611.54397375295,0.0,0.0
2030-02-07 15:15:00,12753.937914317272,0.0,0.0
2030-02-07 15:30:00,13866.91571958175,0.0,0.0
2030-02-07 15:45:00,14984.575529004327,0.0,0.0
2030-02-07 16:00:00,16319.084351309168,0.0,0.0
2030-02-07 16:15:00,17511.653245321744,0.0,0.0
2030-02-07 16:30:00,18543.068910251473,0.0,0.0
2030-02-07 16:45:00,19322.51871815348,0.0,0.0
2030-02-07 17:00:00,19932.016423923444,0.0,0.0
2030-02-07 17:15:00,20387.585498302396,0.0,0.0
2030-02-07 17:30:00,20564.72974974074,0.0,0.0
2030-02-07 17:45:00,20816.755054868278,0.0,0.0
2030-02-07 18:00:00,20829.440184009396,0.0,0.0
2030-02-07 18:15:00,20734.76967077908,0.0,0.0
2030-02-07 18:30:00,20684.960023719366,0.0,0.0
2030-02-07 18:45:00,20505.78465944036,0.0,0.0
2030-02-07 19:00:00,20321.21670144325,0.0,0.0
2030-02-07 19:15:00,20019.41581972166,0.0,0.0
2030-02-07 19:30:00,19755.008269630223,0.0,0.0
2030-02-07 19:45:00,19358.461248749634,0.0,0.0
2030-02-07 20:00:00,18937.404448051682,0.0,0.0
2030-02-07 20:15:00,18518.783923751016,0.0,0.0
2030-02-07 20:30:00,18138.979211811937,0.0,0.0
2030-02-07 20:45:00,17641.133662547247,0.0,0.0
2030-02-07 21:00:00,17294.452440546884,0.0,0.0
2030-02-07 21:15:00,16980.84809914703,0.0,0.0
2030-02-07 21:30:00,16541.98187605721,0.0,0.0
2030-02-07 21:45:00,16221.284628483818,0.0,0.0
2030-02-07 22:00:00,16094.485513254886,0.0,0.0
2030-02-07 22:15:00,15847.06690107293,0.0,0.0
2030-02-07 22:30:00,15720.429030718313,0.0,0.0
2030-02-07 22:45:00,15495.865297101673,0.0,0.0
2030-02-07 23:00:00,15185.39537365182,0.0,0.0
2030-02-07 23:15:00,14887.400819399201,0.0,0.0
2030-02-07 23:30:00,14699.50159868822,0.0,0.0
2030-02-07 23:45:00,14422.32070417651,0.0,0.0
2030-02-08 00:00:00,14197.95280403648,0.0,0.0
2030-02-08 00:15:00,13884.841005599477,0.0,0.0
2030-02-08 00:30:00,13631.245145494373,0.0,0.0
2030-02-08 00:45:00,13599.730142879063,0.0,0.0
2030-02-08 01:00:00,13516.810251045199,0.0,0.0
2030-02-08 01:15:00,13362.977885836755,0.0,0.0
2030-02-08 01:30:00,13470.044835436038,0.0,0.0
2030-02-08 01:45:00,13275.334244693822,0.0,0.0
2030-02-08 02:00:00,13253.972088619728,0.0,0.0
2030-02-08 02:15:00,13142.34201232294,0.0,0.0
2030-02-08 02:30:00,13100.36172281436,0.0,0.0
2030-02-08 02:45:00,13115.952942209347,0.0,0.0
2030-02-08 03:00:00,13150.888760053536,0.0,0.0
2030-02-08 03:15:00,13117.15615456527,0.0,0.0
