Datum,Differenz,Speicher,Netz
2030-08-13 14:45:00,-4837.038577396384,0.0,-4837.038577396384
2030-08-13 15:00:00,-4438.854730477833,0.0,-4438.854730477833
2030-08-13 15:15:00,-4049.7028607900593,0.0,-4049.7028607900593
2030-08-13 15:30:00,-3495.284531416135,0.0,-3495.284531416135
2030-08-13 15:45:00,-2738.4331273054904,0.0,-2738.4331273054904
2030-08-13 16:00:00,-1404.0414805841883,0.0,-1404.0414805841883
2030-08-13 16:15:00,-662.3725550315594,0.0,-662.3725550315594
2030-08-13 16:30:00,282.8170693887005,282.8170693887005,0.0
2030-08-13 16:45:00,1228.482594376299,1511.2996637649994,0.0
2030-08-13 17:00:00,2641.249362869594,2000.0,2152.5490266345932
2030-08-13 17:15:00,3690.782805594452,2000.0,3690.782805594452
2030-08-13 17:30:00,4770.372854857198,2000.0,4770.372854857198
2030-08-13 17:45:00,5902.800250020675,2000.0,5902.800250020675
2030-08-13 18:00:00,7136.036492624078,2000.0,7136.036492624078
2030-08-13 18:15:00,8099.247361520005,2000.0,8099.247361520005
2030-08-13 18:30:00,9068.343024208347,2000.0,9068.343024208347
2030-08-13 18:45:00,10005.766866898322,2000.0,10005.766866898322
2030-08-13 19:00:00,10904.455685726567,2000.0,10904.455685726567
2030-08-13 19:15:00,11550.36123919638,2000.0,11550.36123919638
2030-08-13 19:30:00,12184.56640154748,2000.0,12184.56640154748
2030-08-13 19:45:00,12835.200370920218,2000.0,12835.200370920218
2030-08-13 20:00:00,13349.646787899172,2000.0,13349.646787899172
2030-08-13 20:15:00,13554.700049681973,2000.0,13554.700049681973
2030-08-13 20:30:00,13584.805022481056,2000.0,13584.805022481056
2030-08-13 20:45:00,13662.461597464315,2000.0,13662.461597464315
2030-08-13 21:00:00,13939.262393599733,2000.0,13939.262393599733
2030-08-13 21:15:00,13861.540592485042,2000.0,13861.540592485042
2030-08-13 21:30:00,13696.51092204174,2000.0,13696.51092204174
2030-08-13 21:45:00,13475.138289980148,2000.0,13475.138289980148
2030-08-13 22:00:00,13331.53828857527,2000.0,13331.53828857527
2030-08-13 22:15:00,13144.382636619463,2000.0,13144.382636619463
2030-08-13 22:30:00,12865.742442021618,2000.0,12865.742442021618
2030-08-13 22:45:00,12510.413750252761,2000.0,12510.413750252761
2030-08-13 23:00:00,12198.454559992044,2000.0,12198.454559992044
2030-08-13 23:15:00,11962.730520275416,2000.0,11962.730520275416
2030-08-13 23:30:00,11744.544277222942,2000.0,11744.544277222942
2030-08-13 23:45:00,11542.896644362378,2000.0,11542.896644362378
2030-08-14 00:00:00,11257.774620562062,2000.0,11257.774620562062
2030-08-14 00:15:00,11176.80768923253,2000.0,11176.80768923253
2030-08-14 00:30:00,11109.83544882008,2000.0,11109.83544882008
2030-08-14 00:45:00,11021.53008665581,2000.0,11021.53008665581
2030-08-14 01:00:00,10827.032018513437,2000.0,10827.032018513437
2030-08-14 01:15:00,10757.140754116142,2000.0,10757.140754116142
2030-08-14 01:30:00,10618.925842449516,2000.0,10618.925842449516
2030-08-14 01:45:00,10553.450200541747,2000.0,10553.450200541747
2030-08-14 02:00:00,10457.145617985669,2000.0,10457.145617985669
2030-08-14 02:15:00,10423.127893295374,2000.0,10423.127893295374
2030-08-14 02:30:00,10390.258191804942,2000.0,10390.258191804942
2030-08-14 02:45:00,10428.885983443053,2000.0,10428.885983443053
2030-08-14 03:00:00,10478.836281771617,2000.0,10478.836281771617
2030-08-14 03:15:00,10532.486149527043,2000.0,10532.486149527043
2030-08-14 03:30:00,10607.20661522921,2000.0,10607.20661522921
2030-08-14 03:45:00,10601.34109553549,2000.0,10601.34109553549
2030-08-14 04:00:00,10755.705407364114,2000.0,10755.705407364114
2030-08-14 04:15:00,10887.766168146109,2000.0,10887.766168146109
2030-08-14 04:30:00,11064.685613088175,2000.0,11064.685613088175
2030-08-14 04:45:00,11221.174500615214,2000.0,11221.174500615214
2030-08-14 05:00:00,11700.646849719917,2000.0,11700.646849719917
2030-08-14 05:15:00,11928.380008000491,2000.0,11928.380008000491
2030-08-14 05:30:00,12419.374373728468,2000.0,12419.374373728468
2030-08-14 05:45:00,12915.37812945395,2000.0,12915.37812945395
2030-08-14 06:00:00,13628.621544105652,2000.0,13628.621544105652
2030-08-14 06:15:00,13921.772617212526,2000.0,13921.772617212526
2030-08-14 06:30:00,14037.430591106178,2000.0,14037.430591106178
2030-08-14 06:45:00,13943.235480063891,2000.0,13943.235480063891
2030-08-14 07:00:00,13774.488719462886,2000.0,13774.488719462886
2030-08-14 07:15:00,13336.186775934022,2000.0,13336.186775934022
2030-08-14 07:30:00,12824.431054945988,2000.0,12824.431054945988
2030-08-14 07:45:00,12229.254760035234,2000.0,12229.254760035234
2030-08-14 08:00:00,11654.395959254647,2000.0,11654.395959254647
2030-08-14 08:15:00,11041.350134971024,2000.0,11041.350134971024
2030-08-14 08:30:00,10093.415070320958,2000.0,10093.415070320958
2030-08-14 08:45:00,9004.311140217447,2000.0,9004.311140217447
2030-08-14 09:00:00,7866.148214718158,2000.0,7866.148214718158
2030-08-14 09:15:00,6975.446356271568,2000.0,6975.446356271568
2030-08-14 09:30:00,6012.76777219301,2000.0,6012.76777219301
2030-08-14 09:45:00,5121.853347721566,2000.0,5121.853347721566
2030-08-14 10:00:00,4314.9715919918635,2000.0,4314.9715919918635
2030-08-14 10:15:00,3371.6208572306896,2000.0,3371.6208572306896
2030-08-14 10:30:00,2464.370583954369,2000.0,2464.370583954369
2030-08-14 10:45:00,1578.9443451852421,2000.0,1578.9443451852421
2030-08-14 11:00:00,883.2591858522028,2000.0,883.2591858522028
2030-08-14 11:15:00,373.3548698291197,2000.0,373.3548698291197
2030-08-14 11:30:00,191.57914003712358,2000.0,191.57914003712358
2030-08-14 11:45:00,-76.0378588022686,1923.9621411977314,0.0
2030-08-14 12:00:00,-562.7434166771745,1361.2187245205569,0.0
2030-08-14 12:15:00,-957.1619421144096,404.05678240614725,0.0
2030-08-14 12:30:00,-1222.851576729132,0.0,-818.7947943229847
2030-08-14 12:45:00,-1329.4834043132723,0.0,-1329.4834043132723
2030-08-14 13:00:00,-1321.541893182537,0.0,-1321.541893182537
2030-08-14 13:15:00,-1218.9174727127502,0.0,-1218.9174727127502
2030-08-14 13:30:00,-1138.6908325196855,0.0,-1138.6908325196855
2030-08-14 13:45:00,-987.0623800778194,0.0,-987.0623800778194
2030-08-14 14:00:00,-717.5203144667285,0.0,-717.5203144667285
2030-08-14 14:15:00,-129.03675824388847,0.0,-129.03675824388847
2030-08-14 14:30:00,318.81563855881177,318.81563855881177,0.0
2030-08-14 14:45:00,878.018895104964,1196.8345336637758,0.0
2030-08-14 15:00:00,1403.5089090068977,2000.0,600.3434426706735
2030-08-14 15:15:00,1660.6699408180575,2000.0,1660.6699408180575
2030-08-14 15:30:00,2331.5478460793565,2000.0,2331.5478460793565
2030-08-14 15:45:00,2886.123800995654,2000.0,2886.123800995654
2030-08-14 16:00:00,3517.1548191375477,2000.0,3517.1548191375477
2030-08-14 16:15:00,4228.372846846065,2000.0,4228.372846846065
2030-08-14 16:30:00,4852.943947406349,2000.0,4852.943947406349
2030-08-14 16:45:00,5803.947383074992,2000.0,5803.947383074992
2030-08-14 17:00:00,6687.648361306159,2000.0,6687.648361306159
2030-08-14 17:15:00,7567.460239919852,2000.0,7567.460239919852
2030-08-14 17:30:00,8609.31241364987,2000.0,8609.31241364987
2030-08-14 17:45:00,9531.038930404566,2000.0,9531.038930404566
2030-08-14 18:00:00,10445.852769273752,2000.0,10445.852769273752
2030-08-14 18:15:00,11314.027815475174,2000.0,11314.027815475174
2030-08-14 18:30:00,12269.357415944667,2000.0,12269.357415944667
2030-08-14 18:45:00,13328.01165593381,2000.0,13328.01165593381
2030-08-14 19:00:00,14243.572135324303,2000.0,14243.572135324303
2030-08-14 19:15:00,14710.453647167491,2000.0,14710.453647167491
2030-08-14 19:30:00,15190.657529289838,2000.0,15190.657529289838
2030-08-14 19:45:00,15460.06126232745,2000.0,15460.06126232745
2030-08-14 20:00:00,15579.699310523327,2000.0,15579.699310523327
2030-08-14 20:15:00,15567.411089498653,2000.0,15567.411089498652
2030-08-14 20:30:00,15410.085105816801,2000.0,15410.085105816801
2030-08-14 20:45:00,15288.057570462952,2000.0,15288.057570462952
2030-08-14 21:00:00,15259.834556637985,2000.0,15259.834556637987
2030-08-14 21:15:00,14862.118854081507,2000.0,14862.118854081506
2030-08-14 21:30:00,14410.373463353997,2000.0,14410.373463353997
2030-08-14 21:45:00,13935.226495487404,2000.0,13935.226495487404
2030-08-14 22:00:00,13524.323929540475,2000.0,13524.323929540475
2030-08-14 22:15:00,13146.2896155915,2000.0,13146.2896155915
2030-08-14 22:30:00,12566.867128163274,2000.0,12566.867128163274
2030-08-14 22:45:00,12074.481093580245,2000.0,12074.481093580245
2030-08-14 23:00:00,11428.140093130889,2000.0,11428.140093130889
2030-08-14 23:15:00,10880.458413911056,2000.0,10880.458413911056
2030-08-14 23:30:00,10437.058729889168,2000.0,10437.058729889168
2030-08-14 23:45:00,10079.378734034988,2000.0,10079.378734034988
2030-08-15 00:00:00,9928.145386898253,2000.0,9928.145386898253
2030-08-15 00:15:00,9723.280021934776,2000.0,9723.280021934776
2030-08-15 00:30:00,9299.70843773614,2000.0,9299.70843773614
2030-08-15 00:45:00,8874.775234131901,2000.0,8874.775234131901
2030-08-15 01:00:00,8924.681116225467,2000.0,8924.681116225467
2030-08-15 01:15:00,8901.06150555663,2000.0,8901.06150555663
2030-08-15 01:30:00,8973.72939743038,2000.0,8973.72939743038
2030-08-15 01:45:00,8863.4783938767,2000.0,8863.4783938767
2030-08-15 02:00:00,8607.806528203902,2000.0,8607.806528203902
2030-08-15 02:15:00,8732.226496211733,2000.0,8732.226496211733
2030-08-15 02:30:00,9030.80358463612,2000.0,9030.80358463612
2030-08-15 02:45:00,9205.086361949267,2000.0,9205.086361949267
2030-08-15 03:00:00,9085.007359805853,2000.0,9085.007359805853
2030-08-15 03:15:00,8984.39750808309,2000.0,8984.39750808309
2030-08-15 03:30:00,9270.410048072736,2000.0,9270.410048072736
2030-08-15 03:45:00,9370.43824816664,2000.0,9370.43824816664
2030-08-15 04:00:00,9289.349804310763,2000.0,9289.349804310763
2030-08-15 04:15:00,8966.678830295023,2000.0,8966.678830295023
2030-08-15 04:30:00,9318.700291213208,2000.0,9318.700291213208
2030-08-15 04:45:00,9409.927105507652,2000.0,9409.927105507652
2030-08-15 05:00:00,9815.717564833947,2000.0,9815.717564833947
2030-08-15 05:15:00,9587.240631295943,2000.0,9587.240631295943
2030-08-15 05:30:00,9887.40566051515,2000.0,9887.40566051515
2030-08-15 05:45:00,10218.051363232744,2000.0,10218.051363232744
2030-08-15 06:00:00,10769.145082566305,2000.0,10769.145082566305
2030-08-15 06:15:00,11109.36512125595,2000.0,11109.36512125595
2030-08-15 06:30:00,11373.803894180674,2000.0,11373.803894180674
2030-08-15 06:45:00,11353.953430591784,2000.0,11353.953430591784
2030-08-15 07:00:00,11031.626635556493,2000.0,11031.626635556493
2030-08-15 07:15:00,10602.029447281284,2000.0,10602.029447281284
2030-08-15 07:30:00,10398.87722708793,2000.0,10398.87722708793
2030-08-15 07:45:00,10181.686617365842,2000.0,10181.686617365842
2030-08-15 08:00:00,9911.38868447447,2000.0,9911.38868447447
2030-08-15 08:15:00,9363.629420462363,2000.0,9363.629420462363
2030-08-15 08:30:00,8606.779145108152,2000.0,8606.779145108152
2030-08-15 08:45:00,7503.103149374179,2000.0,7503.103149374179
2030-08-15 09:00:00,6551.8063989376515,2000.0,6551.8063989376515
2030-08-15 09:15:00,5814.428295852404,2000.0,5814.428295852404
2030-08-15 09:30:00,5053.168528299158,2000.0,5053.168528299158
2030-08-15 09:45:00,4351.59554107811,2000.0,4351.59554107811
2030-08-15 10:00:00,3673.707583178104,2000.0,3673.707583178104
2030-08-15 10:15:00,3054.5193308640883,2000.0,3054.5193308640883
2030-08-15 10:30:00,2472.951407945322,2000.0,2472.951407945322
2030-08-15 10:45:00,2047.285428333882,2000.0,2047.285428333882
2030-08-15 11:00:00,1752.8943888502727,2000.0,1752.8943888502727
2030-08-15 11:15:00,1311.2087139592368,2000.0,1311.2087139592368
2030-08-15 11:30:00,884.9264712254771,2000.0,884.9264712254771
2030-08-15 11:45:00,543.5973446186435,2000.0,543.5973446186435
2030-08-15 12:00:00,-98.98783764581094,1901.012162354189,0.0
2030-08-15 12:15:00,-532.339204420372,1368.672957933817,0.0
2030-08-15 12:30:00,-264.2285552797148,1104.4444026541023,0.0
2030-08-15 12:45:00,51.15481243150134,1155.5992150856036,0.0
2030-08-15 13:00:00,125.73691746861732,1281.336132554221,0.0
2030-08-15 13:15:00,-180.59877012327343,1100.7373624309475,0.0
2030-08-15 13:30:00,-277.1767697792784,823.5605926516691,0.0
2030-08-15 13:45:00,-796.8136533532452,26.746939298423968,0.0
2030-08-15 14:00:00,-784.2249194223732,0.0,-757.4779801239492
2030-08-15 14:15:00,-609.189051926729,0.0,-609.189051926729
2030-08-15 14:30:00,-451.4362422856466,0.0,-451.4362422856466
2030-08-15 14:45:00,-232.82565914133374,0.0,-232.82565914133374
2030-08-15 15:00:00,422.15975856325895,422.15975856325895,0.0
2030-08-15 15:15:00,670.1356213851141,1092.295379948373,0.0
2030-08-15 15:30:00,1289.853130591997,2000.0,382.1485105403699
2030-08-15 15:45:00,2075.0109772133874,2000.0,2075.0109772133874
2030-08-15 16:00:00,2914.4383222586584,2000.0,2914.4383222586584
2030-08-15 16:15:00,3641.013810321787,2000.0,3641.013810321787
2030-08-15 16:30:00,4518.306903496679,2000.0,4518.306903496679
2030-08-15 16:45:00,5369.196939029389,2000.0,5369.196939029389
2030-08-15 17:00:00,6265.1454915045,2000.0,6265.1454915045
2030-08-15 17:15:00,7091.2907011329535,2000.0,7091.2907011329535
2030-08-15 17:30:00,7938.492685683548,2000.0,7938.492685683548
2030-08-15 17:45:00,8825.866140534192,2000.0,8825.866140534192
2030-08-15 18:00:00,10012.00813362069,2000.0,10012.00813362069
2030-08-15 18:15:00,10835.835623742361,2000.0,10835.835623742361
2030-08-15 18:30:00,11575.131763642823,2000.0,11575.131763642823
2030-08-15 18:45:00,12188.777643680834,2000.0,12188.777643680834
2030-08-15 19:00:00,12932.497542937897,2000.0,12932.497542937897
2030-08-15 19:15:00,13444.403579790634,2000.0,13444.403579790634
2030-08-15 19:30:00,14011.690157693278,2000.0,14011.690157693278
2030-08-15 19:45:00,14514.919365859607,2000.0,14514.919365859605
2030-08-15 20:00:00,14665.22147883039,2000.0,14665.22147883039
2030-08-15 20:15:00,14821.664867196816,2000.0,14821.664867196814
2030-08-15 20:30:00,14973.493331067191,2000.0,14973.493331067191
2030-08-15 20:45:00,14935.896537428496,2000.0,14935.896537428496
2030-08-15 21:00:00,15210.336497603561,2000.0,15210.33649760356
2030-08-15 21:15:00,15010.634993519478,2000.0,15010.634993519478
2030-08-15 21:30:00,14618.407360712925,2000.0,14618.407360712925
2030-08-15 21:45:00,14234.632425464119,2000.0,14234.632425464119
2030-08-15 22:00:00,14013.883030210565,2000.0,14013.883030210565
2030-08-15 22:15:00,13876.923751818076,2000.0,13876.923751818076
2030-08-15 22:30:00,13624.264091786368,2000.0,13624.264091786368
2030-08-15 22:45:00,13280.87847376052,2000.0,13280.87847376052
2030-08-15 23:00:00,12968.438204998385,2000.0,12968.438204998385
2030-08-15 23:15:00,12604.459676278562,2000.0,12604.459676278562
2030-08-15 23:30:00,12371.641043161953,2000.0,12371.641043161953
2030-08-15 23:45:00,12187.110799272805,2000.0,12187.110799272805
2030-08-16 00:00:00,12074.956871089063,2000.0,12074.956871089063
2030-08-16 00:15:00,11999.711361684444,2000.0,11999.711361684444
2030-08-16 00:30:00,11850.144382802448,2000.0,11850.144382802448
2030-08-16 00:45:00,11772.396067911963,2000.0,11772.396067911963
2030-08-16 01:00:00,11650.868975813353,2000.0,11650.868975813353
2030-08-16 01:15:00,11643.887998210126,2000.0,11643.887998210126
2030-08-16 01:30:00,11489.528822549875,2000.0,11489.528822549875
2030-08-16 01:45:00,11441.235446053868,2000.0,11441.235446053868
2030-08-16 02:00:00,11346.111111586297,2000.0,11346.111111586297
2030-08-16 02:15:00,11486.230142858149,2000.0,11486.230142858149
2030-08-16 02:30:00,11480.85485829395,2000.0,11480.85485829395
2030-08-16 02:45:00,11448.557684999907,2000.0,11448.557684999907
2030-08-16 03:00:00,11561.582472195294,2000.0,11561.582472195294
2030-08-16 03:15:00,11596.382345734677,2000.0,11596.382345734677
2030-08-16 03:30:00,11695.840683789158,2000.0,11695.840683789158
2030-08-16 03:45:00,11668.775666594083,2000.0,11668.775666594083
2030-08-16 04:00:00,11853.797364958837,2000.0,11853.797364958837
2030-08-16 04:15:00,11833.258050560691,2000.0,11833.258050560691
2030-08-16 04:30:00,11950.649373401837,2000.0,11950.649373401837
2030-08-16 04:45:00,12164.813755729,2000.0,12164.813755729
2030-08-16 05:00:00,12517.080557929668,2000.0,12517.080557929668
2030-08-16 05:15:00,12853.85008945634,2000.0,12853.85008945634
2030-08-16 05:30:00,13230.498027983005,2000.0,13230.498027983005
2030-08-16 05:45:00,13613.940250826487,2000.0,13613.940250826487
2030-08-16 06:00:00,14305.8958559308,2000.0,14305.8958559308
2030-08-16 06:15:00,14671.809586655834,2000.0,14671.809586655836
2030-08-16 06:30:00,14717.238722025879,2000.0,14717.238722025879
2030-08-16 06:45:00,14831.300366564614,2000.0,14831.300366564614
2030-08-16 07:00:00,14867.3044591175,2000.0,14867.304459117498
2030-08-16 07:15:00,14742.282845211997,2000.0,14742.282845211997
2030-08-16 07:30:00,14540.861801696985,2000.0,14540.861801696985
2030-08-16 07:45:00,14239.596189751257,2000.0,14239.596189751257
2030-08-16 08:00:00,13851.927315723087,2000.0,13851.927315723087
2030-08-16 08:15:00,13344.750645743748,2000.0,13344.750645743748
2030-08-16 08:30:00,12675.80557091262,2000.0,12675.80557091262
2030-08-16 08:45:00,11827.12223914175,2000.0,11827.12223914175
2030-08-16 09:00:00,10806.758581589811,2000.0,10806.758581589811
2030-08-16 09:15:00,10115.728283429558,2000.0,10115.728283429558
2030-08-16 09:30:00,9307.152202847074,2000.0,9307.152202847074
2030-08-16 09:45:00,8493.201118657322,2000.0,8493.201118657322
2030-08-16 10:00:00,7700.726786064319,2000.0,7700.726786064319
2030-08-16 10:15:00,6887.190109897103,2000.0,6887.190109897103
2030-08-16 10:30:00,6182.961354320942,2000.0,6182.961354320942
2030-08-16 10:45:00,5247.261789225033,2000.0,5247.261789225033
2030-08-16 11:00:00,4400.248599254564,2000.0,4400.248599254564
2030-08-16 11:15:00,3819.4657791425125,2000.0,3819.4657791425125
2030-08-16 11:30:00,3225.113437657943,2000.0,3225.113437657943
2030-08-16 11:45:00,2826.956288759695,2000.0,2826.956288759695
2030-08-16 12:00:00,2269.402480243487,2000.0,2269.402480243487
2030-08-16 12:15:00,1891.9182998038305,2000.0,1891.9182998038305
2030-08-16 12:30:00,1612.5927434940422,2000.0,1612.5927434940422
2030-08-16 12:45:00,1568.4082125636378,2000.0,1568.4082125636378
2030-08-16 13:00:00,1358.3577794556477,2000.0,1358.3577794556477
2030-08-16 13:15:00,1139.5821614966153,2000.0,1139.5821614966153
2030-08-16 13:30:00,912.5042242507297,2000.0,912.5042242507297
2030-08-16 13:45:00,742.4673221796038,2000.0,742.4673221796038
2030-08-16 14:00:00,787.245718291957,2000.0,787.245718291957
2030-08-16 14:15:00,832.6957837574046,2000.0,832.6957837574046
2030-08-16 14:30:00,841.0608815507621,2000.0,841.0608815507621
2030-08-16 14:45:00,1249.5146262512426,2000.0,1249.5146262512426
2030-08-16 15:00:00,1434.54888073057,2000.0,1434.54888073057
2030-08-16 15:15:00,1736.5990361104195,2000.0,1736.5990361104195
2030-08-16 15:30:00,2307.799190669597,2000.0,2307.799190669597
2030-08-16 15:45:00,2790.201508386519,2000.0,2790.201508386519
2030-08-16 16:00:00,3422.8117459069563,2000.0,3422.8117459069563
2030-08-16 16:15:00,4148.331803578254,2000.0,4148.331803578254
2030-08-16 16:30:00,4582.214115145662,2000.0,4582.214115145662
2030-08-16 16:45:00,5376.263407895298,2000.0,5376.263407895298
2030-08-16 17:00:00,6489.305332881682,2000.0,6489.305332881682
2030-08-16 17:15:00,7548.549838015337,2000.0,7548.549838015337
2030-08-16 17:30:00,8602.9362606473,2000.0,8602.9362606473
2030-08-16 17:45:00,9594.232030421346,2000.0,9594.232030421346
2030-08-16 18:00:00,10765.978917596678,2000.0,10765.978917596678
2030-08-16 18:15:00,11634.65761587768,2000.0,11634.65761587768
2030-08-16 18:30:00,12494.658973654943,2000.0,12494.658973654943
2030-08-16 18:45:00,13100.910549602433,2000.0,13100.910549602433
2030-08-16 19:00:00,13810.28042952799,2000.0,13810.28042952799
2030-08-16 19:15:00,14104.970063772113,2000.0,14104.970063772113
2030-08-16 19:30:00,14333.857753946133,2000.0,14333.857753946133
2030-08-16 19:45:00,14467.366486062037,2000.0,14467.366486062037
2030-08-16 20:00:00,14426.120795283096,2000.0,14426.120795283096
2030-08-16 20:15:00,14057.47158979647,2000.0,14057.47158979647
2030-08-16 20:30:00,13991.20771397384,2000.0,13991.20771397384
2030-08-16 20:45:00,14057.11568687047,2000.0,14057.11568687047
2030-08-16 21:00:00,13716.057776414156,2000.0,13716.057776414156
2030-08-16 21:15:00,13221.848143141035,2000.0,13221.848143141035
2030-08-16 21:30:00,12836.011636015268,2000.0,12836.011636015268
2030-08-16 21:45:00,12432.836891022367,2000.0,12432.836891022367
2030-08-16 22:00:00,12086.493922748923,2000.0,12086.493922748923
2030-08-16 22:15:00,11490.752467029113,2000.0,11490.752467029113
2030-08-16 22:30:00,11000.216474150327,2000.0,11000.216474150327
2030-08-16 22:45:00,10775.044048796708,2000.0,10775.044048796708
2030-08-16 23:00:00,10401.402775894092,2000.0,10401.402775894092
2030-08-16 23:15:00,10080.723194989718,2000.0,10080.723194989718
2030-08-16 23:30:00,9987.343855373172,2000.0,9987.343855373172
2030-08-16 23:45:00,9840.404568020243,2000.0,9840.404568020243
2030-08-17 00:00:00,9409.378133397839,2000.0,9409.378133397839
2030-08-17 00:15:00,9229.952662141535,2000.0,9229.952662141535
2030-08-17 00:30:00,9202.726316661261,2000.0,9202.726316661261
2030-08-17 00:45:00,9063.195070340622,2000.0,9063.195070340622
2030-08-17 01:00:00,8857.968923535453,2000.0,8857.968923535453
2030-08-17 01:15:00,8799.455580656253,2000.0,8799.455580656253
2030-08-17 01:30:00,8862.483197921349,2000.0,8862.483197921349
2030-08-17 01:45:00,8803.515542591118,2000.0,8803.515542591118
2030-08-17 02:00:00,8836.072639568061,2000.0,8836.072639568061
2030-08-17 02:15:00,8764.391565890483,2000.0,8764.391565890483
2030-08-17 02:30:00,8819.571909996681,2000.0,8819.571909996681
2030-08-17 02:45:00,8967.512019532867,2000.0,8967.512019532867
2030-08-17 03:00:00,9081.058307241628,2000.0,9081.058307241628
2030-08-17 03:15:00,8915.541220514255,2000.0,8915.541220514255
2030-08-17 03:30:00,8940.811679172126,2000.0,8940.811679172126
2030-08-17 03:45:00,9068.20731408006,2000.0,9068.20731408006
2030-08-17 04:00:00,9081.283655470805,2000.0,9081.283655470805
2030-08-17 04:15:00,9246.051715532296,2000.0,9246.051715532296
2030-08-17 04:30:00,9321.401897646978,2000.0,9321.401897646978
2030-08-17 04:45:00,9532.979575282912,2000.0,9532.979575282912
2030-08-17 05:00:00,9890.976710447643,2000.0,9890.976710447643
2030-08-17 05:15:00,10087.878687528751,2000.0,10087.878687528751
2030-08-17 05:30:00,10387.10204798037,2000.0,10387.10204798037
2030-08-17 05:45:00,10741.909971203331,2000.0,10741.909971203331
2030-08-17 06:00:00,11453.287109143417,2000.0,11453.287109143417
2030-08-17 06:15:00,11626.88662220206,2000.0,11626.88662220206
2030-08-17 06:30:00,11700.281760597809,2000.0,11700.281760597809
2030-08-17 06:45:00,11861.995282648752,2000.0,11861.995282648752
2030-08-17 07:00:00,12114.78804436481,2000.0,12114.78804436481
2030-08-17 07:15:00,12022.185019723658,2000.0,12022.185019723658
2030-08-17 07:30:00,11837.495281191816,2000.0,11837.495281191816
2030-08-17 07:45:00,11584.475634142975,2000.0,11584.475634142975
2030-08-17 08:00:00,11384.983465984498,2000.0,11384.983465984498
2030-08-17 08:15:00,11114.537178395181,2000.0,11114.537178395181
2030-08-17 08:30:00,10678.666880337916,2000.0,10678.666880337916
2030-08-17 08:45:00,10004.235232478643,2000.0,10004.235232478643
2030-08-17 09:00:00,9491.70349737682,2000.0,9491.70349737682
2030-08-17 09:15:00,8799.757715445838,2000.0,8799.757715445838
2030-08-17 09:30:00,8238.964817789529,2000.0,8238.964817789529
2030-08-17 09:45:00,7560.587792159986,2000.0,7560.587792159986
2030-08-17 10:00:00,6865.998721675833,2000.0,6865.998721675833
2030-08-17 10:15:00,6223.78945865531,2000.0,6223.78945865531
2030-08-17 10:30:00,5628.579023916438,2000.0,5628.579023916438
2030-08-17 10:45:00,4758.0625792091305,2000.0,4758.0625792091305
2030-08-17 11:00:00,4126.812520195079,2000.0,4126.812520195079
2030-08-17 11:15:00,3569.7854375856914,2000.0,3569.7854375856914
2030-08-17 11:30:00,3215.4632807825546,2000.0,3215.4632807825546
2030-08-17 11:45:00,3243.3721068187624,2000.0,3243.3721068187624
2030-08-17 12:00:00,2750.008754939354,2000.0,2750.008754939354
2030-08-17 12:15:00,2435.6682013834507,2000.0,2435.6682013834507
2030-08-17 12:30:00,2190.0364143709085,2000.0,2190.0364143709085
2030-08-17 12:45:00,1983.701688797977,2000.0,1983.701688797977
2030-08-17 13:00:00,1790.2004067237067,2000.0,1790.2004067237067
2030-08-17 13:15:00,1496.3846435633277,2000.0,1496.3846435633277
2030-08-17 13:30:00,1413.4300481619175,2000.0,1413.4300481619175
2030-08-17 13:45:00,1657.5430355962962,2000.0,1657.5430355962962
2030-08-17 14:00:00,1920.3637563678167,2000.0,1920.3637563678167
2030-08-17 14:15:00,2134.9528003933374,2000.0,2134.9528003933374
2030-08-17 14:30:00,2622.720496765247,2000.0,2622.720496765247
2030-08-17 14:45:00,3008.3730222000813,2000.0,3008.3730222000813
2030-08-17 15:00:00,3444.6703895473347,2000.0,3444.6703895473347
2030-08-17 15:15:00,3663.873901136525,2000.0,3663.873901136525
2030-08-17 15:30:00,4171.1371284165725,2000.0,4171.1371284165725
2030-08-17 15:45:00,4658.182301063196,2000.0,4658.182301063196
2030-08-17 16:00:00,5182.523664106378,2000.0,5182.523664106378
2030-08-17 16:15:00,5650.917767526313,2000.0,5650.917767526313
2030-08-17 16:30:00,6312.907359221117,2000.0,6312.907359221117
2030-08-17 16:45:00,7037.582961363907,2000.0,7037.582961363907
2030-08-17 17:00:00,7704.85246320658,2000.0,7704.85246320658
2030-08-17 17:15:00,8487.849948408288,2000.0,8487.849948408288
2030-08-17 17:30:00,9485.55464857421,2000.0,9485.55464857421
2030-08-17 17:45:00,10326.527108586772,2000.0,10326.527108586772
2030-08-17 18:00:00,11118.883552711426,2000.0,11118.883552711426
2030-08-17 18:15:00,11675.463584940366,2000.0,11675.463584940366
2030-08-17 18:30:00,12224.285846115166,2000.0,12224.285846115166
2030-08-17 18:45:00,12551.457031801601,2000.0,12551.457031801601
2030-08-17 19:00:00,12789.574501891884,2000.0,12789.574501891884
2030-08-17 19:15:00,12890.169813425187,2000.0,12890.169813425187
2030-08-17 19:30:00,12987.785161082707,2000.0,12987.785161082707
2030-08-17 19:45:00,13279.287592234814,2000.0,13279.287592234814
2030-08-17 20:00:00,13425.850230320819,2000.0,13425.850230320819
2030-08-17 20:15:00,13300.52841733856,2000.0,13300.52841733856
2030-08-17 20:30:00,13184.760662324858,2000.0,13184.760662324858
