Datum,Wind Offshore,Wind Onshore,Photovoltaik
2016-03-17 02:00:00,11.5,1163.5,0.0
2016-03-17 02:15:00,11.0,1117.75,0.0
2016-03-17 02:30:00,11.5,1079.25,0.0
2016-03-17 02:45:00,12.0,1048.5,0.0
2016-03-17 03:00:00,12.75,1018.25,0.0
2016-03-17 03:15:00,14.0,996.75,0.0
2016-03-17 03:30:00,13.75,965.75,0.0
2016-03-17 03:45:00,13.0,941.75,0.0
2016-03-17 04:00:00,11.5,925.0,0.0
2016-03-17 04:15:00,11.5,898.5,0.0
2016-03-17 04:30:00,13.0,889.5,0.0
2016-03-17 04:45:00,14.75,865.25,0.0
2016-03-17 05:00:00,16.0,834.25,0.0
2016-03-17 05:15:00,15.5,823.0,0.0
2016-03-17 05:30:00,15.5,809.0,0.0
2016-03-17 05:45:00,15.25,791.0,0.0
2016-03-17 06:00:00,16.5,783.75,1.25
2016-03-17 06:15:00,18.25,790.25,6.5
2016-03-17 06:30:00,19.75,790.25,48.0
2016-03-17 06:45:00,20.5,777.75,155.75
2016-03-17 07:00:00,20.5,764.0,361.25
2016-03-17 07:15:00,20.5,739.75,622.75
2016-03-17 07:30:00,20.75,699.0,959.0
2016-03-17 07:45:00,20.25,644.5,1304.0
2016-03-17 08:00:00,20.25,578.75,1707.5
2016-03-17 08:15:00,22.0,491.0,2104.75
2016-03-17 08:30:00,21.5,407.5,2507.0
2016-03-17 08:45:00,23.75,332.25,2904.75
2016-03-17 09:00:00,25.5,272.5,3259.75
2016-03-17 09:15:00,25.5,227.0,3603.25
2016-03-17 09:30:00,27.0,201.75,3896.75
2016-03-17 09:45:00,30.25,185.0,4179.75
2016-03-17 10:00:00,33.0,178.75,4442.25
2016-03-17 10:15:00,36.75,180.75,4670.0
2016-03-17 10:30:00,39.75,190.5,4896.25
2016-03-17 10:45:00,44.0,204.25,5096.25
2016-03-17 11:00:00,46.5,224.75,5250.75
2016-03-17 11:15:00,49.5,250.25,5384.5
2016-03-17 11:30:00,54.75,266.0,5530.0
2016-03-17 11:45:00,56.0,275.0,5638.75
2016-03-17 12:00:00,57.75,279.25,5717.5
2016-03-17 12:15:00,58.25,283.25,5740.25
2016-03-17 12:30:00,61.25,282.25,5752.5
2016-03-17 12:45:00,67.5,285.5,5739.5
2016-03-17 13:00:00,75.5,287.0,5689.25
2016-03-17 13:15:00,84.75,289.75,5587.5
2016-03-17 13:30:00,98.25,296.0,5443.5
2016-03-17 13:45:00,111.5,302.25,5302.0
2016-03-17 14:00:00,119.5,313.5,5121.25
2016-03-17 14:15:00,129.75,310.25,4922.25
2016-03-17 14:30:00,148.0,308.75,4668.0
2016-03-17 14:45:00,167.0,312.5,4397.75
2016-03-17 15:00:00,175.25,318.25,4105.0
2016-03-17 15:15:00,179.0,337.0,3788.75
2016-03-17 15:30:00,183.5,356.75,3416.75
2016-03-17 15:45:00,186.25,381.25,3027.5
2016-03-17 16:00:00,193.0,399.25,2634.25
2016-03-17 16:15:00,207.0,418.25,2243.0
2016-03-17 16:30:00,216.25,426.5,1841.25
2016-03-17 16:45:00,225.25,451.5,1467.75
2016-03-17 17:00:00,235.25,471.75,1112.75
2016-03-17 17:15:00,244.75,479.5,777.75
2016-03-17 17:30:00,254.5,485.25,485.0
2016-03-17 17:45:00,272.0,512.0,254.5
2016-03-17 18:00:00,274.75,554.25,117.0
2016-03-17 18:15:00,279.0,606.0,32.0
2016-03-17 18:30:00,291.0,665.0,7.0
2016-03-17 18:45:00,296.75,735.75,0.0
2016-03-17 19:00:00,307.0,779.25,0.0
2016-03-17 19:15:00,318.0,832.0,0.0
2016-03-17 19:30:00,328.75,876.5,0.0
2016-03-17 19:45:00,324.25,911.5,0.0
2016-03-17 20:00:00,321.75,947.5,0.0
2016-03-17 20:15:00,332.25,987.5,0.0
2016-03-17 20:30:00,319.25,1053.0,0.0
2016-03-17 20:45:00,308.0,1074.0,0.0
2016-03-17 21:00:00,307.0,1086.25,0.0
2016-03-17 21:15:00,313.0,1107.75,0.0
2016-03-17 21:30:00,322.5,1152.25,0.0
2016-03-17 21:45:00,339.75,1162.5,0.0
2016-03-17 22:00:00,343.0,1181.0,0.0
2016-03-17 22:15:00,324.5,1216.25,0.0
2016-03-17 22:30:00,316.5,1228.75,0.0
2016-03-17 22:45:00,327.25,1232.75,0.0
2016-03-17 23:00:00,327.75,1240.25,0.0
2016-03-17 23:15:00,330.25,1266.0,0.0
2016-03-17 23:30:00,324.75,1285.75,0.0
2016-03-17 23:45:00,341.5,1305.5,0.0
2016-03-18 00:00:00,349.75,1332.75,0.0
2016-03-18 00:15:00,362.25,1363.75,0.0
2016-03-18 00:30:00,355.75,1392.25,0.0
2016-03-18 00:45:00,357.5,1416.75,0.0
2016-03-18 01:00:00,355.0,1454.25,0.0
2016-03-18 01:15:00,360.0,1487.0,0.0
2016-03-18 01:30:00,369.5,1515.5,0.0
2016-03-18 01:45:00,364.5,1545.5,0.0
2016-03-18 02:00:00,374.75,1569.5,0.0
2016-03-18 02:15:00,366.5,1625.5,0.0
2016-03-18 02:30:00,364.25,1641.0,0.0
2016-03-18 02:45:00,367.75,1652.5,0.0
2016-03-18 03:00:00,372.25,1681.25,0.0
2016-03-18 03:15:00,389.5,1686.0,0.0
2016-03-18 03:30:00,401.25,1692.25,0.0
2016-03-18 03:45:00,420.5,1670.0,0.0
2016-03-18 04:00:00,439.0,1651.0,0.0
2016-03-18 04:15:00,450.5,1632.75,0.0
2016-03-18 04:30:00,465.25,1637.0,0.0
2016-03-18 04:45:00,493.25,1614.75,0.0
2016-03-18 05:00:00,482.75,1614.0,0.0
2016-03-18 05:15:00,489.5,1626.0,0.0
2016-03-18 05:30:00,488.5,1651.0,0.0
2016-03-18 05:45:00,480.5,1635.75,0.0
2016-03-18 06:00:00,483.25,1621.5,2.0
2016-03-18 06:15:00,473.0,1619.25,7.5
2016-03-18 06:30:00,470.25,1594.5,51.0
2016-03-18 06:45:00,490.5,1586.5,147.0
2016-03-18 07:00:00,514.0,1570.0,314.5
2016-03-18 07:15:00,522.25,1555.0,521.25
2016-03-18 07:30:00,538.25,1496.75,791.5
2016-03-18 07:45:00,548.0,1463.0,1095.75
2016-03-18 08:00:00,545.25,1432.5,1399.0
2016-03-18 08:15:00,549.25,1376.0,1710.25
2016-03-18 08:30:00,532.5,1349.5,2002.75
2016-03-18 08:45:00,514.25,1305.75,2278.25
2016-03-18 09:00:00,506.5,1234.25,2529.0
2016-03-18 09:15:00,487.25,1172.0,2776.25
2016-03-18 09:30:00,474.0,1157.5,2988.0
2016-03-18 09:45:00,474.25,1125.5,3193.0
2016-03-18 10:00:00,462.5,1093.5,3353.25
2016-03-18 10:15:00,438.25,1078.0,3482.75
2016-03-18 10:30:00,421.0,1060.0,3598.0
2016-03-18 10:45:00,412.75,1046.75,3719.0
2016-03-18 11:00:00,389.0,1034.5,3790.25
2016-03-18 11:15:00,344.75,1036.0,3848.25
2016-03-18 11:30:00,327.75,1041.5,3891.0
2016-03-18 11:45:00,315.25,1008.5,3912.75
2016-03-18 12:00:00,304.0,984.5,3931.75
2016-03-18 12:15:00,307.0,944.5,3945.75
2016-03-18 12:30:00,305.5,931.0,3938.25
2016-03-18 12:45:00,303.75,914.75,3901.0
2016-03-18 13:00:00,321.0,889.0,3835.75
2016-03-18 13:15:00,307.25,900.75,3780.75
2016-03-18 13:30:00,290.0,920.75,3711.0
2016-03-18 13:45:00,304.0,941.0,3613.0
2016-03-18 14:00:00,290.75,946.5,3468.75
2016-03-18 14:15:00,274.0,957.75,3325.25
2016-03-18 14:30:00,278.75,981.0,3159.5
2016-03-18 14:45:00,272.25,983.0,2950.25
2016-03-18 15:00:00,252.25,991.75,2735.25
2016-03-18 15:15:00,251.5,982.25,2519.0
2016-03-18 15:30:00,240.25,981.75,2271.75
2016-03-18 15:45:00,225.0,976.5,2013.5
2016-03-18 16:00:00,219.25,965.25,1749.0
2016-03-18 16:15:00,213.25,934.0,1486.0
2016-03-18 16:30:00,206.5,917.25,1221.5
2016-03-18 16:45:00,192.25,903.75,969.5
2016-03-18 17:00:00,177.75,882.75,734.75
2016-03-18 17:15:00,171.25,849.5,513.5
2016-03-18 17:30:00,160.5,837.0,319.75
2016-03-18 17:45:00,162.5,833.25,170.25
2016-03-18 18:00:00,175.25,821.25,73.0
2016-03-18 18:15:00,183.0,803.75,19.75
2016-03-18 18:30:00,191.25,814.75,4.5
2016-03-18 18:45:00,197.25,830.25,0.0
2016-03-18 19:00:00,210.75,806.5,0.0
2016-03-18 19:15:00,209.25,785.0,0.0
2016-03-18 19:30:00,215.25,770.75,0.0
2016-03-18 19:45:00,220.5,726.25,0.0
2016-03-18 20:00:00,224.25,682.0,0.0
2016-03-18 20:15:00,222.5,673.25,0.0
2016-03-18 20:30:00,216.25,670.0,0.0
2016-03-18 20:45:00,213.0,658.25,0.0
2016-03-18 21:00:00,212.0,659.75,0.0
2016-03-18 21:15:00,202.5,648.75,0.0
2016-03-18 21:30:00,203.5,618.0,0.0
2016-03-18 21:45:00,207.0,588.5,0.0
2016-03-18 22:00:00,210.25,566.25,0.0
2016-03-18 22:15:00,206.25,538.75,0.0
2016-03-18 22:30:00,208.5,514.0,0.0
2016-03-18 22:45:00,206.5,491.25,0.0
2016-03-18 23:00:00,215.75,464.5,0.0
2016-03-18 23:15:00,221.25,438.25,0.0
2016-03-18 23:30:00,217.0,422.5,0.0
2016-03-18 23:45:00,217.0,413.25,0.0
2016-03-19 00:00:00,227.0,393.75,0.0
2016-03-19 00:15:00,226.0,383.25,0.0
2016-03-19 00:30:00,224.25,374.25,0.0
2016-03-19 00:45:00,237.75,359.25,0.0
2016-03-19 01:00:00,239.5,336.25,0.0
2016-03-19 01:15:00,226.25,319.5,0.0
2016-03-19 01:30:00,214.75,322.25,0.0
2016-03-19 01:45:00,217.5,319.25,0.0
2016-03-19 02:00:00,213.5,308.0,0.0
2016-03-19 02:15:00,213.75,298.25,0.0
2016-03-19 02:30:00,208.0,286.0,0.0
2016-03-19 02:45:00,212.5,276.25,0.0
2016-03-19 03:00:00,215.75,270.25,0.0
2016-03-19 03:15:00,217.5,273.0,0.0
2016-03-19 03:30:00,209.0,275.25,0.0
2016-03-19 03:45:00,207.5,270.5,0.0
2016-03-19 04:00:00,203.75,252.5,0.0
2016-03-19 04:15:00,210.0,238.25,0.0
2016-03-19 04:30:00,210.25,230.0,0.0
2016-03-19 04:45:00,214.5,226.0,0.0
2016-03-19 05:00:00,214.75,229.75,0.0
2016-03-19 05:15:00,212.0,226.25,0.0
2016-03-19 05:30:00,203.75,215.0,0.0
2016-03-19 05:45:00,202.0,211.75,0.25
2016-03-19 06:00:00,195.25,209.0,2.0
2016-03-19 06:15:00,203.0,200.75,7.0
2016-03-19 06:30:00,204.25,193.75,34.5
2016-03-19 06:45:00,208.25,185.0,93.75
2016-03-19 07:00:00,203.75,181.0,181.75
2016-03-19 07:15:00,223.5,178.0,299.25
2016-03-19 07:30:00,231.5,175.0,436.5
2016-03-19 07:45:00,250.0,181.5,588.5
2016-03-19 08:00:00,260.0,177.25,731.0
2016-03-19 08:15:00,279.75,173.25,918.5
2016-03-19 08:30:00,292.5,174.0,1089.25
2016-03-19 08:45:00,296.75,182.25,1262.75
2016-03-19 09:00:00,304.75,194.75,1459.5
2016-03-19 09:15:00,301.5,211.5,1636.25
2016-03-19 09:30:00,296.25,235.5,1795.25
2016-03-19 09:45:00,291.5,255.0,1909.25
2016-03-19 10:00:00,302.75,271.75,2039.75
2016-03-19 10:15:00,294.0,295.25,2148.0
2016-03-19 10:30:00,306.5,316.0,2247.5
2016-03-19 10:45:00,318.0,352.0,2346.75
2016-03-19 11:00:00,328.75,369.25,2431.5
2016-03-19 11:15:00,325.25,390.0,2498.5
2016-03-19 11:30:00,334.75,416.75,2582.75
2016-03-19 11:45:00,342.25,427.0,2622.25
2016-03-19 12:00:00,344.25,450.0,2694.0
2016-03-19 12:15:00,345.25,508.75,2716.5
2016-03-19 12:30:00,347.75,534.75,2741.5
2016-03-19 12:45:00,348.75,575.25,2735.75
2016-03-19 13:00:00,352.0,618.5,2728.25
2016-03-19 13:15:00,370.25,641.25,2716.0
2016-03-19 13:30:00,387.0,680.75,2659.0
2016-03-19 13:45:00,394.5,730.25,2599.5
2016-03-19 14:00:00,409.5,782.0,2498.75
2016-03-19 14:15:00,420.75,821.5,2408.75
2016-03-19 14:30:00,442.25,884.5,2266.25
2016-03-19 14:45:00,474.75,935.5,2143.0
2016-03-19 15:00:00,506.25,976.75,2001.0
2016-03-19 15:15:00,512.0,1027.75,1843.25
2016-03-19 15:30:00,502.0,1077.0,1661.0
2016-03-19 15:45:00,500.25,1143.5,1481.0
2016-03-19 16:00:00,516.75,1199.75,1301.75
2016-03-19 16:15:00,557.0,1252.75,1093.5
2016-03-19 16:30:00,571.75,1283.25,911.25
2016-03-19 16:45:00,572.75,1311.75,724.25
2016-03-19 17:00:00,559.5,1360.75,548.0
2016-03-19 17:15:00,532.5,1411.25,364.0
2016-03-19 17:30:00,517.5,1423.25,225.0
2016-03-19 17:45:00,524.75,1446.0,115.75
2016-03-19 18:00:00,557.5,1487.5,46.5
2016-03-19 18:15:00,588.25,1536.75,13.5
2016-03-19 18:30:00,612.5,1589.25,4.0
2016-03-19 18:45:00,638.75,1638.5,0.0
2016-03-19 19:00:00,643.75,1721.5,0.0
2016-03-19 19:15:00,639.5,1795.75,0.0
2016-03-19 19:30:00,638.25,1818.0,0.0
2016-03-19 19:45:00,656.0,1862.0,0.0
2016-03-19 20:00:00,662.5,1921.5,0.0
2016-03-19 20:15:00,671.5,1976.25,0.0
2016-03-19 20:30:00,679.75,2013.25,0.0
2016-03-19 20:45:00,671.25,2060.0,0.0
2016-03-19 21:00:00,661.25,2078.25,0.0
2016-03-19 21:15:00,653.5,2111.75,0.0
2016-03-19 21:30:00,652.5,2186.0,0.0
2016-03-19 21:45:00,649.0,2204.5,0.0
2016-03-19 22:00:00,645.0,2173.75,0.0
2016-03-19 22:15:00,629.0,2233.0,0.0
2016-03-19 22:30:00,625.0,2271.0,0.0
2016-03-19 22:45:00,628.5,2272.75,0.0
2016-03-19 23:00:00,622.25,2309.25,0.0
2016-03-19 23:15:00,620.0,2344.25,0.0
2016-03-19 23:30:00,614.75,2372.75,0.0
2016-03-19 23:45:00,591.25,2376.75,0.0
2016-03-20 00:00:00,600.0,2396.0,0.0
2016-03-20 00:15:00,599.5,2401.5,0.0
2016-03-20 00:30:00,575.25,2397.75,0.0
2016-03-20 00:45:00,534.25,2400.0,0.0
2016-03-20 01:00:00,532.5,2409.5,0.0
2016-03-20 01:15:00,570.5,2353.0,0.0
2016-03-20 01:30:00,585.75,2364.25,0.0
2016-03-20 01:45:00,591.25,2367.25,0.0
2016-03-20 02:00:00,588.25,2353.0,0.0
2016-03-20 02:15:00,600.0,2349.75,0.0
2016-03-20 02:30:00,614.75,2380.25,0.0
2016-03-20 02:45:00,611.75,2389.0,0.0
2016-03-20 03:00:00,603.5,2417.75,0.0
2016-03-20 03:15:00,605.25,2425.75,0.0
2016-03-20 03:30:00,619.0,2443.25,0.0
2016-03-20 03:45:00,614.75,2431.5,0.0
2016-03-20 04:00:00,618.0,2450.25,0.0
2016-03-20 04:15:00,612.25,2460.75,0.0
2016-03-20 04:30:00,622.0,2470.0,0.0
2016-03-20 04:45:00,617.75,2453.75,0.0
2016-03-20 05:00:00,614.5,2461.75,0.0
2016-03-20 05:15:00,616.25,2493.0,0.0
2016-03-20 05:30:00,618.75,2510.75,0.25
2016-03-20 05:45:00,617.25,2517.25,0.25
2016-03-20 06:00:00,619.0,2610.25,2.5
2016-03-20 06:15:00,611.25,2628.25,6.25
2016-03-20 06:30:00,609.0,2656.25,26.25
2016-03-20 06:45:00,614.0,2604.0,64.0
2016-03-20 07:00:00,626.25,2596.5,121.25
2016-03-20 07:15:00,621.5,2601.0,187.75
2016-03-20 07:30:00,631.0,2619.75,266.5
2016-03-20 07:45:00,630.25,2625.25,338.25
2016-03-20 08:00:00,630.25,2615.5,402.75
2016-03-20 08:15:00,625.25,2645.5,494.25
2016-03-20 08:30:00,622.25,2659.5,594.75
2016-03-20 08:45:00,612.0,2692.0,671.5
2016-03-20 09:00:00,604.25,2713.5,774.5
2016-03-20 09:15:00,616.75,2723.75,881.5
2016-03-20 09:30:00,621.5,2701.0,984.25
2016-03-20 09:45:00,620.5,2691.25,1094.0
2016-03-20 10:00:00,610.0,2710.25,1211.5
2016-03-20 10:15:00,599.75,2713.0,1315.25
2016-03-20 10:30:00,592.25,2718.0,1422.75
2016-03-20 10:45:00,588.75,2784.25,1542.75
2016-03-20 11:00:00,588.5,2812.0,1689.25
2016-03-20 11:15:00,592.25,2834.5,1814.25
2016-03-20 11:30:00,580.25,2828.5,1947.25
2016-03-20 11:45:00,566.75,2832.25,2075.75
2016-03-20 12:00:00,567.25,2835.0,2223.0
2016-03-20 12:15:00,567.5,2825.0,2376.75
2016-03-20 12:30:00,568.5,2834.5,2461.25
2016-03-20 12:45:00,546.25,2829.25,2539.75
2016-03-20 13:00:00,531.5,2807.0,2625.25
2016-03-20 13:15:00,534.0,2814.5,2662.0
2016-03-20 13:30:00,526.25,2794.5,2686.0
2016-03-20 13:45:00,522.0,2766.5,2681.0
2016-03-20 14:00:00,514.25,2773.5,2646.25
2016-03-20 14:15:00,540.0,2773.75,2541.5
2016-03-20 14:30:00,539.75,2742.75,2414.75
2016-03-20 14:45:00,525.75,2694.5,2279.5
2016-03-20 15:00:00,533.0,2684.75,2135.25
2016-03-20 15:15:00,545.75,2690.25,1972.25
2016-03-20 15:30:00,537.5,2728.5,1777.0
2016-03-20 15:45:00,522.25,2734.75,1584.75
2016-03-20 16:00:00,491.75,2687.5,1390.0
2016-03-20 16:15:00,487.25,2656.5,1190.5
2016-03-20 16:30:00,514.75,2650.25,979.0
2016-03-20 16:45:00,520.25,2610.25,775.25
2016-03-20 17:00:00,506.75,2511.0,594.0
2016-03-20 17:15:00,486.5,2399.5,419.0
2016-03-20 17:30:00,490.5,2300.75,263.5
2016-03-20 17:45:00,479.25,2228.0,139.0
2016-03-20 18:00:00,499.5,2153.25,51.75
2016-03-20 18:15:00,482.5,2064.5,15.5
2016-03-20 18:30:00,504.5,2040.75,4.25
2016-03-20 18:45:00,517.75,2061.5,0.75
2016-03-20 19:00:00,515.75,2041.75,0.0
2016-03-20 19:15:00,525.75,2018.75,0.0
2016-03-20 19:30:00,520.25,2026.25,0.0
2016-03-20 19:45:00,476.5,1999.5,0.0
2016-03-20 20:00:00,501.0,2032.75,0.0
2016-03-20 20:15:00,504.0,2018.25,0.0
2016-03-20 20:30:00,493.0,2078.5,0.0
2016-03-20 20:45:00,489.0,2118.0,0.0
2016-03-20 21:00:00,492.75,2120.75,0.0
2016-03-20 21:15:00,506.25,2092.25,0.0
2016-03-20 21:30:00,496.25,2032.0,0.0
2016-03-20 21:45:00,494.25,2028.0,0.0
2016-03-20 22:00:00,514.5,2007.75,0.0
2016-03-20 22:15:00,539.5,1985.25,0.0
2016-03-20 22:30:00,520.0,1973.5,0.0
2016-03-20 22:45:00,516.75,1965.75,0.0
2016-03-20 23:00:00,531.75,1968.0,0.0
2016-03-20 23:15:00,513.0,1957.75,0.0
2016-03-20 23:30:00,504.25,1979.75,0.0
2016-03-20 23:45:00,531.75,1999.0,0.0
2016-03-21 00:00:00,541.25,2010.5,0.0
2016-03-21 00:15:00,568.25,2038.25,0.0
2016-03-21 00:30:00,545.75,2069.5,0.0
2016-03-21 00:45:00,542.5,2097.0,0.0
2016-03-21 01:00:00,554.25,2139.5,0.0
2016-03-21 01:15:00,574.0,2149.75,0.0
2016-03-21 01:30:00,586.5,2132.0,0.0
2016-03-21 01:45:00,591.0,2087.5,0.0
2016-03-21 02:00:00,615.0,2099.0,0.0
2016-03-21 02:15:00,637.25,2096.5,0.0
2016-03-21 02:30:00,645.0,2088.0,0.0
2016-03-21 02:45:00,603.5,2113.0,0.0
2016-03-21 03:00:00,603.25,2138.25,0.0
2016-03-21 03:15:00,636.0,2147.75,0.0
2016-03-21 03:30:00,650.25,2168.25,0.0
2016-03-21 03:45:00,637.0,2156.5,0.0
2016-03-21 04:00:00,642.0,2155.25,0.0
2016-03-21 04:15:00,641.5,2152.75,0.0
2016-03-21 04:30:00,634.5,2103.75,0.0
2016-03-21 04:45:00,611.0,2105.75,0.0
2016-03-21 05:00:00,589.25,2077.75,0.0
2016-03-21 05:15:00,600.75,1992.25,0.0
2016-03-21 05:30:00,629.25,1988.0,0.25
2016-03-21 05:45:00,632.5,2006.5,0.25
2016-03-21 06:00:00,607.5,2078.0,2.25
2016-03-21 06:15:00,605.25,2090.0,6.5
2016-03-21 06:30:00,592.25,2111.25,32.0
2016-03-21 06:45:00,598.75,2119.5,77.0
2016-03-21 07:00:00,605.25,2145.0,146.25
2016-03-21 07:15:00,604.0,2146.25,229.75
2016-03-21 07:30:00,578.0,2120.5,332.75
2016-03-21 07:45:00,565.25,2141.5,434.0
2016-03-21 08:00:00,598.75,2193.25,553.75
2016-03-21 08:15:00,598.0,2229.75,690.75
2016-03-21 08:30:00,612.75,2287.0,828.0
2016-03-21 08:45:00,627.25,2370.5,993.25
2016-03-21 09:00:00,651.25,2428.5,1166.0
2016-03-21 09:15:00,654.25,2482.0,1363.0
2016-03-21 09:30:00,634.0,2532.0,1558.75
2016-03-21 09:45:00,638.25,2582.75,1719.5
2016-03-21 10:00:00,632.0,2665.25,1874.5
2016-03-21 10:15:00,638.25,2755.25,2077.75
2016-03-21 10:30:00,625.5,2864.0,2222.5
2016-03-21 10:45:00,608.25,2925.25,2334.0
2016-03-21 11:00:00,595.25,2997.75,2483.25
2016-03-21 11:15:00,576.75,3078.25,2563.25
2016-03-21 11:30:00,584.0,3163.0,2563.5
2016-03-21 11:45:00,588.0,3210.25,2555.25
2016-03-21 12:00:00,585.25,3237.75,2540.75
2016-03-21 12:15:00,591.25,3231.5,2498.25
2016-03-21 12:30:00,590.25,3271.0,2422.5
2016-03-21 12:45:00,597.5,3278.75,2368.75
2016-03-21 13:00:00,601.75,3302.25,2260.0
2016-03-21 13:15:00,603.5,3384.0,2153.75
2016-03-21 13:30:00,589.5,3413.75,2042.75
2016-03-21 13:45:00,567.75,3455.5,1934.0
2016-03-21 14:00:00,574.75,3462.5,1832.25
2016-03-21 14:15:00,572.0,3457.75,1728.0
2016-03-21 14:30:00,562.75,3454.0,1611.75
2016-03-21 14:45:00,566.5,3493.75,1485.5
2016-03-21 15:00:00,576.25,3455.75,1358.5
2016-03-21 15:15:00,572.5,3567.5,1282.25
2016-03-21 15:30:00,558.75,3645.25,1146.5
2016-03-21 15:45:00,544.25,3604.75,1019.0
2016-03-21 16:00:00,546.25,3527.0,883.0
2016-03-21 16:15:00,571.5,3464.25,743.75
2016-03-21 16:30:00,588.5,3402.5,601.75
2016-03-21 16:45:00,609.75,3314.75,483.25
2016-03-21 17:00:00,619.75,3315.0,384.0
2016-03-21 17:15:00,625.0,3320.0,276.5
2016-03-21 17:30:00,620.75,3285.75,176.25
2016-03-21 17:45:00,619.25,3273.0,85.5
2016-03-21 18:00:00,626.5,3263.5,36.5
2016-03-21 18:15:00,648.0,3274.5,12.0
2016-03-21 18:30:00,654.25,3309.0,4.0
2016-03-21 18:45:00,652.25,3234.0,0.75
2016-03-21 19:00:00,644.75,3244.75,0.0
2016-03-21 19:15:00,645.75,3263.5,0.0
2016-03-21 19:30:00,655.75,3264.5,0.0
2016-03-21 19:45:00,642.75,3182.25,0.0
2016-03-21 20:00:00,632.75,3162.5,0.0
2016-03-21 20:15:00,645.5,3124.5,0.0
2016-03-21 20:30:00,646.5,3123.75,0.0
2016-03-21 20:45:00,638.0,3139.5,0.0
2016-03-21 21:00:00,628.5,3159.5,0.0
2016-03-21 21:15:00,636.0,3151.5,0.0
2016-03-21 21:30:00,647.5,3119.0,0.0
2016-03-21 21:45:00,622.25,3040.75,0.0
2016-03-21 22:00:00,642.0,2957.25,0.0
2016-03-21 22:15:00,653.0,2961.0,0.0
2016-03-21 22:30:00,654.5,2944.5,0.0
2016-03-21 22:45:00,620.25,2891.75,0.0
2016-03-21 23:00:00,606.25,2850.0,0.0
2016-03-21 23:15:00,583.5,2862.25,0.0
2016-03-21 23:30:00,555.5,2823.5,0.0
2016-03-21 23:45:00,551.0,2775.0,0.0
2016-03-22 00:00:00,548.75,2713.75,0.0
2016-03-22 00:15:00,559.0,2723.75,0.0
2016-03-22 00:30:00,513.0,2689.0,0.0
2016-03-22 00:45:00,517.5,2683.0,0.0
2016-03-22 01:00:00,518.25,2646.0,0.0
2016-03-22 01:15:00,495.25,2618.5,0.0
2016-03-22 01:30:00,486.75,2603.75,0.0
2016-03-22 01:45:00,478.25,2592.25,0.0
2016-03-22 02:00:00,459.25,2566.75,0.0
2016-03-22 02:15:00,444.5,2540.0,0.0
2016-03-22 02:30:00,421.0,2513.0,0.0
2016-03-22 02:45:00,419.75,2508.5,0.0
2016-03-22 03:00:00,405.25,2493.25,0.0
2016-03-22 03:15:00,398.75,2472.5,0.0
2016-03-22 03:30:00,420.25,2427.0,0.0
2016-03-22 03:45:00,434.25,2385.5,0.0
2016-03-22 04:00:00,438.5,2362.75,0.0
2016-03-22 04:15:00,409.75,2345.0,0.0
2016-03-22 04:30:00,403.0,2329.5,0.0
2016-03-22 04:45:00,400.75,2309.25,0.0
2016-03-22 05:00:00,413.25,2272.5,0.0
2016-03-22 05:15:00,408.75,2236.0,0.0
2016-03-22 05:30:00,407.75,2195.75,0.25
2016-03-22 05:45:00,397.75,2117.5,0.5
2016-03-22 06:00:00,394.5,2040.0,3.75
2016-03-22 06:15:00,394.0,2029.75,11.75
2016-03-22 06:30:00,403.75,1992.0,46.75
2016-03-22 06:45:00,396.75,1952.75,107.75
2016-03-22 07:00:00,397.25,1904.5,203.25
2016-03-22 07:15:00,406.5,1887.5,318.75
2016-03-22 07:30:00,394.25,1821.0,466.75
2016-03-22 07:45:00,382.5,1784.25,641.0
2016-03-22 08:00:00,368.5,1770.75,826.25
2016-03-22 08:15:00,338.5,1757.5,995.75
2016-03-22 08:30:00,341.75,1730.75,1196.5
2016-03-22 08:45:00,364.25,1713.5,1388.75
2016-03-22 09:00:00,346.0,1710.25,1585.75
2016-03-22 09:15:00,346.0,1703.0,1802.5
2016-03-22 09:30:00,355.0,1676.25,2008.5
2016-03-22 09:45:00,334.0,1650.25,2128.25
2016-03-22 10:00:00,309.5,1639.5,2303.5
2016-03-22 10:15:00,313.75,1650.0,2407.75
2016-03-22 10:30:00,299.5,1660.25,2489.75
2016-03-22 10:45:00,277.0,1658.0,2577.5
2016-03-22 11:00:00,271.75,1628.25,2638.25
2016-03-22 11:15:00,267.25,1663.75,2617.5
2016-03-22 11:30:00,257.25,1685.25,2623.5
2016-03-22 11:45:00,259.25,1683.5,2518.75
2016-03-22 12:00:00,242.0,1669.75,2447.5
2016-03-22 12:15:00,217.0,1661.0,2377.25
2016-03-22 12:30:00,207.75,1657.25,2321.0
2016-03-22 12:45:00,209.0,1681.25,2306.5
2016-03-22 13:00:00,212.5,1662.0,2303.0
2016-03-22 13:15:00,207.5,1619.25,2289.25
2016-03-22 13:30:00,187.0,1576.5,2242.5
2016-03-22 13:45:00,173.25,1565.5,2168.25
2016-03-22 14:00:00,164.5,1554.75,2039.5
2016-03-22 14:15:00,159.25,1539.0,1962.25
2016-03-22 14:30:00,156.25,1513.25,1843.5
2016-03-22 14:45:00,161.75,1492.0,1694.0
2016-03-22 15:00:00,156.25,1442.75,1595.25
2016-03-22 15:15:00,160.5,1442.5,1492.0
2016-03-22 15:30:00,162.75,1402.0,1294.25
2016-03-22 15:45:00,172.0,1351.5,1138.5
