,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Speicher + Erneuerbare in MWh
21862,2030-08-16 18:30:00,9060.753621709966,-6441.4929081477785,15502.246529857744
21863,2030-08-16 18:45:00,7661.681212028472,0.0,7661.681212028472
21864,2030-08-16 19:00:00,6366.371919681818,0.0,6366.371919681818
21865,2030-08-16 19:15:00,5479.901981414769,0.0,5479.901981414769
21866,2030-08-16 19:30:00,4908.099987250287,0.0,4908.099987250287
21867,2030-08-16 19:45:00,4409.471973800145,0.0,4409.471973800145
21868,2030-08-16 20:00:00,4199.715161030485,0.0,4199.715161030485
21869,2030-08-16 20:15:00,4292.800973919404,0.0,4292.800973919404
21870,2030-08-16 20:30:00,4395.661928098283,0.0,4395.661928098283
21871,2030-08-16 20:45:00,4488.069414751633,0.0,4488.069414751633
21872,2030-08-16 21:00:00,4778.192816907682,0.0,4778.192816907682
21873,2030-08-16 21:15:00,5211.050787741074,0.0,5211.050787741074
21874,2030-08-16 21:30:00,5528.9558356828775,0.0,5528.9558356828775
21875,2030-08-16 21:45:00,5878.763676402379,0.0,5878.763676402379
21876,2030-08-16 22:00:00,6229.682827712584,0.0,6229.682827712584
21877,2030-08-16 22:15:00,6741.144576569952,0.0,6741.144576569952
21878,2030-08-16 22:30:00,7197.665866654384,0.0,7197.665866654384
21879,2030-08-16 22:45:00,7498.519776861112,0.0,7498.519776861112
21880,2030-08-16 23:00:00,7798.578241039559,0.0,7798.578241039559
21881,2030-08-16 23:15:00,8037.487572565486,0.0,8037.487572565486
21882,2030-08-16 23:30:00,8071.288299405416,0.0,8071.288299405416
21883,2030-08-16 23:45:00,8057.5633806128,0.0,8057.5633806128
21884,2030-08-17 00:00:00,8131.026792291221,0.0,8131.026792291221
21885,2030-08-17 00:15:00,8067.793397417581,0.0,8067.793397417581
21886,2030-08-17 00:30:00,7844.746709479439,0.0,7844.746709479439
21887,2030-08-17 00:45:00,7826.269506318347,0.0,7826.269506318347
21888,2030-08-17 01:00:00,7705.848157350863,0.0,7705.848157350863
21889,2030-08-17 01:15:00,7550.645848817547,0.0,7550.645848817547
21890,2030-08-17 01:30:00,7534.053768691796,0.0,7534.053768691796
21891,2030-08-17 01:45:00,7421.032197541665,0.0,7421.032197541665
21892,2030-08-17 02:00:00,7192.493185237657,0.0,7192.493185237657
21893,2030-08-17 02:15:00,7289.774282292579,0.0,7289.774282292579
21894,2030-08-17 02:30:00,7335.167850284508,0.0,7335.167850284508
21895,2030-08-17 02:45:00,7297.251237683689,0.0,7297.251237683689
21896,2030-08-17 03:00:00,7283.547006363766,0.0,7283.547006363766
21897,2030-08-17 03:15:00,7354.029359828212,0.0,7354.029359828212
21898,2030-08-17 03:30:00,7283.705798523181,0.0,7283.705798523181
21899,2030-08-17 03:45:00,7161.2863196735725,0.0,7161.2863196735725
21900,2030-08-17 04:00:00,7046.170209087486,0.0,7046.170209087486
21901,2030-08-17 04:15:00,6872.748305705006,0.0,6872.748305705006
21902,2030-08-17 04:30:00,6753.441813392599,0.0,6753.441813392599
21903,2030-08-17 04:45:00,6700.911718207858,0.0,6700.911718207858
21904,2030-08-17 05:00:00,6668.4123229161905,0.0,6668.4123229161905
21905,2030-08-17 05:15:00,6723.321043356134,0.0,6723.321043356134
21906,2030-08-17 05:30:00,6699.17631050161,0.0,6699.17631050161
21907,2030-08-17 05:45:00,6840.586275138708,0.0,6840.586275138708
21908,2030-08-17 06:00:00,6997.5606791942055,0.0,6997.5606791942055
21909,2030-08-17 06:15:00,7323.595335259701,0.0,7323.595335259701
21910,2030-08-17 06:30:00,7607.073451122249,0.0,7607.073451122249
21911,2030-08-17 06:45:00,7990.656202099182,0.0,7990.656202099182
21912,2030-08-17 07:00:00,8569.828140197542,0.0,8569.828140197542
21913,2030-08-17 07:15:00,9362.830328703374,0.0,9362.830328703374
21914,2030-08-17 07:30:00,10358.144199329756,0.0,10358.144199329756
21915,2030-08-17 07:45:00,11371.896519815466,0.0,11371.896519815466
21916,2030-08-17 08:00:00,12541.506669306036,0.0,12541.506669306036
21917,2030-08-17 08:15:00,13898.19568261408,0.0,13898.19568261408
21918,2030-08-17 08:30:00,15354.6974789618,676.2019765278128,14678.495502433987
21919,2030-08-17 08:45:00,16584.595671442607,1898.9679896480702,14685.627681794536
21920,2030-08-17 09:00:00,17846.28926514006,2888.597602218102,14957.69166292196
21921,2030-08-17 09:15:00,19403.90715337138,3900.4360180593067,15503.471135312073
21922,2030-08-17 09:30:00,20808.23040252857,4705.881347757102,16102.349054771468
21923,2030-08-17 09:45:00,22109.46945076503,5836.837398647069,16272.632052117962
21924,2030-08-17 10:00:00,23235.98700351535,6869.734811799015,16366.252191716336
21925,2030-08-17 10:15:00,24374.508346001552,7941.965447200193,16432.54289880136
21926,2030-08-17 10:30:00,25458.65611431834,8874.31758338879,16584.338530929548
21927,2030-08-17 10:45:00,26696.940755838095,9513.011732858551,17183.929022979544
21928,2030-08-17 11:00:00,27769.95442909429,10142.258768578238,17627.695660516052
21929,2030-08-17 11:15:00,28893.913926208843,10383.231717801511,18510.682208407332
21930,2030-08-17 11:30:00,30014.17907025419,10514.902644699934,19499.276425554257
21931,2030-08-17 11:45:00,30705.305875474234,0.0,30705.305875474234
21932,2030-08-17 12:00:00,31357.42621739372,0.0,31357.42621739372
21933,2030-08-17 12:15:00,31670.889952419402,0.0,31670.889952419402
21934,2030-08-17 12:30:00,31911.648955039906,0.0,31911.648955039906
21935,2030-08-17 12:45:00,31882.826852820013,0.0,31882.826852820013
21936,2030-08-17 13:00:00,31933.094372735348,0.0,31933.094372735348
21937,2030-08-17 13:15:00,32094.580943047924,0.0,32094.580943047924
21938,2030-08-17 13:30:00,32350.79024776346,0.0,32350.79024776346
21939,2030-08-17 13:45:00,32324.581404928067,0.0,32324.581404928067
21940,2030-08-17 14:00:00,31797.702857063116,0.0,31797.702857063116
21941,2030-08-17 14:15:00,30993.84856413353,0.0,30993.84856413353
21942,2030-08-17 14:30:00,30504.693255763697,0.0,30504.693255763697
21943,2030-08-17 14:45:00,30139.143382247195,0.0,30139.143382247195
21944,2030-08-17 15:00:00,29813.94119154565,0.0,29813.94119154565
21945,2030-08-17 15:15:00,29299.742656690458,0.0,29299.742656690458
21946,2030-08-17 15:30:00,28820.096342543657,0.0,28820.096342543657
21947,2030-08-17 15:45:00,27632.192053516883,0.0,27632.192053516883
21948,2030-08-17 16:00:00,26747.390817371048,0.0,26747.390817371048
21949,2030-08-17 16:15:00,25880.668165543524,0.0,25880.668165543524
21950,2030-08-17 16:30:00,24988.995258908937,-467.37659590592375,25456.37185481486
21951,2030-08-17 16:45:00,23788.695628632246,-1899.993720129245,25688.68934876149
21952,2030-08-17 17:00:00,22324.523772423236,-3408.4962482110623,25733.0200206343
21953,2030-08-17 17:15:00,20904.4792282181,-4667.710381873612,25572.189610091715
21954,2030-08-17 17:30:00,19214.575543486633,-6036.332739898484,25250.908283385117
21955,2030-08-17 17:45:00,17780.550831189477,-7646.714407201627,25427.265238391105
21956,2030-08-17 18:00:00,16179.147490234662,-8727.691585615727,24906.83907585039
21957,2030-08-17 18:15:00,14871.723465043326,-9825.96285604867,24697.686321092
21958,2030-08-17 18:30:00,13608.31831553749,-10901.604921086253,24509.92323662374
21959,2030-08-17 18:45:00,12065.500875778347,-11706.903669883013,23772.40454566136
21960,2030-08-17 19:00:00,11058.422071240491,-12112.629666550623,23171.051737791116
21961,2030-08-17 19:15:00,9912.292806297217,-5598.583207595762,15510.87601389298
21962,2030-08-17 19:30:00,8909.49342408051,0.0,8909.49342408051
21963,2030-08-17 19:45:00,8053.521504625755,0.0,8053.521504625755
21964,2030-08-17 20:00:00,7549.616239808267,0.0,7549.616239808267
21965,2030-08-17 20:15:00,7408.600946290559,0.0,7408.600946290559
21966,2030-08-17 20:30:00,7319.612644744203,0.0,7319.612644744203
21967,2030-08-17 20:45:00,7056.200028288596,0.0,7056.200028288596
21968,2030-08-17 21:00:00,7210.258596060834,0.0,7210.258596060834
21969,2030-08-17 21:15:00,7030.494777709824,0.0,7030.494777709824
21970,2030-08-17 21:30:00,6878.714991121245,0.0,6878.714991121245
21971,2030-08-17 21:45:00,6927.547178880499,0.0,6927.547178880499
21972,2030-08-17 22:00:00,6836.216017992023,0.0,6836.216017992023
21973,2030-08-17 22:15:00,6816.927728292241,0.0,6816.927728292241
21974,2030-08-17 22:30:00,6767.961546534657,0.0,6767.961546534657
21975,2030-08-17 22:45:00,6499.370486210207,0.0,6499.370486210207
21976,2030-08-17 23:00:00,6138.271677163824,0.0,6138.271677163824
21977,2030-08-17 23:15:00,5894.325872906022,0.0,5894.325872906022
21978,2030-08-17 23:30:00,5637.46044635967,0.0,5637.46044635967
21979,2030-08-17 23:45:00,5471.107421743631,0.0,5471.107421743631
21980,2030-08-18 00:00:00,5231.31784928536,0.0,5231.31784928536
21981,2030-08-18 00:15:00,5024.88732706059,0.0,5024.88732706059
21982,2030-08-18 00:30:00,5004.104865208521,0.0,5004.104865208521
21983,2030-08-18 00:45:00,4940.383157957389,0.0,4940.383157957389
21984,2030-08-18 01:00:00,4997.068606400799,0.0,4997.068606400799
21985,2030-08-18 01:15:00,5109.45386431198,0.0,5109.45386431198
21986,2030-08-18 01:30:00,5102.897789447102,0.0,5102.897789447102
21987,2030-08-18 01:45:00,5126.858284655094,0.0,5126.858284655094
21988,2030-08-18 02:00:00,5072.862317002266,0.0,5072.862317002266
21989,2030-08-18 02:15:00,5019.139295278099,0.0,5019.139295278099
21990,2030-08-18 02:30:00,5040.206158559449,0.0,5040.206158559449
21991,2030-08-18 02:45:00,5040.627159397148,0.0,5040.627159397148
21992,2030-08-18 03:00:00,5152.229837285222,0.0,5152.229837285222
21993,2030-08-18 03:15:00,5135.657348601559,0.0,5135.657348601559
21994,2030-08-18 03:30:00,5092.0024410519945,0.0,5092.0024410519945
21995,2030-08-18 03:45:00,5052.020721594658,0.0,5052.020721594658
21996,2030-08-18 04:00:00,4763.929422347571,0.0,4763.929422347571
21997,2030-08-18 04:15:00,4442.774057693433,0.0,4442.774057693433
21998,2030-08-18 04:30:00,4230.702412059602,0.0,4230.702412059602
21999,2030-08-18 04:45:00,4192.288201367953,0.0,4192.288201367953
22000,2030-08-18 05:00:00,4294.802751649913,0.0,4294.802751649913
22001,2030-08-18 05:15:00,4273.610997348938,0.0,4273.610997348938
22002,2030-08-18 05:30:00,4060.278697921484,0.0,4060.278697921484
22003,2030-08-18 05:45:00,3933.536073028503,0.0,3933.536073028503
22004,2030-08-18 06:00:00,4116.412492618076,0.0,4116.412492618076
22005,2030-08-18 06:15:00,4578.15357595524,0.0,4578.15357595524
22006,2030-08-18 06:30:00,5111.883835896261,0.0,5111.883835896261
22007,2030-08-18 06:45:00,5763.759919810943,0.0,5763.759919810943
22008,2030-08-18 07:00:00,6605.778061710597,0.0,6605.778061710597
22009,2030-08-18 07:15:00,7580.194731322734,0.0,7580.194731322734
22010,2030-08-18 07:30:00,8637.037371519424,0.0,8637.037371519424
22011,2030-08-18 07:45:00,9745.468273467273,0.0,9745.468273467273
22012,2030-08-18 08:00:00,11127.334117919221,0.0,11127.334117919221
22013,2030-08-18 08:15:00,12589.874631492728,0.0,12589.874631492728
22014,2030-08-18 08:30:00,14108.524589837802,0.0,14108.524589837802
22015,2030-08-18 08:45:00,15501.149681852585,1146.6668028510067,14354.482879001578
22016,2030-08-18 09:00:00,16852.78927722498,2441.2413378580713,14411.547939366908
22017,2030-08-18 09:15:00,18412.160134307396,3582.257912334182,14829.902221973214
22018,2030-08-18 09:30:00,20133.607582921006,4596.132326145609,15537.475256775397
22019,2030-08-18 09:45:00,21529.597803012548,5535.2269028125775,15994.37090019997
22020,2030-08-18 10:00:00,22893.14415363744,6921.601567376787,15971.542586260653
22021,2030-08-18 10:15:00,24060.201107479472,7927.935215191508,16132.265892287964
22022,2030-08-18 10:30:00,25316.18066999023,8551.711471328927,16764.469198661303
22023,2030-08-18 10:45:00,26410.81372881577,9116.489444198156,17294.324284617614
22024,2030-08-18 11:00:00,27784.168203697023,9709.64464460651,18074.523559090514
22025,2030-08-18 11:15:00,28799.2992769732,9855.233469206436,18944.065807766765
22026,2030-08-18 11:30:00,29534.97878498037,10011.257991222803,19523.720793757566
22027,2030-08-18 11:45:00,30127.908519326265,10687.66285227524,19440.245667051026
22028,2030-08-18 12:00:00,30733.380115380656,0.0,30733.380115380656
22029,2030-08-18 12:15:00,31057.732625357414,0.0,31057.732625357414
22030,2030-08-18 12:30:00,31283.08086001007,0.0,31283.08086001007
22031,2030-08-18 12:45:00,31876.086127687886,0.0,31876.086127687886
22032,2030-08-18 13:00:00,32106.866383038916,0.0,32106.866383038916
22033,2030-08-18 13:15:00,32444.011674388134,0.0,32444.011674388134
22034,2030-08-18 13:30:00,32500.279301572627,0.0,32500.279301572627
22035,2030-08-18 13:45:00,32184.662559382923,0.0,32184.662559382923
22036,2030-08-18 14:00:00,31720.550996558137,0.0,31720.550996558137
22037,2030-08-18 14:15:00,31620.72651633616,0.0,31620.72651633616
22038,2030-08-18 14:30:00,31484.23486082274,0.0,31484.23486082274
22039,2030-08-18 14:45:00,30791.949332052543,0.0,30791.949332052543
22040,2030-08-18 15:00:00,29906.71268584641,0.0,29906.71268584641
22041,2030-08-18 15:15:00,28393.783641934577,0.0,28393.783641934577
22042,2030-08-18 15:30:00,27110.61903134152,0.0,27110.61903134152
22043,2030-08-18 15:45:00,26326.569539794316,0.0,26326.569539794316
22044,2030-08-18 16:00:00,25023.53191349112,-65.58557471461972,25089.11748820574
22045,2030-08-18 16:15:00,23763.624115024417,-1685.5734581483775,25449.197573172794
22046,2030-08-18 16:30:00,22423.079749072305,-3296.1399492880155,25719.21969836032
22047,2030-08-18 16:45:00,21013.552898974165,-4879.738313928565,25893.29121290273
22048,2030-08-18 17:00:00,19257.07970883199,-6390.145301813362,25647.22501064535
22049,2030-08-18 17:15:00,17504.7785464579,-8027.477736930119,25532.25628338802
22050,2030-08-18 17:30:00,15840.723708512596,-9649.241998436015,25489.965706948613
22051,2030-08-18 17:45:00,14185.33835210655,-11117.397185357331,25302.73553746388
22052,2030-08-18 18:00:00,12839.619168860248,-12268.627999592485,25108.247168452734
22053,2030-08-18 18:15:00,11236.068847515493,-13436.06702579621,24672.1358733117
22054,2030-08-18 18:30:00,9619.583041286469,-12184.005455994915,21803.588497281384
22055,2030-08-18 18:45:00,8276.351295917859,0.0,8276.351295917859
22056,2030-08-18 19:00:00,7012.51343577604,0.0,7012.51343577604
22057,2030-08-18 19:15:00,5734.5787457764,0.0,5734.5787457764
22058,2030-08-18 19:30:00,4944.65299230799,0.0,4944.65299230799
22059,2030-08-18 19:45:00,4526.106808567628,0.0,4526.106808567628
22060,2030-08-18 20:00:00,4150.02997146192,0.0,4150.02997146192
22061,2030-08-18 20:15:00,4305.9445599805595,0.0,4305.9445599805595
22062,2030-08-18 20:30:00,3987.360453192333,0.0,3987.360453192333
22063,2030-08-18 20:45:00,3561.0460646673755,0.0,3561.0460646673755
22064,2030-08-18 21:00:00,3615.9911337028116,0.0,3615.9911337028116
22065,2030-08-18 21:15:00,3891.2277865558617,0.0,3891.2277865558617
22066,2030-08-18 21:30:00,4343.451949708379,0.0,4343.451949708379
22067,2030-08-18 21:45:00,4388.7660231378995,0.0,4388.7660231378995
22068,2030-08-18 22:00:00,4453.483096529864,0.0,4453.483096529864
22069,2030-08-18 22:15:00,4790.041278050264,0.0,4790.041278050264
22070,2030-08-18 22:30:00,5065.7899137172335,0.0,5065.7899137172335
22071,2030-08-18 22:45:00,5289.5233700382905,0.0,5289.5233700382905
22072,2030-08-18 23:00:00,5525.0042464457965,0.0,5525.0042464457965
22073,2030-08-18 23:15:00,6034.676319770529,0.0,6034.676319770529
22074,2030-08-18 23:30:00,5867.252662128218,0.0,5867.252662128218
22075,2030-08-18 23:45:00,5715.436949194021,0.0,5715.436949194021
22076,2030-08-19 00:00:00,5543.536708266436,0.0,5543.536708266436
22077,2030-08-19 00:15:00,5474.785542734882,0.0,5474.785542734882
22078,2030-08-19 00:30:00,5675.462951033154,0.0,5675.462951033154
22079,2030-08-19 00:45:00,6056.806430300118,0.0,6056.806430300118
22080,2030-08-19 01:00:00,6540.239240369218,0.0,6540.239240369218
22081,2030-08-19 01:15:00,6924.836431693256,0.0,6924.836431693256
22082,2030-08-19 01:30:00,7324.687903541308,0.0,7324.687903541308
22083,2030-08-19 01:45:00,7355.044137145491,0.0,7355.044137145491
22084,2030-08-19 02:00:00,7394.986366845584,0.0,7394.986366845584
22085,2030-08-19 02:15:00,7791.865306844026,0.0,7791.865306844026
22086,2030-08-19 02:30:00,7964.7431088579915,0.0,7964.7431088579915
22087,2030-08-19 02:45:00,7931.827910673795,0.0,7931.827910673795
22088,2030-08-19 03:00:00,7754.609492428783,0.0,7754.609492428783
22089,2030-08-19 03:15:00,7880.328356608297,0.0,7880.328356608297
22090,2030-08-19 03:30:00,8336.489453520042,0.0,8336.489453520042
22091,2030-08-19 03:45:00,7821.319775691973,0.0,7821.319775691973
22092,2030-08-19 04:00:00,7846.931163089167,0.0,7846.931163089167
22093,2030-08-19 04:15:00,7472.414367499386,0.0,7472.414367499386
22094,2030-08-19 04:30:00,6922.485682054641,0.0,6922.485682054641
22095,2030-08-19 04:45:00,6864.366393458953,0.0,6864.366393458953
22096,2030-08-19 05:00:00,7166.482811628181,0.0,7166.482811628181
22097,2030-08-19 05:15:00,6879.452807093761,0.0,6879.452807093761
22098,2030-08-19 05:30:00,7043.450430865698,0.0,7043.450430865698
22099,2030-08-19 05:45:00,7062.783765534509,0.0,7062.783765534509
22100,2030-08-19 06:00:00,7191.1189237682875,0.0,7191.1189237682875
22101,2030-08-19 06:15:00,7574.328068291214,0.0,7574.328068291214
22102,2030-08-19 06:30:00,7866.098810467838,0.0,7866.098810467838
22103,2030-08-19 06:45:00,8187.662846040102,0.0,8187.662846040102
22104,2030-08-19 07:00:00,9298.737876335175,401.82625338385515,8896.91162295132
22105,2030-08-19 07:15:00,10360.954595639649,1839.5037621176743,8521.450833521974
22106,2030-08-19 07:30:00,11958.880642431057,3331.382852288514,8627.497790142543
22107,2030-08-19 07:45:00,13399.880917483377,4579.077980065407,8820.80293741797
22108,2030-08-19 08:00:00,14569.200216516005,5892.385637815596,8676.814578700409
22109,2030-08-19 08:15:00,16213.441275084864,7655.810552128734,8557.63072295613
22110,2030-08-19 08:30:00,18052.64272247407,9007.156854391118,9045.485868082951
22111,2030-08-19 08:45:00,19690.9435407397,10392.60151569152,9298.34202504818
22112,2030-08-19 09:00:00,21297.029517847215,11227.447965978714,10069.581551868501
22113,2030-08-19 09:15:00,23403.90592217568,12274.267526157426,11129.638396018254
22114,2030-08-19 09:30:00,25061.754527515262,13329.935223618828,11731.819303896435
22115,2030-08-19 09:45:00,26586.198511106708,14163.807993397182,12422.390517709526
22116,2030-08-19 10:00:00,27853.878294097638,0.0,27853.878294097638
22117,2030-08-19 10:15:00,29173.76994060001,0.0,29173.76994060001
22118,2030-08-19 10:30:00,30522.21595741874,0.0,30522.21595741874
22119,2030-08-19 10:45:00,31506.348754078794,0.0,31506.348754078794
22120,2030-08-19 11:00:00,32091.82290811305,0.0,32091.82290811305
22121,2030-08-19 11:15:00,33137.02942581026,0.0,33137.02942581026
22122,2030-08-19 11:30:00,34171.32573661696,0.0,34171.32573661696
22123,2030-08-19 11:45:00,34783.11512899864,0.0,34783.11512899864
22124,2030-08-19 12:00:00,35615.9512663848,0.0,35615.9512663848
22125,2030-08-19 12:15:00,36314.76984282068,0.0,36314.76984282068
22126,2030-08-19 12:30:00,36874.19759079321,0.0,36874.19759079321
22127,2030-08-19 12:45:00,37268.4342491015,0.0,37268.4342491015
22128,2030-08-19 13:00:00,37605.64821369629,0.0,37605.64821369629
22129,2030-08-19 13:15:00,37478.5752023388,0.0,37478.5752023388
22130,2030-08-19 13:30:00,37644.85004563842,0.0,37644.85004563842
22131,2030-08-19 13:45:00,37453.8723212688,0.0,37453.8723212688
22132,2030-08-19 14:00:00,37423.15535461334,0.0,37423.15535461334
22133,2030-08-19 14:15:00,37099.6896988183,0.0,37099.6896988183
22134,2030-08-19 14:30:00,36555.68636539376,0.0,36555.68636539376
22135,2030-08-19 14:45:00,35591.314661242126,0.0,35591.314661242126
22136,2030-08-19 15:00:00,34895.79245611762,0.0,34895.79245611762
22137,2030-08-19 15:15:00,33794.31894348386,0.0,33794.31894348386
22138,2030-08-19 15:30:00,32518.457755362942,0.0,32518.457755362942
22139,2030-08-19 15:45:00,31417.49192917042,0.0,31417.49192917042
22140,2030-08-19 16:00:00,30503.424201725116,0.0,30503.424201725116
22141,2030-08-19 16:15:00,29220.74800785527,0.0,29220.74800785527
22142,2030-08-19 16:30:00,28199.80730137785,0.0,28199.80730137785
22143,2030-08-19 16:45:00,26989.700299509666,0.0,26989.700299509666
22144,2030-08-19 17:00:00,25349.387512542213,0.0,25349.387512542213
22145,2030-08-19 17:15:00,23437.369419324503,-974.1158900434166,24411.48530936792
22146,2030-08-19 17:30:00,21447.843376793386,-2715.5540813493863,24163.397458142772
22147,2030-08-19 17:45:00,19642.342835030315,-4182.828765520448,23825.171600550762
22148,2030-08-19 18:00:00,17706.279990034658,-5991.25529726395,23697.535287298608
22149,2030-08-19 18:15:00,15957.057256060416,-7251.487579091947,23208.544835152363
22150,2030-08-19 18:30:00,14174.447113594822,-7757.17322165075,21931.62033524557
22151,2030-08-19 18:45:00,12618.142483753803,-8173.331131760138,20791.47361551394
22152,2030-08-19 19:00:00,10988.831534405592,-8386.950595554672,19375.782129960266
22153,2030-08-19 19:15:00,9728.247355559131,-8451.87599736298,18180.123352922114
22154,2030-08-19 19:30:00,9125.086238887377,-8648.354097671205,17773.440336558582
22155,2030-08-19 19:45:00,8615.323721868075,-9137.442995212823,17752.7667170809
22156,2030-08-19 20:00:00,8347.160220212501,-9257.19300846132,17604.35322867382
22157,2030-08-19 20:15:00,8219.597149118608,-2072.437339056971,10292.03448817558
22158,2030-08-19 20:30:00,7897.491813220762,0.0,7897.491813220762
22159,2030-08-19 20:45:00,7297.555354864777,0.0,7297.555354864777
22160,2030-08-19 21:00:00,6977.575938113489,0.0,6977.575938113489
22161,2030-08-19 21:15:00,6771.472012743738,0.0,6771.472012743738
22162,2030-08-19 21:30:00,6468.07767985548,0.0,6468.07767985548
22163,2030-08-19 21:45:00,6373.141020853158,0.0,6373.141020853158
22164,2030-08-19 22:00:00,6372.261065826174,0.0,6372.261065826174
22165,2030-08-19 22:15:00,6469.321380541843,0.0,6469.321380541843
22166,2030-08-19 22:30:00,6700.464596443635,0.0,6700.464596443635
22167,2030-08-19 22:45:00,6719.801388514898,0.0,6719.801388514898
22168,2030-08-19 23:00:00,6877.356481939509,0.0,6877.356481939509
22169,2030-08-19 23:15:00,6947.981409860736,0.0,6947.981409860736
22170,2030-08-19 23:30:00,6537.642245292725,0.0,6537.642245292725
22171,2030-08-19 23:45:00,6502.367096440634,0.0,6502.367096440634
22172,2030-08-20 00:00:00,6829.886618933469,0.0,6829.886618933469
22173,2030-08-20 00:15:00,6934.462162651672,0.0,6934.462162651672
22174,2030-08-20 00:30:00,7034.861890018277,0.0,7034.861890018277
22175,2030-08-20 00:45:00,6864.878854494931,0.0,6864.878854494931
22176,2030-08-20 01:00:00,7050.103007569085,0.0,7050.103007569085
22177,2030-08-20 01:15:00,6971.424545061801,0.0,6971.424545061801
22178,2030-08-20 01:30:00,6681.114786130357,0.0,6681.114786130357
22179,2030-08-20 01:45:00,7081.865962783572,0.0,7081.865962783572
22180,2030-08-20 02:00:00,7068.995008766872,0.0,7068.995008766872
22181,2030-08-20 02:15:00,6906.996569097917,0.0,6906.996569097917
22182,2030-08-20 02:30:00,7181.851654684038,0.0,7181.851654684038
22183,2030-08-20 02:45:00,7237.721692379986,0.0,7237.721692379986
22184,2030-08-20 03:00:00,7106.8240974634755,0.0,7106.8240974634755
22185,2030-08-20 03:15:00,7359.667313218739,0.0,7359.667313218739
22186,2030-08-20 03:30:00,7630.829777927155,0.0,7630.829777927155
22187,2030-08-20 03:45:00,7659.885608980814,0.0,7659.885608980814
22188,2030-08-20 04:00:00,7684.273547741477,0.0,7684.273547741477
22189,2030-08-20 04:15:00,7695.8722217266595,0.0,7695.8722217266595
22190,2030-08-20 04:30:00,7737.528375819402,0.0,7737.528375819402
22191,2030-08-20 04:45:00,7810.94237247584,0.0,7810.94237247584
22192,2030-08-20 05:00:00,7834.8205395706655,0.0,7834.8205395706655
22193,2030-08-20 05:15:00,7858.099576782249,0.0,7858.099576782249
22194,2030-08-20 05:30:00,7782.601407161439,0.0,7782.601407161439
22195,2030-08-20 05:45:00,7649.837514980958,0.0,7649.837514980958
22196,2030-08-20 06:00:00,7839.477694035564,0.0,7839.477694035564
22197,2030-08-20 06:15:00,7933.850144091082,0.0,7933.850144091082
22198,2030-08-20 06:30:00,8197.0526157482,0.0,8197.0526157482
22199,2030-08-20 06:45:00,8547.050705606642,0.0,8547.050705606642
22200,2030-08-20 07:00:00,9096.756645602667,0.0,9096.756645602667
22201,2030-08-20 07:15:00,9701.061303297192,0.0,9701.061303297192
22202,2030-08-20 07:30:00,10355.398789456985,1009.3730928631339,9346.025696593852
22203,2030-08-20 07:45:00,10906.859840291021,1919.4235562917238,8987.436283999297
22204,2030-08-20 08:00:00,11653.047706593235,3125.696637958432,8527.351068634804
22205,2030-08-20 08:15:00,12738.3422822445,3901.4411261037076,8836.901156140793
22206,2030-08-20 08:30:00,13998.595838196818,4386.65100561572,9611.944832581097
22207,2030-08-20 08:45:00,15186.996843225937,5449.329846985573,9737.666996240365
22208,2030-08-20 09:00:00,16660.007864884057,6188.887116173873,10471.120748710184
22209,2030-08-20 09:15:00,17708.120645316078,7433.273986354725,10274.846658961353
22210,2030-08-20 09:30:00,18551.561689618662,8114.034830260056,10437.526859358606
22211,2030-08-20 09:45:00,19849.659636337135,8651.379109440652,11198.280526896484
22212,2030-08-20 10:00:00,20871.086417310555,9136.267307456694,11734.819109853861
22213,2030-08-20 10:15:00,22255.176403819358,9894.716771428479,12360.459632390879
22214,2030-08-20 10:30:00,23106.25540465852,10161.856528186787,12944.398876471734
22215,2030-08-20 10:45:00,23844.884778397278,10057.249002705112,13787.635775692166
22216,2030-08-20 11:00:00,24478.62541522119,0.0,24478.62541522119
22217,2030-08-20 11:15:00,25256.077318189724,0.0,25256.077318189724
22218,2030-08-20 11:30:00,25608.376153414945,0.0,25608.376153414945
22219,2030-08-20 11:45:00,25636.081906873605,0.0,25636.081906873605
22220,2030-08-20 12:00:00,26160.69812251299,0.0,26160.69812251299
22221,2030-08-20 12:15:00,26823.476390489206,0.0,26823.476390489206
22222,2030-08-20 12:30:00,26474.26388386218,0.0,26474.26388386218
22223,2030-08-20 12:45:00,26270.24842319633,0.0,26270.24842319633
22224,2030-08-20 13:00:00,26097.119146083864,0.0,26097.119146083864
22225,2030-08-20 13:15:00,25504.528700616032,0.0,25504.528700616032
22226,2030-08-20 13:30:00,25487.021198522685,0.0,25487.021198522685
22227,2030-08-20 13:45:00,25475.12633498165,0.0,25475.12633498165
22228,2030-08-20 14:00:00,25456.634338034924,0.0,25456.634338034924
22229,2030-08-20 14:15:00,25182.534060207578,0.0,25182.534060207578
22230,2030-08-20 14:30:00,24760.344329188876,0.0,24760.344329188876
22231,2030-08-20 14:45:00,24666.785066923032,0.0,24666.785066923032
22232,2030-08-20 15:00:00,24142.6078873041,0.0,24142.6078873041
22233,2030-08-20 15:15:00,23858.85609874731,0.0,23858.85609874731
22234,2030-08-20 15:30:00,23480.198541572438,0.0,23480.198541572438
22235,2030-08-20 15:45:00,22750.899967688696,0.0,22750.899967688696
22236,2030-08-20 16:00:00,21834.546859246464,0.0,21834.546859246464
