,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Speicher + Erneuerbare in MWh,Restenergiebedarf in MWh
9765,2030-04-12 18:15:00,10384.654711935755,11500.0,21884.654711935756,293.3721110166134
9766,2030-04-12 18:30:00,10327.667794139037,3430.7068148080507,13758.374608947088,8515.918242558477
9767,2030-04-12 18:45:00,10342.802176893501,0.0,10342.802176893501,11990.540145545578
9768,2030-04-12 19:00:00,10353.386537638433,0.0,10353.386537638433,12299.454301106716
9769,2030-04-12 19:15:00,10329.225555196517,0.0,10329.225555196517,12413.774037550193
9770,2030-04-12 19:30:00,10324.904675195003,0.0,10324.904675195003,12534.998611349214
9771,2030-04-12 19:45:00,10454.529073918882,0.0,10454.529073918882,12420.909477846799
9772,2030-04-12 20:00:00,10653.982775835275,0.0,10653.982775835275,12169.6684691041
9773,2030-04-12 20:15:00,10804.53770692656,0.0,10804.53770692656,11893.816320302376
9774,2030-04-12 20:30:00,10727.648390316474,0.0,10727.648390316474,11772.489241777574
9775,2030-04-12 20:45:00,11032.154913847393,0.0,11032.154913847393,11230.962260717257
9776,2030-04-12 21:00:00,11271.535738784682,0.0,11271.535738784682,10983.670239666219
9777,2030-04-12 21:15:00,11611.661549338849,0.0,11611.661549338849,10258.712834274556
9778,2030-04-12 21:30:00,11900.762461933275,0.0,11900.762461933275,9427.196934308657
9779,2030-04-12 21:45:00,12461.268856564737,0.0,12461.268856564737,8536.909771211991
9780,2030-04-12 22:00:00,12758.779502019834,0.0,12758.779502019834,7900.255790432742
9781,2030-04-12 22:15:00,13091.150311188532,0.0,13091.150311188532,7362.838382771566
9782,2030-04-12 22:30:00,13595.305161458879,0.0,13595.305161458879,6555.972455763733
9783,2030-04-12 22:45:00,14155.564437746416,0.0,14155.564437746416,5515.852380151304
9784,2030-04-12 23:00:00,14554.864740665016,0.0,14554.864740665016,4857.347618557185
9785,2030-04-12 23:15:00,14665.204215673588,0.0,14665.204215673588,4415.051047868379
9786,2030-04-12 23:30:00,15073.984250976591,0.0,15073.984250976591,3768.0072114473915
9787,2030-04-12 23:45:00,15358.324945128245,0.0,15358.324945128245,3256.167593120399
9788,2030-04-13 00:00:00,15825.543651600274,0.0,15825.543651600274,2536.220498455481
9789,2030-04-13 00:15:00,16462.852658701275,0.0,16462.852658701275,1862.8756646080801
9790,2030-04-13 00:30:00,16811.669105465717,0.0,16811.669105465717,1018.18347339916
9791,2030-04-13 00:45:00,16885.553937311684,0.0,16885.553937311684,829.618168077126
9792,2030-04-13 01:00:00,16814.227722813597,0.0,16814.227722813597,770.8472447594977
9793,2030-04-13 01:15:00,16498.937949517338,0.0,16498.937949517338,906.6513336485914
9794,2030-04-13 01:30:00,16713.479288646224,0.0,16713.479288646224,636.5331113921093
9795,2030-04-13 01:45:00,16948.449863365804,0.0,16948.449863365804,416.81924504993367
9796,2030-04-13 02:00:00,17063.649090800445,0.0,17063.649090800445,474.2519652082301
9797,2030-04-13 02:15:00,17189.65293882274,0.0,17189.65293882274,295.00733602921537
9798,2030-04-13 02:30:00,17324.457963648725,0.0,17324.457963648725,184.3341556814048
9799,2030-04-13 02:45:00,17352.73218592143,0.0,17352.73218592143,147.02523650323565
9800,2030-04-13 03:00:00,17371.85969281587,0.0,17371.85969281587,301.14105683884554
9801,2030-04-13 03:15:00,17402.722587704844,0.0,17402.722587704844,369.9052871610329
9802,2030-04-13 03:30:00,17531.543331256256,0.0,17531.543331256256,346.0406121789165
9803,2030-04-13 03:45:00,17641.47040581927,0.0,17641.47040581927,268.3838507477085
9804,2030-04-13 04:00:00,16458.037358981837,0.0,16458.037358981837,1509.1900006605465
9805,2030-04-13 04:15:00,16446.124817748445,0.0,16446.124817748445,1713.8235667607696
9806,2030-04-13 04:30:00,16547.421316962063,0.0,16547.421316962063,1809.4969343812845
9807,2030-04-13 04:45:00,16605.672185945896,0.0,16605.672185945896,1937.0818286898502
9808,2030-04-13 05:00:00,16269.4652075763,0.0,16269.4652075763,2604.0871786431526
9809,2030-04-13 05:15:00,16308.786436084578,0.0,16308.786436084578,2787.061888867858
9810,2030-04-13 05:30:00,16375.968475057487,0.0,16375.968475057487,3281.1909029127073
9811,2030-04-13 05:45:00,16454.212753769538,0.0,16454.212753769538,3875.510453706105
9812,2030-04-13 06:00:00,16636.013126186703,0.0,16636.013126186703,4474.070786572029
9813,2030-04-13 06:15:00,17002.70459678744,0.0,17002.70459678744,4459.920302105511
9814,2030-04-13 06:30:00,17524.767650046455,0.0,17524.767650046455,4335.087829166943
