,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
171,2030-01-02 18:45:00,18131.70819349358,0.0,-5733.331434581956,23865.039628075538
172,2030-01-02 19:00:00,18156.182675735534,0.0,-5753.216307217477,23909.39898295301
173,2030-01-02 19:15:00,17999.250267590163,0.0,-5872.709408729435,23871.9596763196
174,2030-01-02 19:30:00,17922.14330695702,0.0,-5734.359827018405,23656.503133975424
175,2030-01-02 19:45:00,17818.592087677574,0.0,-5620.313951473003,23438.906039150577
176,2030-01-02 20:00:00,17715.65694562978,0.0,-5313.429476119716,23029.086421749496
177,2030-01-02 20:15:00,17698.877082810406,0.0,-4845.49911771233,22544.376200522736
178,2030-01-02 20:30:00,17700.205098942468,0.0,-4439.0976189208195,22139.302717863287
179,2030-01-02 20:45:00,17736.13269098411,0.0,-4114.017166125315,21850.149857109423
180,2030-01-02 21:00:00,17582.77177650898,0.0,-4244.614905250932,21827.386681759912
181,2030-01-02 21:15:00,17475.8567329952,0.0,-4074.8162009103035,21550.672933905502
182,2030-01-02 21:30:00,17347.853184613217,0.0,-3925.3454482880516,21273.19863290127
183,2030-01-02 21:45:00,16985.866927905485,0.0,-3993.7310985812364,20979.59802648672
184,2030-01-02 22:00:00,16790.070513042843,0.0,-4102.40362228268,20892.474135325523
185,2030-01-02 22:15:00,16734.306437080275,0.0,-3904.595938108341,20638.902375188616
186,2030-01-02 22:30:00,16682.447700720073,0.0,-3637.6291237888618,20320.076824508935
187,2030-01-02 22:45:00,16687.369292071748,0.0,-3298.446229415291,19985.81552148704
188,2030-01-02 23:00:00,16596.283382735233,0.0,-3137.4683789919436,19733.751761727177
189,2030-01-02 23:15:00,16541.314656790575,0.0,-3025.53850814197,19566.853164932545
190,2030-01-02 23:30:00,16426.067237812353,0.0,-2874.942313395364,19301.009551207717
191,2030-01-02 23:45:00,16367.779395884603,0.0,-2691.9770311941775,19059.75642707878
192,2030-01-03 00:00:00,16181.456695193678,0.0,-2500.3415109637226,18681.7982061574
193,2030-01-03 00:15:00,16161.349518621715,0.0,-2234.1360942057545,18395.48561282747
194,2030-01-03 00:30:00,16147.587183359406,0.0,-2047.9298640053094,18195.517047364716
195,2030-01-03 00:45:00,15981.724234742649,0.0,-2027.0755142107537,18008.799748953403
196,2030-01-03 01:00:00,15828.607808173074,0.0,-2025.371820484972,17853.979628658046
197,2030-01-03 01:15:00,15768.332716630777,0.0,-1898.543246815132,17666.87596344591
198,2030-01-03 01:30:00,15628.16904774281,0.0,-1989.764429709634,17617.933477452443
199,2030-01-03 01:45:00,15544.178253771714,0.0,-2056.6543315574218,17600.832585329135
200,2030-01-03 02:00:00,15400.611382564695,0.0,-2066.1404547011025,17466.751837265798
201,2030-01-03 02:15:00,15180.696484531636,0.0,-2239.5045019819845,17420.20098651362
202,2030-01-03 02:30:00,14904.34680894188,0.0,-2638.232090402109,17542.57889934399
203,2030-01-03 02:45:00,14645.185475557293,0.0,-2905.6354457539164,17550.82092131121
204,2030-01-03 03:00:00,14489.49455655861,0.0,-3138.867275441982,17628.36183200059
205,2030-01-03 03:15:00,14394.529938552028,0.0,-3213.327336691351,17607.85727524338
206,2030-01-03 03:30:00,14344.36577235724,0.0,-3395.037163346813,17739.402935704053
207,2030-01-03 03:45:00,14259.110815161945,0.0,-3616.023133331444,17875.13394849339
208,2030-01-03 04:00:00,14058.2503430504,0.0,-4132.501149517564,18190.751492567964
209,2030-01-03 04:15:00,13865.454112600593,0.0,-4542.33394080813,18407.788053408723
210,2030-01-03 04:30:00,13705.286544742135,0.0,-4989.681598518087,18694.968143260223
211,2030-01-03 04:45:00,13594.599955710928,0.0,-5236.883617860793,18831.48357357172
212,2030-01-03 05:00:00,13425.862608785745,0.0,-5752.296324553114,19178.15893333886
213,2030-01-03 05:15:00,13399.552606686548,0.0,-6023.818477992669,19423.371084679216
214,2030-01-03 05:30:00,13342.2774981875,0.0,-6349.04549214755,19691.32299033505
215,2030-01-03 05:45:00,13250.185430368078,0.0,-6949.004098205867,20199.189528573945
216,2030-01-03 06:00:00,13230.188817070437,0.0,-7685.139526543349,20915.328343613786
217,2030-01-03 06:15:00,13148.356514071951,0.0,-8212.010069965894,21360.366584037845
