Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
2030-06-24 12:15:00,3038.8204211083707,0.0,-9333.72081240886,12372.54123351723
2030-06-24 12:30:00,3005.1424621159454,0.0,-9272.148212447551,12277.290674563497
2030-06-24 12:45:00,3044.1858219212313,0.0,-9178.104542642233,12222.290364563465
2030-06-24 13:00:00,3077.2606922134846,0.0,-9040.029218985877,12117.289911199361
2030-06-24 13:15:00,3124.4168910849285,0.0,-8929.622925320695,12054.039816405624
2030-06-24 13:30:00,3154.3587052954686,0.0,-8797.180642084932,11951.5393473804
2030-06-24 13:45:00,3198.408804278448,0.0,-8630.880812984333,11829.28961726278
2030-06-24 14:00:00,3137.546247321713,0.0,-8632.493026942415,11770.039274264127
2030-06-24 14:15:00,3141.450456427326,0.0,-8531.588342791507,11673.038799218833
2030-06-24 14:30:00,3117.7035448454167,0.0,-8469.084912596658,11586.788457442075
2030-06-24 14:45:00,3106.6874356194517,0.0,-8505.351501345716,11612.038936965168
2030-06-24 15:00:00,3061.8547159740647,0.0,-8453.434444389311,11515.289160363376
