,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
127,2030-01-02 07:45:00,19864.412488463593,0.0,-2756.7314811176075,22621.1439695812
128,2030-01-02 08:00:00,19989.046364031197,0.0,-3001.0001080652182,22990.046472096416
129,2030-01-02 08:15:00,20101.10539076,0.0,-3025.242519897889,23126.34791065789
130,2030-01-02 08:30:00,20321.018584529593,0.0,-2970.528767678945,23291.547352208538
131,2030-01-02 08:45:00,20564.554365655786,0.0,-2737.9770106636934,23302.53137631948
132,2030-01-02 09:00:00,21133.246624800395,0.0,-2274.4525196559116,23407.699144456306
133,2030-01-02 09:15:00,21457.013996144437,0.0,-1861.748026900459,23318.762023044896
134,2030-01-02 09:30:00,21754.35971575944,0.0,-1699.1514801544545,23453.511195913896
135,2030-01-02 09:45:00,21729.402009689264,0.0,-1899.2877054466699,23628.689715135934
136,2030-01-02 10:00:00,21918.864473276702,0.0,-1730.220157090047,23649.08463036675
137,2030-01-02 10:15:00,22385.314915487757,0.0,-1393.8203326118019,23779.13524809956
138,2030-01-02 10:30:00,22434.92139564727,0.0,-1446.5126706471601,23881.43406629443
139,2030-01-02 10:45:00,22596.226954979025,0.0,-1319.9788103180654,23916.20576529709
140,2030-01-02 11:00:00,22960.726895879263,-645.6658718411381,0.0,23606.3927677204
141,2030-01-02 11:15:00,23207.229483447547,-614.3940693636177,0.0,23821.623552811165
142,2030-01-02 11:30:00,23251.22399921303,-549.6074896620994,0.0,23800.83148887513
143,2030-01-02 11:45:00,23348.14213637663,-435.24382213920035,0.0,23783.38595851583
144,2030-01-02 12:00:00,23270.445500568825,-247.61312382512915,0.0,23518.058624393954
145,2030-01-02 12:15:00,23250.1629060171,-305.7893453203251,0.0,23555.952251337425
146,2030-01-02 12:30:00,23293.760716152257,-295.1048221900637,0.0,23588.86553834232
147,2030-01-02 12:45:00,23177.06343061565,95.61806820103084,0.0,23081.44536241462
148,2030-01-02 13:00:00,23025.612547895435,1980.3416117515626,0.0,21045.270936143872
149,2030-01-02 13:15:00,22733.071365314878,1017.4588643889801,0.0,21715.612500925898
150,2030-01-02 13:30:00,22367.087080170804,0.0,-2276.0495695039317,24643.136649674736
151,2030-01-02 13:45:00,22072.290656730398,0.0,-2223.5150781802695,24295.805734910668
152,2030-01-02 14:00:00,21928.110159799024,0.0,-1905.790120577738,23833.90028037676
153,2030-01-02 14:15:00,21616.52436369257,0.0,-2050.877024856334,23667.401388548904
154,2030-01-02 14:30:00,21039.727808820007,0.0,-2587.1231249589364,23626.850933778944
155,2030-01-02 14:45:00,20355.616085058027,0.0,-3162.9488989281817,23518.56498398621
156,2030-01-02 15:00:00,19584.392553293845,0.0,-4037.839075070602,23622.231628364447
157,2030-01-02 15:15:00,18978.90667930166,0.0,-4458.319793489147,23437.226472790808
158,2030-01-02 15:30:00,18572.915950677838,0.0,-4727.017971217734,23299.933921895572
159,2030-01-02 15:45:00,18368.842959360685,0.0,-4924.94321030541,23293.786169666095
160,2030-01-02 16:00:00,18003.583708319053,0.0,-5466.5048057828135,23470.088514101866
161,2030-01-02 16:15:00,17646.792660482522,0.0,-5987.798664801521,23634.591325284044
162,2030-01-02 16:30:00,17502.421838216254,0.0,-6238.936073994162,23741.357912210417
163,2030-01-02 16:45:00,17430.849995740246,0.0,-6568.544884367224,23999.39488010747
164,2030-01-02 17:00:00,17453.352972748995,0.0,-6861.4981922976,24314.851165046595
165,2030-01-02 17:15:00,17519.342731352794,0.0,-6755.5664356478665,24274.90916700066
166,2030-01-02 17:30:00,17758.500805670654,0.0,-6485.65358484575,24244.154390516404
167,2030-01-02 17:45:00,18022.7849904716,0.0,-6207.99485807915,24230.77984855075
168,2030-01-02 18:00:00,18035.464224460975,0.0,-6043.498053224317,24078.962277685292
169,2030-01-02 18:15:00,18015.713390457044,0.0,-5960.175166072888,23975.88855652993
170,2030-01-02 18:30:00,18052.056865756254,0.0,-5828.575079079837,23880.631944836092
171,2030-01-02 18:45:00,18131.70819349358,0.0,-5751.935936271624,23883.644129765205
172,2030-01-02 19:00:00,18156.182675735534,0.0,-5774.029388541938,23930.21206427747
