Datum,Differenz in MWh,Kapazität in MWh,Laden/Einspeisen in MWh
2030-03-12 18:00:00,-2390.2003484482702,673513.67552055,-2390.2003484482702
2030-03-12 18:15:00,-2073.766464755812,675587.4419853059,-2073.766464755812
2030-03-12 18:30:00,-2139.899795954374,677727.3417812602,-2139.899795954374
2030-03-12 18:45:00,-2038.0494674674665,679765.3912487277,-2038.0494674674665
2030-03-12 19:00:00,-2401.5068672179805,682166.8981159456,-2401.5068672179805
2030-03-12 19:15:00,-3365.8128638251656,685532.7109797708,-3365.8128638251656
2030-03-12 19:30:00,-4228.44369110942,689761.1546708802,-4228.44369110942
2030-03-12 19:45:00,-4763.1897926941965,694524.3444635744,-4763.1897926941965
2030-03-12 20:00:00,-5110.471823238255,699634.8162868127,-5110.471823238255
2030-03-12 20:15:00,-5615.996267650637,705250.8125544633,-5615.996267650637
2030-03-12 20:30:00,-6091.955189392065,711342.7677438554,-6091.955189392065
2030-03-12 20:45:00,-6568.452111811046,717911.2198556664,-6568.452111811046
2030-03-12 21:00:00,-6675.795603794366,724587.0154594608,-6675.795603794366
2030-03-12 21:15:00,-6852.01090280163,731439.0263622624,-6852.01090280163
2030-03-12 21:30:00,-7039.263650791327,738478.2900130538,-7039.263650791327
2030-03-12 21:45:00,-7053.7333001734005,745532.0233132272,-7053.7333001734005
2030-03-12 22:00:00,-6492.664271752201,752024.6875849795,-6492.664271752201
2030-03-12 22:15:00,-6594.122530734432,758618.8101157139,-6594.122530734432
2030-03-12 22:30:00,-6841.44540961488,765460.2555253287,-6841.44540961488
2030-03-12 22:45:00,-7001.337060615824,772461.5925859445,-7001.337060615824
2030-03-12 23:00:00,-7294.851041156826,779756.4436271013,-7294.851041156826
2030-03-12 23:15:00,-7657.286972448594,787413.7305995498,-7657.286972448594
2030-03-12 23:30:00,-8182.423770478528,795596.1543700284,-8182.423770478528
2030-03-12 23:45:00,-8312.79756223663,803908.9519322651,-8312.79756223663
2030-03-13 00:00:00,-8083.124369908854,811992.0763021739,-8083.124369908854
2030-03-13 00:15:00,-8462.051144218884,820454.1274463928,-8462.051144218884
2030-03-13 00:30:00,-8573.75175358865,829027.8791999815,-8573.75175358865
2030-03-13 00:45:00,-8653.71664120861,837681.5958411901,-8653.71664120861
2030-03-13 01:00:00,-8603.103646314607,846284.6994875047,-8603.103646314607
2030-03-13 01:15:00,-8712.863282017866,854997.5627695225,-8712.863282017866
2030-03-13 01:30:00,-8913.871701743998,863911.4344712666,-8913.871701743998
2030-03-13 01:45:00,-8879.539511520028,872790.9739827866,-8879.539511520028
2030-03-13 02:00:00,-9016.429926832254,881807.4039096188,-9016.429926832254
2030-03-13 02:15:00,-8641.09928182657,890448.5031914454,-8641.09928182657
2030-03-13 02:30:00,-8729.284904492719,899177.788095938,-8729.284904492719
2030-03-13 02:45:00,-8545.599317788206,907723.3874137263,-8545.599317788206
2030-03-13 03:00:00,-8231.760782257314,915955.1481959836,-8231.760782257314
2030-03-13 03:15:00,-8297.625115801016,924252.7733117846,-8297.625115801016
2030-03-13 03:30:00,-8311.041810173689,932563.8151219583,-8311.041810173689
2030-03-13 03:45:00,-8352.67578490732,940916.4909068656,-8352.67578490732
2030-03-13 04:00:00,-8122.914456530269,949039.4053633958,-8122.914456530269
2030-03-13 04:15:00,-8091.551468594793,957130.9568319906,-8091.551468594793
2030-03-13 04:30:00,-8191.616703021802,965322.5735350124,-8191.616703021802
2030-03-13 04:45:00,-8236.781277497406,973559.3548125098,-8236.781277497406
2030-03-13 05:00:00,-8810.89508184863,982370.2498943585,-8810.89508184863
2030-03-13 05:15:00,-8729.09772680818,991099.3476211666,-8729.09772680818
2030-03-13 05:30:00,-8054.911079158541,999154.2587003252,-8054.911079158541
2030-03-13 05:45:00,-7715.754894582238,1006870.0135949074,-7715.754894582238
2030-03-13 06:00:00,-7445.770329700674,1014315.783924608,-7445.770329700674
2030-03-13 06:15:00,-7180.5012613879335,1021496.285185996,-7180.5012613879335
2030-03-13 06:30:00,-6787.009560258404,1028283.2947462543,-6787.009560258404
2030-03-13 06:45:00,-6703.57081077409,1034986.8655570284,-6703.57081077409
2030-03-13 07:00:00,-6748.5957025860225,1041735.4612596144,-6748.5957025860225
2030-03-13 07:15:00,-7130.613968981976,1048866.0752285963,-7130.613968981976
2030-03-13 07:30:00,-7625.747905640557,1056491.823134237,-7625.747905640557
2030-03-13 07:45:00,-8154.305370130092,1064646.128504367,-8154.305370130092
2030-03-13 08:00:00,-8742.956831375574,1073389.0853357427,-8742.956831375574
2030-03-13 08:15:00,-9335.054742853146,1082724.1400785958,-9335.054742853146
2030-03-13 08:30:00,-9284.698834420917,1092008.8389130167,-9284.698834420917
2030-03-13 08:45:00,-9801.914163678604,1101810.7530766954,-9801.914163678604
2030-03-13 09:00:00,-10503.561955717272,1112314.3150324125,-10503.561955717272
2030-03-13 09:15:00,-10937.553059841575,1123251.868092254,-10937.553059841575
2030-03-13 09:30:00,-11813.250008474857,1135065.1181007288,-11813.250008474857
2030-03-13 09:45:00,-12011.41556769593,1147076.5336684247,-12011.41556769593
2030-03-13 10:00:00,-12145.553824062303,1159222.087492487,-12145.553824062303
2030-03-13 10:15:00,-12506.287503728283,1171728.374996215,-12506.287503728283
2030-03-13 10:30:00,-12747.52237669515,1184475.8973729103,-12747.52237669515
2030-03-13 10:45:00,-12375.543056975479,1196851.4404298859,-12375.543056975479
2030-03-13 11:00:00,-12303.479400080494,1209154.9198299663,-12303.479400080494
2030-03-13 11:15:00,-12598.698704785002,1221753.6185347512,-12598.698704785002
2030-03-13 11:30:00,-12310.70969119625,1234064.3282259475,-12310.70969119625
2030-03-13 11:45:00,-11689.298031893606,1245753.626257841,-11689.298031893606
2030-03-13 12:00:00,-10581.457640700333,1256335.0838985413,-10581.457640700333
2030-03-13 12:15:00,-10259.644027624046,1266594.7279261653,-10259.644027624046
2030-03-13 12:30:00,-10665.54713158264,1277260.275057748,-10665.54713158264
2030-03-13 12:45:00,-9974.572902773776,1287234.8479605217,-9974.572902773776
2030-03-13 13:00:00,-9014.22885617496,1296249.0768166967,-9014.22885617496
2030-03-13 13:15:00,-8607.040864547209,1304856.117681244,-8607.040864547209
2030-03-13 13:30:00,-8174.351186128271,1313030.4688673723,-8174.351186128271
2030-03-13 13:45:00,-7542.431402367263,1320572.9002697396,-7542.431402367263
2030-03-13 14:00:00,-7338.795648813764,1327911.6959185533,-7338.795648813764
2030-03-13 14:15:00,-8110.327238320362,1336022.0231568736,-8110.327238320362
2030-03-13 14:30:00,-8384.190209600361,1344406.213366474,-8384.190209600361
2030-03-13 14:45:00,-8653.691355975705,1353059.9047224498,-8653.691355975705
2030-03-13 15:00:00,-8527.379817490608,1361587.2845399405,-8527.379817490608
2030-03-13 15:15:00,-8423.327236324705,1370010.6117762653,-8423.327236324705
2030-03-13 15:30:00,-8236.58831953914,1378247.2000958044,-8236.58831953914
2030-03-13 15:45:00,-8145.517494510292,1386392.7175903148,-8145.517494510292
2030-03-13 16:00:00,-7754.436298842356,1394147.153889157,-7754.436298842356
2030-03-13 16:15:00,-7273.353279289975,1401420.5071684471,-7273.353279289975
2030-03-13 16:30:00,-7222.82534290936,1408643.3325113566,-7222.82534290936
2030-03-13 16:45:00,-7154.730531111607,1415798.0630424682,-7154.730531111607
2030-03-13 17:00:00,-6220.237412567694,1422018.3004550359,-6220.237412567694
2030-03-13 17:15:00,-5521.04956967679,1427539.3500247127,-5521.04956967679
2030-03-13 17:30:00,-4607.353759627709,1432146.7037843405,-4607.353759627709
2030-03-13 17:45:00,-4204.548480021545,1436351.252264362,-4204.548480021545
2030-03-13 18:00:00,-3581.809347137685,1439933.0616114996,-3581.809347137685
2030-03-13 18:15:00,-3286.1338171272328,1443219.1954286268,-3286.1338171272328
2030-03-13 18:30:00,-2881.377840610832,1446100.5732692378,-2881.377840610832
2030-03-13 18:45:00,-2743.5522369039973,1448844.1255061417,-2743.5522369039973
2030-03-13 19:00:00,-2056.920310053156,1450901.0458161947,-2056.920310053156
2030-03-13 19:15:00,-1980.585921083999,1452881.6317372788,-1980.585921083999
2030-03-13 19:30:00,-1814.1418787852635,1454695.773616064,-1814.1418787852635
2030-03-13 19:45:00,-1343.6817500721263,1456039.4553661363,-1343.6817500721263
2030-03-13 20:00:00,-779.6995279726361,1456819.154894109,-779.6995279726361
2030-03-13 20:15:00,-700.468452531939,1457519.6233466407,-700.468452531939
2030-03-13 20:30:00,-684.876309421983,1458204.4996560628,-684.876309421983
2030-03-13 20:45:00,-375.936686883997,1458580.4363429467,-375.936686883997
2030-03-13 21:00:00,-334.84503209541435,1458915.2813750422,-334.84503209541435
2030-03-13 21:15:00,-310.5294088141418,1459225.8107838563,-310.5294088141418
2030-03-13 21:30:00,-508.3456577967481,1459734.1564416531,-508.3456577967481
2030-03-13 21:45:00,-761.7469608558567,1460495.903402509,-761.7469608558567
2030-03-13 22:00:00,-418.8270586897852,1460914.7304611988,-418.8270586897852
2030-03-13 22:15:00,-216.9574100318605,1461131.6878712308,-216.9574100318605
2030-03-13 22:30:00,-332.17289495104706,1461463.8607661817,-332.17289495104706
2030-03-13 22:45:00,-506.213453103137,1461970.0742192848,-506.213453103137
2030-03-13 23:00:00,-623.5917511970474,1462593.665970482,-623.5917511970474
2030-03-13 23:15:00,-794.8913099174206,1463388.5572803994,-794.8913099174206
2030-03-13 23:30:00,-821.0529216913383,1464209.6102020908,-821.0529216913383
2030-03-13 23:45:00,-712.0526681979827,1464921.6628702888,-712.0526681979827
2030-03-14 00:00:00,-950.5390416478294,1465872.2019119367,-950.5390416478294
2030-03-14 00:15:00,-1058.686337212519,1466930.8882491493,-1058.686337212519
2030-03-14 00:30:00,-1206.6180938464022,1468137.5063429957,-1206.6180938464022
2030-03-14 00:45:00,-1473.4000696990734,1469610.9064126948,-1473.4000696990734
2030-03-14 01:00:00,-1830.1885459121531,1471441.0949586069,-1830.1885459121531
2030-03-14 01:15:00,-2087.2537444337486,1473528.3487030405,-2087.2537444337486
2030-03-14 01:30:00,-2079.505875201339,1475607.854578242,-2079.505875201339
2030-03-14 01:45:00,-2225.2468985815576,1477833.1014768234,-2225.2468985815576
2030-03-14 02:00:00,-2152.0741452868206,1479985.1756221103,-2152.0741452868206
2030-03-14 02:15:00,-2136.465716619945,1482121.6413387302,-2136.465716619945
2030-03-14 02:30:00,-1920.9013894956042,1484042.542728226,-1920.9013894956042
2030-03-14 02:45:00,-1853.7763726074318,1485896.3191008333,-1853.7763726074318
2030-03-14 03:00:00,-1400.2453550738974,1487296.564455907,-1400.2453550738974
2030-03-14 03:15:00,-1294.717445808792,1488591.2819017158,-1294.717445808792
2030-03-14 03:30:00,-1366.0789697012024,1489957.360871417,-1366.0789697012024
2030-03-14 03:45:00,-1371.4481887908569,1491328.8090602078,-1371.4481887908569
2030-03-14 04:00:00,-1780.1181216831064,1493108.927181891,-1780.1181216831064
2030-03-14 04:15:00,-1504.6180722525933,1494613.5452541434,-1504.6180722525933
2030-03-14 04:30:00,-1250.7622019693736,1495864.3074561127,-1250.7622019693736
2030-03-14 04:45:00,-1641.4932571508107,1497505.8007132635,-1641.4932571508107
2030-03-14 05:00:00,-1545.1937449350007,1499050.9944581985,-1545.1937449350007
2030-03-14 05:15:00,-1593.0649828449423,1500644.0594410435,-1593.0649828449423
2030-03-14 05:30:00,-1404.0836846359125,1502048.1431256793,-1404.0836846359125
2030-03-14 05:45:00,-915.7307574752194,1502963.8738831545,-915.7307574752194
2030-03-14 06:00:00,-152.92429389603421,1503116.7981770504,-152.92429389603421
2030-03-14 06:15:00,313.2789583140366,1502803.5192187363,313.2789583140366
2030-03-14 06:30:00,612.0081032290291,1502191.5111155072,612.0081032290291
2030-03-14 06:45:00,799.7645931354491,1501391.7465223717,799.7645931354491
2030-03-14 07:00:00,725.4295163876159,1500666.317005984,725.4295163876159
2030-03-14 07:15:00,905.446527354019,1499760.87047863,905.446527354019
2030-03-14 07:30:00,538.8602973194829,1499222.0101813106,538.8602973194829
2030-03-14 07:45:00,125.95623336586505,1499096.0539479447,125.95623336586505
2030-03-14 08:00:00,-392.207898263332,1499488.261846208,-392.207898263332
2030-03-14 08:15:00,-783.1986709353296,1500271.4605171434,-783.1986709353296
2030-03-14 08:30:00,-1416.3464067796413,1501687.806923923,-1416.3464067796413
2030-03-14 08:45:00,-2343.2120425570283,1504031.0189664802,-2343.2120425570283
2030-03-14 09:00:00,-3420.8805078205514,1507451.8994743007,-3420.8805078205514
2030-03-14 09:15:00,-4267.384229294526,1511719.2837035952,-4267.384229294526
2030-03-14 09:30:00,-4857.981399998338,1516577.2651035935,-4857.981399998338
2030-03-14 09:45:00,-5542.569376539806,1522119.8344801334,-5542.569376539806
2030-03-14 10:00:00,-5974.044697322835,1528093.8791774563,-5974.044697322835
2030-03-14 10:15:00,-6409.570398928463,1534503.4495763846,-6409.570398928463
2030-03-14 10:30:00,-7253.035552714609,1541756.4851290993,-7253.035552714609
2030-03-14 10:45:00,-7563.073719689266,1549319.5588487885,-7563.073719689266
2030-03-14 11:00:00,-8092.429947555647,1557411.988796344,-8092.429947555647
2030-03-14 11:15:00,-8479.354181414725,1565891.3429777587,-8479.354181414725
2030-03-14 11:30:00,-8825.85106191981,1574717.1940396784,-8825.85106191981
2030-03-14 11:45:00,-9669.079674910168,1584386.2737145885,-9669.079674910168
2030-03-14 12:00:00,-10479.542914369511,1594865.816628958,-10479.542914369511
2030-03-14 12:15:00,-10370.075369361006,1605235.8919983192,-10370.075369361006
2030-03-14 12:30:00,-10800.533894340573,1616036.4258926597,-10800.533894340573
2030-03-14 12:45:00,-11334.0803097489,1627370.5062024086,-11334.0803097489
2030-03-14 13:00:00,-11723.047873277595,1639093.5540756863,-11723.047873277595
2030-03-14 13:15:00,-12054.990025819054,1651148.5441015053,-12054.990025819054
2030-03-14 13:30:00,-12399.487846230419,1663548.0319477357,-12399.487846230419
2030-03-14 13:45:00,-12763.881718201548,1676311.9136659373,-12763.881718201548
2030-03-14 14:00:00,-13412.12596018822,1689724.0396261255,-13412.12596018822
2030-03-14 14:15:00,-13566.609604999448,1703290.649231125,-13566.609604999448
2030-03-14 14:30:00,-13498.168283545634,1716788.8175146705,-13498.168283545634
2030-03-14 14:45:00,-13302.603033755313,1730091.4205484258,-13302.603033755313
2030-03-14 15:00:00,-13257.629986107284,1743349.050534533,-13257.629986107284
2030-03-14 15:15:00,-13079.482460349565,1756428.5329948827,-13079.482460349565
2030-03-14 15:30:00,-12649.715451493943,1769078.2484463765,-12649.715451493943
2030-03-14 15:45:00,-11930.875074085012,1781009.1235204616,-11930.875074085012
2030-03-14 16:00:00,-11128.041571859765,1792137.1650923213,-11128.041571859765
2030-03-14 16:15:00,-10296.89240409209,1802434.0574964134,-10296.89240409209
2030-03-14 16:30:00,-9500.683336607923,1811934.7408330212,-9500.683336607923
2030-03-14 16:45:00,-8594.87565014934,1820529.6164831705,-8594.87565014934
2030-03-14 17:00:00,-7619.572430739678,1828149.1889139102,-7619.572430739678
2030-03-14 17:15:00,-6503.448493362135,1834652.6374072724,-6503.448493362135
2030-03-14 17:30:00,-5030.065829700849,1839682.7032369731,-5030.065829700849
2030-03-14 17:45:00,-3902.087253831851,1843584.790490805,-3902.087253831851
2030-03-14 18:00:00,-3143.323289133419,1846728.1137799383,-3143.323289133419
2030-03-14 18:15:00,-2614.5727717996706,1849342.686551738,-2614.5727717996706
2030-03-14 18:30:00,-1949.9874710494623,1851292.6740227875,-1949.9874710494623
2030-03-14 18:45:00,-1491.0168935489964,1852783.6909163364,-1491.0168935489964
2030-03-14 19:00:00,-928.3601751671667,1853712.0510915036,-928.3601751671667
2030-03-14 19:15:00,-532.8907153046566,1854244.9418068083,-532.8907153046566
2030-03-14 19:30:00,-180.37630505705965,1854425.3181118653,-180.37630505705965
2030-03-14 19:45:00,919.5511120049814,1853505.7669998603,919.5511120049814
2030-03-14 20:00:00,1330.4618835783622,1852175.3051162818,1330.4618835783622
2030-03-14 20:15:00,1202.9217684897048,1850972.383347792,1202.9217684897048
2030-03-14 20:30:00,718.1144906704467,1850254.2688571217,718.1144906704467
2030-03-14 20:45:00,621.1441176345288,1849633.1247394872,621.1441176345288
2030-03-14 21:00:00,214.88150791884254,1849418.2432315683,214.88150791884254
2030-03-14 21:15:00,92.98603958694366,1849325.2571919814,92.98603958694366
2030-03-14 21:30:00,166.46452164170478,1849158.7926703398,166.46452164170478
2030-03-14 21:45:00,46.508700057871465,1849112.283970282,46.508700057871465
2030-03-14 22:00:00,319.7386964345351,1848792.5452738474,319.7386964345351
2030-03-14 22:15:00,97.20174827475057,1848695.3435255727,97.20174827475057
2030-03-14 22:30:00,-514.7657147636928,1849210.1092403363,-514.7657147636928
2030-03-14 22:45:00,-713.6674391491179,1849923.7766794856,-713.6674391491179
2030-03-14 23:00:00,-1041.9176736678564,1850965.6943531535,-1041.9176736678564
2030-03-14 23:15:00,-1251.2336657381638,1852216.9280188917,-1251.2336657381638
2030-03-14 23:30:00,-1362.682826471766,1853579.6108453635,-1362.682826471766
2030-03-14 23:45:00,-1465.9635828336504,1855045.5744281972,-1465.9635828336504
2030-03-15 00:00:00,-1027.9921900401168,1856073.5666182374,-1027.9921900401168
2030-03-15 00:15:00,-1097.437275570548,1857171.003893808,-1097.437275570548
2030-03-15 00:30:00,-1192.9572428176361,1858363.9611366256,-1192.9572428176361
2030-03-15 00:45:00,-1266.4979453718297,1859630.4590819974,-1266.4979453718297
2030-03-15 01:00:00,-1126.8331846507099,1860757.292266648,-1126.8331846507099
2030-03-15 01:15:00,-1314.8528545770096,1862072.1451212252,-1314.8528545770096
2030-03-15 01:30:00,-1576.6320788680168,1863648.7772000933,-1576.6320788680168
2030-03-15 01:45:00,-1660.332973528286,1865309.1101736214,-1660.332973528286
2030-03-15 02:00:00,-1619.0074990306202,1866928.117672652,-1619.0074990306202
2030-03-15 02:15:00,-1828.921510808581,1868757.0391834606,-1828.921510808581
2030-03-15 02:30:00,-1679.834900038295,1870436.874083499,-1679.834900038295
2030-03-15 02:45:00,-1339.679969731238,1871776.5540532302,-1339.679969731238
2030-03-15 03:00:00,-1038.0548470568247,1872814.608900287,-1038.0548470568247
2030-03-15 03:15:00,-1156.4583997205264,1873971.0673000074,-1156.4583997205264
2030-03-15 03:30:00,-1136.4129180314558,1875107.480218039,-1136.4129180314558
2030-03-15 03:45:00,-1085.8832934443635,1876193.3635114832,-1085.8832934443635
2030-03-15 04:00:00,-883.518658217552,1877076.8821697007,-883.518658217552
2030-03-15 04:15:00,-666.0521455277849,1877742.9343152284,-666.0521455277849
2030-03-15 04:30:00,-526.9695522033253,1878269.9038674317,-526.9695522033253
2030-03-15 04:45:00,-367.0265411961882,1878636.930408628,-367.0265411961882
2030-03-15 05:00:00,113.18498497226028,1878523.7454236557,113.18498497226028
2030-03-15 05:15:00,430.1811961633248,1878093.5642274923,430.1811961633248
2030-03-15 05:30:00,713.0567484210405,1877380.5074790714,713.0567484210405
2030-03-15 05:45:00,1163.4662051315681,1876217.04127394,1163.4662051315681
2030-03-15 06:00:00,2234.465306248334,1873982.5759676916,2234.465306248334
2030-03-15 06:15:00,3026.5235251848135,1870956.052442507,3026.5235251848135
2030-03-15 06:30:00,3519.3637690391624,1867436.6886734678,3519.3637690391624
2030-03-15 06:45:00,3765.5262630982106,1863671.1624103696,3765.5262630982106
2030-03-15 07:00:00,3923.4058569168774,1859747.7565534527,3923.4058569168774
2030-03-15 07:15:00,3793.9988093896864,1855953.757744063,3793.9988093896864
2030-03-15 07:30:00,3120.861403018902,1852832.896341044,3120.861403018902
2030-03-15 07:45:00,2367.277948297233,1850465.6183927467,2367.277948297233
2030-03-15 08:00:00,1506.8267214986772,1848958.791671248,1506.8267214986772
2030-03-15 08:15:00,531.9544820434785,1848426.8371892045,531.9544820434785
2030-03-15 08:30:00,-164.78057187103332,1848591.6177610755,-164.78057187103332
2030-03-15 08:45:00,-851.0658488288136,1849442.6836099043,-851.0658488288136
2030-03-15 09:00:00,-718.0690702983302,1850160.7526802025,-718.0690702983302
2030-03-15 09:15:00,-2054.348126167599,1852215.1008063701,-2054.348126167599
2030-03-15 09:30:00,-3592.2530937133633,1855807.3539000836,-3592.2530937133633
2030-03-15 09:45:00,-4547.255872108821,1860354.6097721923,-4547.255872108821
2030-03-15 10:00:00,-4559.178250731435,1864913.7880229237,-4559.178250731435
2030-03-15 10:15:00,-5465.5562732032595,1870379.344296127,-5465.5562732032595
2030-03-15 10:30:00,-6200.995831786844,1876580.340127914,-6200.995831786844
2030-03-15 10:45:00,-6670.409713792644,1883250.7498417066,-6670.409713792644
2030-03-15 11:00:00,-7131.870186502205,1890382.6200282087,-7131.870186502205
2030-03-15 11:15:00,-7086.915582930957,1897469.5356111396,-7086.915582930957
2030-03-15 11:30:00,-7660.232898582821,1905129.7685097223,-7660.232898582821
2030-03-15 11:45:00,-7991.439153544168,1913121.2076632665,-7991.439153544168
2030-03-15 12:00:00,-7888.528244561072,1921009.7359078275,-7888.528244561072
2030-03-15 12:15:00,-8055.346513081888,1929065.0824209093,-8055.346513081888
2030-03-15 12:30:00,-7564.594175704424,1936629.6765966138,-7564.594175704424
2030-03-15 12:45:00,-7399.307973452451,1944028.9845700662,-7399.307973452451
2030-03-15 13:00:00,-6607.376697636897,1950636.3612677031,-6607.376697636897
2030-03-15 13:15:00,-6207.409049042082,1956843.7703167452,-6207.409049042082
2030-03-15 13:30:00,-6189.035399755034,1963032.8057165002,-6189.035399755034
2030-03-15 13:45:00,-5901.371832897068,1968934.177549397,-5901.371832897068
2030-03-15 14:00:00,-4993.816854235007,1973927.9944036321,-4993.816854235007
2030-03-15 14:15:00,-4152.43572737604,1978080.4301310082,-4152.43572737604
2030-03-15 14:30:00,-3321.511169403202,1981401.9413004112,-3321.511169403202
2030-03-15 14:45:00,-2462.1553147328195,1983864.096615144,-2462.1553147328195
2030-03-15 15:00:00,-1263.0789684227238,1985127.1755835668,-1263.0789684227238
2030-03-15 15:15:00,-281.5741863917319,1985408.7497699584,-281.5741863917319
2030-03-15 15:30:00,310.1331513727746,1985098.6166185858,310.1331513727746
2030-03-15 15:45:00,984.032309824197,1984114.5843087616,984.032309824197
2030-03-15 16:00:00,671.0771459791176,1983443.5071627826,671.0771459791176
2030-03-15 16:15:00,307.75694394269885,1983135.7502188399,307.75694394269885
2030-03-15 16:30:00,1056.6825658263078,1982079.0676530136,1056.6825658263078
2030-03-15 16:45:00,2044.1754864433933,1980034.8921665703,2044.1754864433933
2030-03-15 17:00:00,3151.861964885502,1976883.0302016847,3151.861964885502
2030-03-15 17:15:00,3921.576594512284,1972961.4536071725,3921.576594512284
2030-03-15 17:30:00,4968.209829711135,1967993.2437774613,4968.209829711135
2030-03-15 17:45:00,6199.202407861376,1961794.0413696,6199.202407861376
2030-03-15 18:00:00,7052.844166389183,1954741.1972032108,7052.844166389183
2030-03-15 18:15:00,7274.9416678963535,1947466.2555353143,7274.9416678963535
2030-03-15 18:30:00,7396.570011797572,1940069.6855235167,7396.570011797572
2030-03-15 18:45:00,7491.0313096634345,1932578.6542138532,7491.0313096634345
2030-03-15 19:00:00,7703.714385865012,1924874.9398279882,7703.714385865012
2030-03-15 19:15:00,8024.509407125941,1916850.4304208623,8024.509407125941
2030-03-15 19:30:00,8203.773710996958,1908646.6567098654,8203.773710996958
2030-03-15 19:45:00,7926.505176932646,1900720.1515329329,7926.505176932646
2030-03-15 20:00:00,7259.476964926609,1893460.6745680063,7259.476964926609
2030-03-15 20:15:00,6816.052007433571,1886644.6225605728,6816.052007433571
2030-03-15 20:30:00,6204.373564740386,1880440.2489958324,6204.373564740386
2030-03-15 20:45:00,5820.908885694458,1874619.340110138,5820.908885694458
2030-03-15 21:00:00,5608.702511166532,1869010.6375989716,5608.702511166532
2030-03-15 21:15:00,5331.752177442519,1863678.8854215292,5331.752177442519
2030-03-15 21:30:00,4993.645193591827,1858685.2402279375,4993.645193591827
2030-03-15 21:45:00,4891.7388598914695,1853793.501368046,4891.7388598914695
2030-03-15 22:00:00,4914.799429294155,1848878.7019387519,4914.799429294155
2030-03-15 22:15:00,4800.647141209447,1844078.0547975425,4800.647141209447
2030-03-15 22:30:00,4369.052531674861,1839709.0022658675,4369.052531674861
2030-03-15 22:45:00,4051.485824722011,1835657.5164411454,4051.485824722011
2030-03-15 23:00:00,3857.030451259732,1831800.4859898856,3857.030451259732
2030-03-15 23:15:00,3712.6212556326464,1828087.864734253,3712.6212556326464
2030-03-15 23:30:00,3471.1035583340417,1824616.7611759189,3471.1035583340417
2030-03-15 23:45:00,3413.3080279037495,1821203.453148015,3413.3080279037495
2030-03-16 00:00:00,3503.3214655635875,1817700.1316824516,3503.3214655635875
2030-03-16 00:15:00,3400.638109594911,1814299.4935728568,3400.638109594911
2030-03-16 00:30:00,3329.4523799004874,1810970.0411929563,3329.4523799004874
2030-03-16 00:45:00,3055.2893722933586,1807914.751820663,3055.2893722933586
2030-03-16 01:00:00,2968.9603794553877,1804945.7914412075,2968.9603794553877
2030-03-16 01:15:00,2723.205324984523,1802222.586116223,2723.205324984523
2030-03-16 01:30:00,2833.9131201562996,1799388.6729960665,2833.9131201562996
2030-03-16 01:45:00,2684.001247453949,1796704.6717486125,2684.001247453949
2030-03-16 02:00:00,2378.101710349216,1794326.5700382632,2378.101710349216
2030-03-16 02:15:00,1958.3564418190672,1792368.213596444,1958.3564418190672
2030-03-16 02:30:00,2168.5549485608353,1790199.6586478832,2168.5549485608353
2030-03-16 02:45:00,2426.6125357862584,1787773.0461120969,2426.6125357862584
2030-03-16 03:00:00,2747.32311331484,1785025.722998782,2747.32311331484
2030-03-16 03:15:00,2725.7618450896734,1782299.9611536923,2725.7618450896734
2030-03-16 03:30:00,2671.84622013638,1779628.114933556,2671.84622013638
2030-03-16 03:45:00,2719.6465302179313,1776908.468403338,2719.6465302179313
2030-03-16 04:00:00,2933.1258544868324,1773975.3425488512,2933.1258544868324
2030-03-16 04:15:00,3071.2578330072483,1770904.084715844,3071.2578330072483
2030-03-16 04:30:00,2955.003918396709,1767949.0807974471,2955.003918396709
2030-03-16 04:45:00,3027.400723376413,1764921.6800740708,3027.400723376413
2030-03-16 05:00:00,3916.031378351032,1761005.64869572,3916.031378351032
2030-03-16 05:15:00,4508.402938031912,1756497.245757688,4508.402938031912
2030-03-16 05:30:00,4733.235041563126,1751764.010716125,4733.235041563126
2030-03-16 05:45:00,5293.009839262135,1746471.0008768628,5293.009839262135
2030-03-16 06:00:00,6096.413663351563,1740374.587213511,6096.413663351563
2030-03-16 06:15:00,6547.884438870438,1733826.7027746406,6547.884438870438
2030-03-16 06:30:00,6777.239151761194,1727049.4636228795,6777.239151761194
2030-03-16 06:45:00,7180.216005484828,1719869.2476173947,7180.216005484828
2030-03-16 07:00:00,7767.090882355942,1712102.1567350386,7767.090882355942
2030-03-16 07:15:00,7699.4106050326845,1704402.746130006,7699.4106050326845
2030-03-16 07:30:00,7497.3806617999435,1696905.365468206,7497.3806617999435
2030-03-16 07:45:00,7519.740438261902,1689385.6250299439,7519.740438261902
2030-03-16 08:00:00,7785.916123069941,1681599.7089068738,7785.916123069941
2030-03-16 08:15:00,7752.792481421462,1673846.9164254523,7752.792481421462
2030-03-16 08:30:00,7750.6882757338735,1666096.2281497184,7750.6882757338735
2030-03-16 08:45:00,7438.557781667871,1658657.6703680505,7438.557781667871
2030-03-16 09:00:00,7161.369311505621,1651496.3010565448,7161.369311505621
2030-03-16 09:15:00,7036.601369875938,1644459.6996866688,7036.601369875938
2030-03-16 09:30:00,7151.436246932006,1637308.2634397368,7151.436246932006
2030-03-16 09:45:00,7384.521600568067,1629923.7418391688,7384.521600568067
2030-03-16 10:00:00,6776.124685197934,1623147.617153971,6776.124685197934
