,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
105,2030-01-02 02:15:00,4684.980391152347,0.0,-9786.956366868142,14471.936758020489
106,2030-01-02 02:30:00,4886.1325959185115,0.0,-9637.543961994692,14523.676557913204
107,2030-01-02 02:45:00,5071.49658754459,0.0,-9560.03369931128,14631.530286855868
108,2030-01-02 03:00:00,5135.616355399337,0.0,-9615.741747887889,14751.358103287226
109,2030-01-02 03:15:00,5222.698747434232,0.0,-9557.616456788775,14780.315204223007
110,2030-01-02 03:30:00,5356.564635194501,0.0,-9508.79804281862,14865.36267801312
111,2030-01-02 03:45:00,5517.78241768934,0.0,-9497.496759875889,15015.27917756523
112,2030-01-02 04:00:00,5666.0265100022925,0.0,-9533.931041370997,15199.957551373289
113,2030-01-02 04:15:00,5771.965981517957,0.0,-9635.574935674065,15407.540917192022
114,2030-01-02 04:30:00,5889.45444630275,0.0,-9753.625951077505,15643.080397380254
115,2030-01-02 04:45:00,6034.622157521759,0.0,-9866.653650665883,15901.275808187642
116,2030-01-02 05:00:00,6220.373947157285,0.0,-10005.196907556096,16225.57085471338
117,2030-01-02 05:15:00,6403.390167796147,0.0,-10105.444146699247,16508.834314495394
118,2030-01-02 05:30:00,6514.861676399308,0.0,-10389.908365497002,16904.77004189631
119,2030-01-02 05:45:00,6615.412095626517,0.0,-10896.734547544642,17512.14664317116
120,2030-01-02 06:00:00,6865.22589941887,0.0,-11549.895116633477,18415.121016052348
121,2030-01-02 06:15:00,6986.745664225943,0.0,-12002.34315308545,18989.088817311393
122,2030-01-02 06:30:00,7058.13931754248,0.0,-12501.8306162032,19559.96993374568
123,2030-01-02 06:45:00,7109.701680570027,0.0,-12860.372663739432,19970.074344309458
124,2030-01-02 07:00:00,7197.93177027222,0.0,-13356.488792941354,20554.420563213574
125,2030-01-02 07:15:00,7290.310242374717,0.0,-13749.115461040523,21039.42570341524
126,2030-01-02 07:30:00,7367.861928288202,0.0,-14216.401167718937,21584.26309600714
127,2030-01-02 07:45:00,7460.629548269604,0.0,-14554.703556259356,22015.33310452896
128,2030-01-02 08:00:00,7564.958802223914,0.0,-14993.380432155602,22558.339234379517
129,2030-01-02 08:15:00,7568.81924740614,0.0,-15177.72663942397,22746.54588683011
130,2030-01-02 08:30:00,7571.201690048008,0.0,-15410.8493686029,22982.051058650908
131,2030-01-02 08:45:00,7622.950552701422,0.0,-15413.327106690373,23036.277659391795
132,2030-01-02 09:00:00,7639.460740008022,0.0,-15585.278569348413,23224.739309356435
133,2030-01-02 09:15:00,7683.192781521873,0.0,-15497.345382288087,23180.53816380996
134,2030-01-02 09:30:00,7784.334534379414,0.0,-15609.789726331805,23394.124260711218
135,2030-01-02 09:45:00,7871.7378549210825,0.0,-15766.26343867702,23638.001293598103
136,2030-01-02 10:00:00,7957.663026144211,0.0,-15900.608695638133,23858.271721782345
