Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Speicher + Erneuerbare in MWh,Restenergiebedarf in MWh
2030-08-28 05:15:00,4851.573944261236,0.0,4851.573944261236,5502.482686514097
2030-08-28 05:30:00,4928.1348931314415,0.0,4928.1348931314415,5748.42222295981
2030-08-28 05:45:00,4759.213886586842,0.0,4759.213886586842,6228.343127349499
2030-08-28 06:00:00,4663.26072213643,0.0,4663.26072213643,7156.796030239829
2030-08-28 06:15:00,4592.551739973578,0.0,4592.551739973578,7728.754973566529
2030-08-28 06:30:00,4546.869141430987,0.0,4546.869141430987,8011.937697390633
2030-08-28 06:45:00,4489.94709753837,0.0,4489.94709753837,8223.859430202883
2030-08-28 07:00:00,4448.944295172425,0.0,4448.944295172425,8714.611163406787
2030-08-28 07:15:00,4356.800666805628,0.0,4356.800666805628,8967.754668175903
2030-08-28 07:30:00,4298.039771120042,0.0,4298.039771120042,9279.264947393
2030-08-28 07:45:00,4145.395581860073,0.0,4145.395581860073,9562.408784840278
2030-08-28 08:00:00,4058.000530223822,0.0,4058.000530223822,9828.803215105558
2030-08-28 08:15:00,4032.548068769923,0.0,4032.548068769923,9987.004629365452
2030-08-28 08:30:00,4002.7357920550103,0.0,4002.7357920550103,10230.316396356346
2030-08-28 08:45:00,3984.2042624420837,0.0,3984.2042624420837,10348.596824490338
2030-08-28 09:00:00,3955.259220519648,0.0,3955.259220519648,10347.040401185317
2030-08-28 09:15:00,3800.9335437268223,0.0,3800.9335437268223,10626.114668924341
2030-08-28 09:30:00,3732.372146033902,0.0,3732.372146033902,10862.425293708931
2030-08-28 09:45:00,3676.807428547776,0.0,3676.807428547776,11016.988693995738
2030-08-28 10:00:00,3701.2121193599423,0.0,3701.2121193599423,10869.832296374767
2030-08-28 10:15:00,3817.432327926024,0.0,3817.432327926024,10842.611479424075
2030-08-28 10:30:00,3905.281967052111,0.0,3905.281967052111,10930.262101545146
2030-08-28 10:45:00,3849.892103426475,0.0,3849.892103426475,11134.151456582975
2030-08-28 11:00:00,3943.2573180293625,0.0,3943.2573180293625,11026.53545813058
2030-08-28 11:15:00,4011.056276515427,0.0,4011.056276515427,10949.486306387631
2030-08-28 11:30:00,4192.396741990897,0.0,4192.396741990897,10854.645519546268
2030-08-28 11:45:00,4338.11043760405,0.0,4338.11043760405,10692.93158094733
2030-08-28 12:00:00,4301.9433672089035,0.0,4301.9433672089035,10821.598404691005
2030-08-28 12:15:00,4331.161221566985,0.0,4331.161221566985,10731.380011950245
2030-08-28 12:30:00,4474.435938159016,0.0,4474.435938159016,10532.354736404483
2030-08-28 12:45:00,4687.305845628494,0.0,4687.305845628494,10295.98451893497
2030-08-28 13:00:00,4890.20045547873,0.0,4890.20045547873,10136.58945572063
2030-08-28 13:15:00,5022.145011742608,0.0,5022.145011742608,9802.144804663016
2030-08-28 13:30:00,5180.480978790045,0.0,5180.480978790045,9632.308368590355
2030-08-28 13:45:00,5362.372525423869,0.0,5362.372525423869,9262.417091838912
2030-08-28 14:00:00,5483.201274529784,0.0,5483.201274529784,9130.337999734344
2030-08-28 14:15:00,5642.760613121083,0.0,5642.760613121083,8816.02818609775
2030-08-28 14:30:00,5759.21863467453,0.0,5759.21863467453,8579.069822767546
2030-08-28 14:45:00,5873.983826890677,0.0,5873.983826890677,8359.30511007449
2030-08-28 15:00:00,5832.980700304986,0.0,5832.980700304986,8395.05846005839
2030-08-28 15:15:00,5864.317626425307,0.0,5864.317626425307,8438.472143991608
2030-08-28 15:30:00,5856.974603588934,0.0,5856.974603588934,8323.065768231398
2030-08-28 15:45:00,6042.614072532566,0.0,6042.614072532566,7998.926596528678
2030-08-28 16:00:00,6124.689792741117,0.0,6124.689792741117,7973.101276218864
2030-08-28 16:15:00,6033.764874617257,0.0,6033.764874617257,8010.026896761111
2030-08-28 16:30:00,5988.758948371805,0.0,5988.758948371805,8017.033543459081
2030-08-28 16:45:00,6058.732874239696,0.0,6058.732874239696,7905.559874751704
2030-08-28 17:00:00,5876.534804211981,0.0,5876.534804211981,8097.259058466129
2030-08-28 17:15:00,5816.667491031458,0.0,5816.667491031458,8077.377152396719
2030-08-28 17:30:00,5706.053564380436,0.0,5706.053564380436,8244.242118973703
2030-08-28 17:45:00,5756.220605579917,0.0,5756.220605579917,8206.07571502238
2030-08-28 18:00:00,5870.480924940908,0.0,5870.480924940908,8063.065549325889
2030-08-28 18:15:00,6015.115576377527,0.0,6015.115576377527,7889.681031440928
2030-08-28 18:30:00,6045.080788875264,0.0,6045.080788875264,7923.216705014664
2030-08-28 18:45:00,6125.428664820927,0.0,6125.428664820927,7804.870150492799
2030-08-28 19:00:00,6159.5875330702465,0.0,6159.5875330702465,7746.2117816558975
2030-08-28 19:15:00,6439.927073636826,0.0,6439.927073636826,7408.372618178103
2030-08-28 19:30:00,6710.858326085489,0.0,6710.858326085489,7081.691956359316
2030-08-28 19:45:00,6735.613576499774,0.0,6735.613576499774,6976.687471950398
2030-08-28 20:00:00,6677.6845649470915,0.0,6677.6845649470915,6899.116233934707
2030-08-28 20:15:00,6691.654676479029,0.0,6691.654676479029,6845.146437860352
2030-08-28 20:30:00,6716.496653190814,0.0,6716.496653190814,6764.554838028736
2030-08-28 20:45:00,6416.529504616505,0.0,6416.529504616505,6997.7724095389785
2030-08-28 21:00:00,6163.949180476122,0.0,6163.949180476122,7040.602052279062
2030-08-28 21:15:00,5996.754237182663,0.0,5996.754237182663,6994.296765737011
2030-08-28 21:30:00,5833.789984206657,0.0,5833.789984206657,6922.261393737991
2030-08-28 21:45:00,5804.98731355913,0.0,5804.98731355913,6770.564465845153
2030-08-28 22:00:00,5855.902878929069,0.0,5855.902878929069,6309.897887829552
2030-08-28 22:15:00,5653.772346122196,0.0,5653.772346122196,6287.52793640084
2030-08-28 22:30:00,5323.319510663604,0.0,5323.319510663604,6319.480323744262
2030-08-28 22:45:00,5235.697665807978,0.0,5235.697665807978,6213.602437051757
2030-08-28 23:00:00,5246.505684665122,0.0,5246.505684665122,5971.293312729618
2030-08-28 23:15:00,5225.362528974801,0.0,5225.362528974801,5754.936721911044
2030-08-28 23:30:00,5082.2350907356395,0.0,5082.2350907356395,5713.814603821103
2030-08-28 23:45:00,5053.080914631,0.0,5053.080914631,5648.718577120939
2030-08-29 00:00:00,4996.629401933901,0.0,4996.629401933901,5603.670816014953
2030-08-29 00:15:00,5030.463835357839,0.0,5030.463835357839,5458.5863236233945
2030-08-29 00:30:00,5088.397427094113,0.0,5088.397427094113,5331.152710105349
2030-08-29 00:45:00,5060.664376102611,0.0,5060.664376102611,5222.88609800838
2030-08-29 01:00:00,5123.492633329184,0.0,5123.492633329184,5076.557644533514
2030-08-29 01:15:00,5118.074524192874,0.0,5118.074524192874,4997.475232568766
2030-08-29 01:30:00,5130.488412162666,0.0,5130.488412162666,4979.811025177683
2030-08-29 01:45:00,5058.410918057983,0.0,5058.410918057983,4975.638382698323
2030-08-29 02:00:00,4894.715762137923,0.0,4894.715762137923,5038.833500355926
2030-08-29 02:15:00,4886.104665643328,0.0,4886.104665643328,5052.695016944057
2030-08-29 02:30:00,4899.534961284422,0.0,4899.534961284422,5065.766221089936
2030-08-29 02:45:00,4826.591962862584,0.0,4826.591962862584,5145.710000239488
2030-08-29 03:00:00,4814.18630361432,0.0,4814.18630361432,5203.116112445799
2030-08-29 03:15:00,4792.4626873980105,0.0,4792.4626873980105,5256.340392333752
2030-08-29 03:30:00,4743.5724784228205,0.0,4743.5724784228205,5330.732422968447
2030-08-29 03:45:00,4766.895044835517,0.0,4766.895044835517,5286.91078164964
2030-08-29 04:00:00,4803.713847538852,0.0,4803.713847538852,5389.8423476457365
2030-08-29 04:15:00,4838.641875781893,0.0,4838.641875781893,5401.664582702489
2030-08-29 04:30:00,4837.9411018341525,0.0,4837.9411018341525,5499.3655957803385
2030-08-29 04:45:00,4770.820535807044,0.0,4770.820535807044,5740.236478513002
2030-08-29 05:00:00,4804.479379029582,0.0,4804.479379029582,6030.827190621188
2030-08-29 05:15:00,4758.732071135857,0.0,4758.732071135857,6259.074559639475
2030-08-29 05:30:00,4781.869989340305,0.0,4781.869989340305,6515.437126750946
2030-08-29 05:45:00,4834.14107178723,0.0,4834.14107178723,6763.66594214911
2030-08-29 06:00:00,4882.492166777791,0.0,4882.492166777791,7392.064585598468
2030-08-29 06:15:00,4941.881344397911,0.0,4941.881344397911,7674.925369142196
2030-08-29 06:30:00,4968.75631014892,0.0,4968.75631014892,7950.050528672699
2030-08-29 06:45:00,5025.617931110055,0.0,5025.617931110055,8150.188596631198
2030-08-29 07:00:00,5036.438413955664,0.0,5036.438413955664,8547.117044623548
2030-08-29 07:15:00,5068.524710181992,0.0,5068.524710181992,8719.78062479954
2030-08-29 07:30:00,5112.76297486547,0.0,5112.76297486547,8833.291743647573
2030-08-29 07:45:00,5228.071437468069,0.0,5228.071437468069,8953.482929232283
2030-08-29 08:00:00,5302.05715897606,0.0,5302.05715897606,9094.74658635332
2030-08-29 08:15:00,5421.8028912037535,0.0,5421.8028912037535,9166.499806931623
2030-08-29 08:30:00,5496.624510121453,0.0,5496.624510121453,9196.677678289903
2030-08-29 08:45:00,5636.287579116625,0.0,5636.287579116625,9134.263507815795
2030-08-29 09:00:00,5735.354388943326,0.0,5735.354388943326,8980.69523276164
2030-08-29 09:15:00,5812.648971212787,0.0,5812.648971212787,8995.399241438376
2030-08-29 09:30:00,5884.203193299343,0.0,5884.203193299343,9045.34424644349
2030-08-29 09:45:00,6018.934184983733,0.0,6018.934184983733,8999.861937559781
2030-08-29 10:00:00,6128.002881465937,0.0,6128.002881465937,8852.04153426877
2030-08-29 10:15:00,6238.279840605223,0.0,6238.279840605223,8751.763966744875
2030-08-29 10:30:00,6237.657590176862,0.0,6237.657590176862,8876.886478420394
2030-08-29 10:45:00,6167.708837689461,0.0,6167.708837689461,9015.084722319989
2030-08-29 11:00:00,6077.660484513136,0.0,6077.660484513136,9227.382291646805
2030-08-29 11:15:00,6161.050311336956,0.0,6161.050311336956,9235.992271566101
2030-08-29 11:30:00,6202.059178383484,0.0,6202.059178383484,9256.48308315368
2030-08-29 11:45:00,6134.02718787935,0.0,6134.02718787935,9299.26483067203
2030-08-29 12:00:00,6153.68065295415,0.0,6153.68065295415,9129.611118945759
2030-08-29 12:15:00,6115.534800964731,0.0,6115.534800964731,9150.006432552498
2030-08-29 12:30:00,6120.785553215763,0.0,6120.785553215763,9092.005121347735
2030-08-29 12:45:00,6081.202526151482,0.0,6081.202526151482,9025.837838411982
2030-08-29 13:00:00,6122.002362130963,0.0,6122.002362130963,8984.537549068398
2030-08-29 13:15:00,6095.643149584712,0.0,6095.643149584712,8905.146666820912
2030-08-29 13:30:00,6114.296425473014,0.0,6114.296425473014,8768.492921907386
2030-08-29 13:45:00,6144.953280671954,0.0,6144.953280671954,8742.586336590826
2030-08-29 14:00:00,6162.386102363803,0.0,6162.386102363803,8694.403171900325
2030-08-29 14:15:00,6114.034897508332,0.0,6114.034897508332,8626.753901710501
2030-08-29 14:30:00,5972.934862220145,0.0,5972.934862220145,8520.60359522193
2030-08-29 14:45:00,5928.381575345454,0.0,5928.381575345454,8579.657361619713
2030-08-29 15:00:00,5893.979992394032,0.0,5893.979992394032,8616.809167969344
2030-08-29 15:15:00,5824.90557258409,0.0,5824.90557258409,8619.134197832826
