,Datum,Differenz in MWh,Kapazität in MWh,Laden/Einspeisen in MWh
53,2030-01-01 13:15:00,-7257.5257524595945,259187.62710969293,-7257.5257524595945
54,2030-01-01 13:30:00,-6607.186910483673,265794.8140201766,-6607.186910483673
55,2030-01-01 13:45:00,-6163.4207656254475,271958.234785802,-6163.4207656254475
56,2030-01-01 14:00:00,-5955.367268397898,277913.6020541999,-5955.367268397898
57,2030-01-01 14:15:00,-5256.827972915706,283170.4300271156,-5256.827972915706
58,2030-01-01 14:30:00,-4232.67020193598,287403.1002290516,-4232.67020193598
59,2030-01-01 14:45:00,-3814.269445296226,291217.3696743478,-3814.269445296226
60,2030-01-01 15:00:00,-3473.813119232511,294691.18279358034,-3473.813119232511
61,2030-01-01 15:15:00,-2814.304399937955,297505.4871935183,-2814.304399937955
62,2030-01-01 15:30:00,-1742.8033891681353,299248.29058268643,-1742.8033891681353
63,2030-01-01 15:45:00,-769.874106216781,300018.1646889032,-769.874106216781
64,2030-01-01 16:00:00,250.16508045080445,299767.9996084524,250.16508045080445
65,2030-01-01 16:15:00,709.050237335241,299058.9493711171,709.050237335241
66,2030-01-01 16:30:00,940.9457570996237,298118.0036140175,940.9457570996237
67,2030-01-01 16:45:00,1303.222268786345,296814.78134523117,1303.222268786345
68,2030-01-01 17:00:00,1700.4930678768706,295114.2882773543,1700.4930678768706
69,2030-01-01 17:15:00,1547.9520888306452,293566.3361885237,1547.9520888306452
70,2030-01-01 17:30:00,1223.7237635858692,292342.61242493783,1223.7237635858692
71,2030-01-01 17:45:00,1100.8426273016848,291241.76979763614,1100.8426273016848
72,2030-01-01 18:00:00,1071.8162579176242,290169.9535397185,1071.8162579176242
73,2030-01-01 18:15:00,790.8928099849072,289379.0607297336,790.8928099849072
74,2030-01-01 18:30:00,447.39080444450155,288931.6699252891,447.39080444450155
75,2030-01-01 18:45:00,190.34529069298515,288741.3246345961,190.34529069298515
76,2030-01-01 19:00:00,257.3209993107557,288484.00363528536,257.3209993107557
77,2030-01-01 19:15:00,36.37464918618207,288447.62898609915,36.37464918618207
78,2030-01-01 19:30:00,-89.82932512960178,288537.4583112288,-89.82932512960178
79,2030-01-01 19:45:00,-279.56201627680275,288817.0203275056,-279.56201627680275
80,2030-01-01 20:00:00,-528.1702723691997,289345.1905998748,-528.1702723691997
81,2030-01-01 20:15:00,-598.8188080915643,289944.0094079664,-598.8188080915643
82,2030-01-01 20:30:00,-724.1274484703608,290668.13685643673,-724.1274484703608
83,2030-01-01 20:45:00,-884.5053465119981,291552.64220294874,-884.5053465119981
84,2030-01-01 21:00:00,-750.792867973707,292303.4350709224,-750.792867973707
85,2030-01-01 21:15:00,-714.4323306595506,293017.86740158196,-714.4323306595506
86,2030-01-01 21:30:00,-559.4729791035279,293577.34038068546,-559.4729791035279
87,2030-01-01 21:45:00,-663.7099156359182,294241.0502963214,-663.7099156359182
88,2030-01-01 22:00:00,-123.03452424147508,294364.08482056286,-123.03452424147508
89,2030-01-01 22:15:00,-11.61009006749191,294375.69491063035,-11.61009006749191
90,2030-01-01 22:30:00,-239.00489256488618,294614.69980319525,-239.00489256488618
91,2030-01-01 22:45:00,-500.1823918361679,295114.88219503145,-500.1823918361679
92,2030-01-01 23:00:00,-639.646947489462,295754.5291425209,-639.646947489462
93,2030-01-01 23:15:00,-938.2471640018794,296692.7763065228,-938.2471640018794
94,2030-01-01 23:30:00,-1309.0011889279394,298001.7774954507,-1309.0011889279394
95,2030-01-01 23:45:00,-1703.189986251131,299704.9674817018,-1703.189986251131
96,2030-01-02 00:00:00,-2223.7077805226963,301928.6752622245,-2223.7077805226963
97,2030-01-02 00:15:00,-2703.6308376836732,304632.3060999082,-2703.6308376836732
98,2030-01-02 00:30:00,-3058.8457780254885,307691.1518779337,-3058.8457780254885
99,2030-01-02 00:45:00,-3247.0242275484234,310938.17610548215,-3247.0242275484234
100,2030-01-02 01:00:00,-3721.577045390164,314659.7531508723,-3721.577045390164
101,2030-01-02 01:15:00,-4169.681581270233,318829.43473214254,-4169.681581270233
102,2030-01-02 01:30:00,-4259.646870281991,323089.08160242456,-4259.646870281991
103,2030-01-02 01:45:00,-4222.657041910697,327311.73864433524,-4222.657041910697
104,2030-01-02 02:00:00,-4945.205845229493,332256.94448956475,-4945.205845229493
105,2030-01-02 02:15:00,-5702.413818296314,337959.3583078611,-5702.413818296314
106,2030-01-02 02:30:00,-5932.556438562513,343891.9147464236,-5932.556438562513
