Datum,Differenz in MWh,Year Month,Day,Sign,Group
2030-09-07 23:00:00,14123.440094072983,2030 09,07,Positive,45
2030-09-07 23:15:00,13830.960860919571,2030 09,07,Positive,45
2030-09-07 23:30:00,13509.21537080651,2030 09,07,Positive,45
2030-09-07 23:45:00,13362.23458757509,2030 09,07,Positive,45
2030-09-08 00:00:00,13067.423565508609,2030 09,08,Positive,45
2030-09-08 00:15:00,12772.879086778987,2030 09,08,Positive,45
2030-09-08 00:30:00,12624.814639925082,2030 09,08,Positive,45
2030-09-08 00:45:00,12448.459646548477,2030 09,08,Positive,45
2030-09-08 01:00:00,12450.342548527924,2030 09,08,Positive,45
2030-09-08 01:15:00,12200.715719798422,2030 09,08,Positive,45
2030-09-08 01:30:00,12048.289756501159,2030 09,08,Positive,45
2030-09-08 01:45:00,11975.79921209098,2030 09,08,Positive,45
2030-09-08 02:00:00,11907.355743929156,2030 09,08,Positive,45
2030-09-08 02:15:00,11756.151345273178,2030 09,08,Positive,45
2030-09-08 02:30:00,11730.86224859424,2030 09,08,Positive,45
2030-09-08 02:45:00,11660.946167097012,2030 09,08,Positive,45
2030-09-08 03:00:00,11684.595172759346,2030 09,08,Positive,45
2030-09-08 03:15:00,11634.745631787342,2030 09,08,Positive,45
2030-09-08 03:30:00,11609.617377263905,2030 09,08,Positive,45
2030-09-08 03:45:00,11594.067269347554,2030 09,08,Positive,45
2030-09-08 04:00:00,11753.752101047618,2030 09,08,Positive,45
2030-09-08 04:15:00,11711.456878711177,2030 09,08,Positive,45
2030-09-08 04:30:00,11812.265893959328,2030 09,08,Positive,45
2030-09-08 04:45:00,11929.088290490045,2030 09,08,Positive,45
2030-09-08 05:00:00,12259.253623381333,2030 09,08,Positive,45
2030-09-08 05:15:00,12416.942805986819,2030 09,08,Positive,45
2030-09-08 05:30:00,12798.981100569581,2030 09,08,Positive,45
2030-09-08 05:45:00,13198.887709329803,2030 09,08,Positive,45
2030-09-08 06:00:00,14055.063436509437,2030 09,08,Positive,45
2030-09-08 06:15:00,14339.10318696333,2030 09,08,Positive,45
2030-09-08 06:30:00,14282.415801029438,2030 09,08,Positive,45
2030-09-08 06:45:00,14015.056497953383,2030 09,08,Positive,45
2030-09-08 07:00:00,13871.495684212488,2030 09,08,Positive,45
2030-09-08 07:15:00,13557.234122485843,2030 09,08,Positive,45
2030-09-08 07:30:00,13232.83712514497,2030 09,08,Positive,45
2030-09-08 07:45:00,12841.219973599393,2030 09,08,Positive,45
2030-09-08 08:00:00,12367.553573569206,2030 09,08,Positive,45
2030-09-08 08:15:00,11947.639623988742,2030 09,08,Positive,45
2030-09-08 08:30:00,11470.237805475277,2030 09,08,Positive,45
2030-09-08 08:45:00,10839.738966625959,2030 09,08,Positive,45
2030-09-08 09:00:00,9925.055801022843,2030 09,08,Positive,45
2030-09-08 09:15:00,9365.489217941262,2030 09,08,Positive,45
2030-09-08 09:30:00,8816.267451213942,2030 09,08,Positive,45
2030-09-08 09:45:00,8175.598203063342,2030 09,08,Positive,45
2030-09-08 10:00:00,7537.368250983172,2030 09,08,Positive,45
2030-09-08 10:15:00,7104.851879979227,2030 09,08,Positive,45
2030-09-08 10:30:00,6754.516138342273,2030 09,08,Positive,45
2030-09-08 10:45:00,6532.598586659173,2030 09,08,Positive,45
2030-09-08 11:00:00,6219.612386457515,2030 09,08,Positive,45
2030-09-08 11:15:00,6167.8628041532575,2030 09,08,Positive,45
2030-09-08 11:30:00,6094.776210793389,2030 09,08,Positive,45
2030-09-08 11:45:00,6100.081646408256,2030 09,08,Positive,45
2030-09-08 12:00:00,5857.154420559858,2030 09,08,Positive,45
2030-09-08 12:15:00,5835.796391747044,2030 09,08,Positive,45
2030-09-08 12:30:00,5810.340044392971,2030 09,08,Positive,45
2030-09-08 12:45:00,5830.554319415913,2030 09,08,Positive,45
2030-09-08 13:00:00,5913.024524474122,2030 09,08,Positive,45
2030-09-08 13:15:00,5891.180884696292,2030 09,08,Positive,45
2030-09-08 13:30:00,5850.572583830126,2030 09,08,Positive,45
2030-09-08 13:45:00,5992.486107137758,2030 09,08,Positive,45
2030-09-08 14:00:00,6333.85463159231,2030 09,08,Positive,45
2030-09-08 14:15:00,6666.255110547636,2030 09,08,Positive,45
2030-09-08 14:30:00,7094.595382197214,2030 09,08,Positive,45
2030-09-08 14:45:00,7471.889524802351,2030 09,08,Positive,45
2030-09-08 15:00:00,8130.31689058833,2030 09,08,Positive,45
2030-09-08 15:15:00,8615.368609608524,2030 09,08,Positive,45
2030-09-08 15:30:00,9221.485941041657,2030 09,08,Positive,45
2030-09-08 15:45:00,9931.389063739784,2030 09,08,Positive,45
2030-09-08 16:00:00,10504.226315824817,2030 09,08,Positive,45
2030-09-08 16:15:00,11252.432629581412,2030 09,08,Positive,45
2030-09-08 16:30:00,12157.696762635402,2030 09,08,Positive,45
2030-09-08 16:45:00,13163.673771325744,2030 09,08,Positive,45
2030-09-08 17:00:00,14132.055555879408,2030 09,08,Positive,45
2030-09-08 17:15:00,14847.060750698662,2030 09,08,Positive,45
2030-09-08 17:30:00,15578.180796196131,2030 09,08,Positive,45
2030-09-08 17:45:00,16191.548317151746,2030 09,08,Positive,45
2030-09-08 18:00:00,16717.741708635385,2030 09,08,Positive,45
2030-09-08 18:15:00,16953.985249604848,2030 09,08,Positive,45
2030-09-08 18:30:00,17098.851675789363,2030 09,08,Positive,45
2030-09-08 18:45:00,17101.523690381524,2030 09,08,Positive,45
2030-09-08 19:00:00,17176.0080684738,2030 09,08,Positive,45
2030-09-08 19:15:00,17054.78221779204,2030 09,08,Positive,45
2030-09-08 19:30:00,17017.27278144022,2030 09,08,Positive,45
2030-09-08 19:45:00,17012.285087129665,2030 09,08,Positive,45
2030-09-08 20:00:00,16875.84716223814,2030 09,08,Positive,45
2030-09-08 20:15:00,16863.220652816293,2030 09,08,Positive,45
2030-09-08 20:30:00,16757.163585296414,2030 09,08,Positive,45
2030-09-08 20:45:00,16457.313597774166,2030 09,08,Positive,45
2030-09-08 21:00:00,16123.715122397156,2030 09,08,Positive,45
2030-09-08 21:15:00,15897.146215080964,2030 09,08,Positive,45
2030-09-08 21:30:00,15496.590156519802,2030 09,08,Positive,45
2030-09-08 21:45:00,15186.97994840565,2030 09,08,Positive,45
2030-09-08 22:00:00,14765.33884771902,2030 09,08,Positive,45
2030-09-08 22:15:00,14443.287626251724,2030 09,08,Positive,45
2030-09-08 22:30:00,14088.05144160537,2030 09,08,Positive,45
2030-09-08 22:45:00,13881.296448292076,2030 09,08,Positive,45
2030-09-08 23:00:00,13573.434875861574,2030 09,08,Positive,45
2030-09-08 23:15:00,13341.808049863266,2030 09,08,Positive,45
2030-09-08 23:30:00,13037.975924605453,2030 09,08,Positive,45
2030-09-08 23:45:00,12838.908492375984,2030 09,08,Positive,45
2030-09-09 00:00:00,12741.774499886003,2030 09,09,Positive,45
2030-09-09 00:15:00,12455.892761217176,2030 09,09,Positive,45
2030-09-09 00:30:00,12297.537389684423,2030 09,09,Positive,45
2030-09-09 00:45:00,12126.99731363045,2030 09,09,Positive,45
2030-09-09 01:00:00,11920.923580897428,2030 09,09,Positive,45
2030-09-09 01:15:00,11691.018284791302,2030 09,09,Positive,45
2030-09-09 01:30:00,11620.549228696858,2030 09,09,Positive,45
2030-09-09 01:45:00,11468.56940881346,2030 09,09,Positive,45
2030-09-09 02:00:00,11242.546866590275,2030 09,09,Positive,45
2030-09-09 02:15:00,11206.91101522925,2030 09,09,Positive,45
2030-09-09 02:30:00,11179.586829500317,2030 09,09,Positive,45
2030-09-09 02:45:00,11110.771289676999,2030 09,09,Positive,45
2030-09-09 03:00:00,11169.259699797678,2030 09,09,Positive,45
2030-09-09 03:15:00,11134.56222025213,2030 09,09,Positive,45
2030-09-09 03:30:00,11018.20311413082,2030 09,09,Positive,45
2030-09-09 03:45:00,11045.279918389024,2030 09,09,Positive,45
2030-09-09 04:00:00,11094.555559552748,2030 09,09,Positive,45
2030-09-09 04:15:00,11075.95380863115,2030 09,09,Positive,45
2030-09-09 04:30:00,11112.601488076014,2030 09,09,Positive,45
2030-09-09 04:45:00,11120.63593505587,2030 09,09,Positive,45
2030-09-09 05:00:00,11202.6787584327,2030 09,09,Positive,45
2030-09-09 05:15:00,11215.915032964314,2030 09,09,Positive,45
2030-09-09 05:30:00,11365.694266150105,2030 09,09,Positive,45
2030-09-09 05:45:00,11445.140895353452,2030 09,09,Positive,45
2030-09-09 06:00:00,11678.623838334232,2030 09,09,Positive,45
2030-09-09 06:15:00,11588.198500422755,2030 09,09,Positive,45
2030-09-09 06:30:00,11199.512228660826,2030 09,09,Positive,45
2030-09-09 06:45:00,10791.261247764607,2030 09,09,Positive,45
2030-09-09 07:00:00,10418.297863917503,2030 09,09,Positive,45
2030-09-09 07:15:00,10000.016303380131,2030 09,09,Positive,45
2030-09-09 07:30:00,9729.305783055002,2030 09,09,Positive,45
2030-09-09 07:45:00,9260.53275315627,2030 09,09,Positive,45
2030-09-09 08:00:00,8827.780555846204,2030 09,09,Positive,45
2030-09-09 08:15:00,8431.923148662376,2030 09,09,Positive,45
2030-09-09 08:30:00,8055.544304640243,2030 09,09,Positive,45
2030-09-09 08:45:00,7546.095270053143,2030 09,09,Positive,45
2030-09-09 09:00:00,6784.3474363674995,2030 09,09,Positive,45
2030-09-09 09:15:00,6299.387908882032,2030 09,09,Positive,45
2030-09-09 09:30:00,5921.050140196421,2030 09,09,Positive,45
2030-09-09 09:45:00,5492.761793822796,2030 09,09,Positive,45
2030-09-09 10:00:00,4894.730892277097,2030 09,09,Positive,45
2030-09-09 10:15:00,4453.612331451837,2030 09,09,Positive,45
2030-09-09 10:30:00,3955.6084447528174,2030 09,09,Positive,45
2030-09-09 10:45:00,3825.800665982446,2030 09,09,Positive,45
2030-09-09 11:00:00,3465.583487547883,2030 09,09,Positive,45
2030-09-09 11:15:00,3318.3863060041313,2030 09,09,Positive,45
2030-09-09 11:30:00,3286.276176323756,2030 09,09,Positive,45
2030-09-09 11:45:00,3014.562716103532,2030 09,09,Positive,45
2030-09-09 12:00:00,2864.759468988308,2030 09,09,Positive,45
2030-09-09 12:15:00,2862.8361144281153,2030 09,09,Positive,45
2030-09-09 12:30:00,2705.0633873415754,2030 09,09,Positive,45
2030-09-09 12:45:00,2720.2484890607666,2030 09,09,Positive,45
2030-09-09 13:00:00,2782.281399503727,2030 09,09,Positive,45
2030-09-09 13:15:00,2692.036633903652,2030 09,09,Positive,45
2030-09-09 13:30:00,2759.6730429881973,2030 09,09,Positive,45
2030-09-09 13:45:00,2965.846217788665,2030 09,09,Positive,45
2030-09-09 14:00:00,3314.6772273610604,2030 09,09,Positive,45
2030-09-09 14:15:00,3616.1727513820097,2030 09,09,Positive,45
2030-09-09 14:30:00,3996.552963522976,2030 09,09,Positive,45
2030-09-09 14:45:00,4356.474991938536,2030 09,09,Positive,45
2030-09-09 15:00:00,4931.4054163502515,2030 09,09,Positive,45
2030-09-09 15:15:00,5600.71881781045,2030 09,09,Positive,45
2030-09-09 15:30:00,6354.493019335932,2030 09,09,Positive,45
2030-09-09 15:45:00,7006.837142302227,2030 09,09,Positive,45
2030-09-09 16:00:00,8006.164814007316,2030 09,09,Positive,45
2030-09-09 16:15:00,8986.369384776066,2030 09,09,Positive,45
2030-09-09 16:30:00,9610.606595963996,2030 09,09,Positive,45
2030-09-09 16:45:00,10510.115808239745,2030 09,09,Positive,45
2030-09-09 17:00:00,11471.171891404067,2030 09,09,Positive,45
2030-09-09 17:15:00,12303.439735976443,2030 09,09,Positive,45
2030-09-09 17:30:00,13032.952000954203,2030 09,09,Positive,45
2030-09-09 17:45:00,13694.227999841125,2030 09,09,Positive,45
2030-09-09 18:00:00,14635.724406393112,2030 09,09,Positive,45
2030-09-09 18:15:00,14757.228667741789,2030 09,09,Positive,45
2030-09-09 18:30:00,14923.49705307545,2030 09,09,Positive,45
2030-09-09 18:45:00,14935.055187667049,2030 09,09,Positive,45
2030-09-09 19:00:00,15024.737219896448,2030 09,09,Positive,45
2030-09-09 19:15:00,14851.01701749118,2030 09,09,Positive,45
2030-09-09 19:30:00,14758.41962308388,2030 09,09,Positive,45
2030-09-09 19:45:00,14764.658875742207,2030 09,09,Positive,45
2030-09-09 20:00:00,14862.596727295144,2030 09,09,Positive,45
2030-09-09 20:15:00,14888.508183058446,2030 09,09,Positive,45
2030-09-09 20:30:00,14641.923025614049,2030 09,09,Positive,45
2030-09-09 20:45:00,14424.156558750989,2030 09,09,Positive,45
2030-09-09 21:00:00,14080.856966371972,2030 09,09,Positive,45
2030-09-09 21:15:00,13909.10969003386,2030 09,09,Positive,45
2030-09-09 21:30:00,13662.271213265052,2030 09,09,Positive,45
2030-09-09 21:45:00,13404.504893331381,2030 09,09,Positive,45
2030-09-09 22:00:00,13208.26005756949,2030 09,09,Positive,45
2030-09-09 22:15:00,12919.31411343271,2030 09,09,Positive,45
2030-09-09 22:30:00,12614.718211246683,2030 09,09,Positive,45
2030-09-09 22:45:00,12437.458310578164,2030 09,09,Positive,45
2030-09-09 23:00:00,12184.962316175908,2030 09,09,Positive,45
2030-09-09 23:15:00,11988.698255835701,2030 09,09,Positive,45
2030-09-09 23:30:00,11800.707700668176,2030 09,09,Positive,45
2030-09-09 23:45:00,11651.688569720887,2030 09,09,Positive,45
2030-09-10 00:00:00,11131.726510387223,2030 09,10,Positive,45
2030-09-10 00:15:00,11127.63763596018,2030 09,10,Positive,45
2030-09-10 00:30:00,11124.28869084093,2030 09,10,Positive,45
2030-09-10 00:45:00,10930.075261946507,2030 09,10,Positive,45
2030-09-10 01:00:00,10651.543420380709,2030 09,10,Positive,45
2030-09-10 01:15:00,10499.683386146155,2030 09,10,Positive,45
2030-09-10 01:30:00,10366.79470749035,2030 09,10,Positive,45
2030-09-10 01:45:00,10267.67644959448,2030 09,10,Positive,45
2030-09-10 02:00:00,10019.875711416407,2030 09,10,Positive,45
2030-09-10 02:15:00,9863.305372004663,2030 09,10,Positive,45
2030-09-10 02:30:00,9864.13593912396,2030 09,10,Positive,45
2030-09-10 02:45:00,9844.848796986447,2030 09,10,Positive,45
2030-09-10 03:00:00,9830.65215548725,2030 09,10,Positive,45
2030-09-10 03:15:00,9838.050177593987,2030 09,10,Positive,45
2030-09-10 03:30:00,9776.75617885262,2030 09,10,Positive,45
2030-09-10 03:45:00,9797.887419930688,2030 09,10,Positive,45
2030-09-10 04:00:00,9810.349360597693,2030 09,10,Positive,45
2030-09-10 04:15:00,9784.17529239183,2030 09,10,Positive,45
2030-09-10 04:30:00,9785.12193710425,2030 09,10,Positive,45
2030-09-10 04:45:00,9808.374647095516,2030 09,10,Positive,45
2030-09-10 05:00:00,9898.287459039191,2030 09,10,Positive,45
2030-09-10 05:15:00,9907.805270162866,2030 09,10,Positive,45
2030-09-10 05:30:00,10031.323884148977,2030 09,10,Positive,45
2030-09-10 05:45:00,10078.903980415598,2030 09,10,Positive,45
2030-09-10 06:00:00,10127.921201475676,2030 09,10,Positive,45
2030-09-10 06:15:00,9889.449974605428,2030 09,10,Positive,45
2030-09-10 06:30:00,9431.59112427339,2030 09,10,Positive,45
2030-09-10 06:45:00,8977.21090005089,2030 09,10,Positive,45
2030-09-10 07:00:00,8552.25245966316,2030 09,10,Positive,45
2030-09-10 07:15:00,8103.927003969334,2030 09,10,Positive,45
2030-09-10 07:30:00,7875.170567796639,2030 09,10,Positive,45
2030-09-10 07:45:00,7360.929119781898,2030 09,10,Positive,45
2030-09-10 08:00:00,6950.603250693433,2030 09,10,Positive,45
2030-09-10 08:15:00,6487.878946574405,2030 09,10,Positive,45
2030-09-10 08:30:00,6146.100932084455,2030 09,10,Positive,45
2030-09-10 08:45:00,5660.940394415506,2030 09,10,Positive,45
2030-09-10 09:00:00,5067.163054603014,2030 09,10,Positive,45
2030-09-10 09:15:00,4646.185210157941,2030 09,10,Positive,45
2030-09-10 09:30:00,4270.608678355886,2030 09,10,Positive,45
2030-09-10 09:45:00,3720.407277841192,2030 09,10,Positive,45
2030-09-10 10:00:00,3153.0434167734693,2030 09,10,Positive,45
2030-09-10 10:15:00,2740.5958940308155,2030 09,10,Positive,45
2030-09-10 10:30:00,2346.259837972784,2030 09,10,Positive,45
2030-09-10 10:45:00,2086.878684907624,2030 09,10,Positive,45
2030-09-10 11:00:00,1865.9103313012693,2030 09,10,Positive,45
2030-09-10 11:15:00,1817.4592931146763,2030 09,10,Positive,45
2030-09-10 11:30:00,1693.080061883149,2030 09,10,Positive,45
2030-09-10 11:45:00,1560.298379150936,2030 09,10,Positive,45
2030-09-10 12:00:00,1274.7379645350666,2030 09,10,Positive,45
2030-09-10 12:15:00,1147.5971960537845,2030 09,10,Positive,45
2030-09-10 12:30:00,1144.7332697335878,2030 09,10,Positive,45
2030-09-10 12:45:00,1082.8782010344912,2030 09,10,Positive,45
2030-09-10 13:00:00,1175.303043479702,2030 09,10,Positive,45
2030-09-10 13:15:00,1252.2830990885595,2030 09,10,Positive,45
2030-09-10 13:30:00,1443.4564048090397,2030 09,10,Positive,45
2030-09-10 13:45:00,1762.2129634265566,2030 09,10,Positive,45
2030-09-10 14:00:00,2124.068664268667,2030 09,10,Positive,45
2030-09-10 14:15:00,2432.9891850112763,2030 09,10,Positive,45
2030-09-10 14:30:00,2855.4622903020027,2030 09,10,Positive,45
2030-09-10 14:45:00,3253.0512437225043,2030 09,10,Positive,45
2030-09-10 15:00:00,3892.0539136242623,2030 09,10,Positive,45
2030-09-10 15:15:00,4492.263103271731,2030 09,10,Positive,45
2030-09-10 15:30:00,5158.107816065132,2030 09,10,Positive,45
2030-09-10 15:45:00,5864.746310663579,2030 09,10,Positive,45
2030-09-10 16:00:00,6866.6235053321125,2030 09,10,Positive,45
2030-09-10 16:15:00,7627.164557991626,2030 09,10,Positive,45
2030-09-10 16:30:00,8373.116197003435,2030 09,10,Positive,45
2030-09-10 16:45:00,9316.82214586427,2030 09,10,Positive,45
2030-09-10 17:00:00,10427.589781712126,2030 09,10,Positive,45
2030-09-10 17:15:00,11333.839290757012,2030 09,10,Positive,45
2030-09-10 17:30:00,12123.82999164613,2030 09,10,Positive,45
2030-09-10 17:45:00,12955.360849963014,2030 09,10,Positive,45
2030-09-10 18:00:00,13777.608213837153,2030 09,10,Positive,45
2030-09-10 18:15:00,14112.968431814024,2030 09,10,Positive,45
2030-09-10 18:30:00,14297.187799893716,2030 09,10,Positive,45
2030-09-10 18:45:00,14362.326863249822,2030 09,10,Positive,45
2030-09-10 19:00:00,14451.486738487705,2030 09,10,Positive,45
2030-09-10 19:15:00,14336.3726854183,2030 09,10,Positive,45
2030-09-10 19:30:00,14355.110170581054,2030 09,10,Positive,45
2030-09-10 19:45:00,14422.161388391212,2030 09,10,Positive,45
2030-09-10 20:00:00,14635.941687777879,2030 09,10,Positive,45
2030-09-10 20:15:00,14655.040522022608,2030 09,10,Positive,45
2030-09-10 20:30:00,14541.099830018156,2030 09,10,Positive,45
2030-09-10 20:45:00,14219.13511278513,2030 09,10,Positive,45
2030-09-10 21:00:00,14138.86922712824,2030 09,10,Positive,45
2030-09-10 21:15:00,13938.285408620488,2030 09,10,Positive,45
2030-09-10 21:30:00,13776.284821697593,2030 09,10,Positive,45
2030-09-10 21:45:00,13603.657404206753,2030 09,10,Positive,45
2030-09-10 22:00:00,13434.30947573066,2030 09,10,Positive,45
2030-09-10 22:15:00,13223.282166640263,2030 09,10,Positive,45
2030-09-10 22:30:00,12907.180900752026,2030 09,10,Positive,45
2030-09-10 22:45:00,12692.463809887062,2030 09,10,Positive,45
2030-09-10 23:00:00,12472.343849230314,2030 09,10,Positive,45
2030-09-10 23:15:00,12306.567890133061,2030 09,10,Positive,45
2030-09-10 23:30:00,12174.87358702763,2030 09,10,Positive,45
2030-09-10 23:45:00,11991.762532418754,2030 09,10,Positive,45
2030-09-11 00:00:00,11731.421555185008,2030 09,11,Positive,45
2030-09-11 00:15:00,11653.819507682914,2030 09,11,Positive,45
2030-09-11 00:30:00,11546.31640598061,2030 09,11,Positive,45
2030-09-11 00:45:00,11350.916911491302,2030 09,11,Positive,45
2030-09-11 01:00:00,11151.979852847344,2030 09,11,Positive,45
2030-09-11 01:15:00,11140.619545539304,2030 09,11,Positive,45
2030-09-11 01:30:00,11005.55932616888,2030 09,11,Positive,45
2030-09-11 01:45:00,10864.63785252497,2030 09,11,Positive,45
2030-09-11 02:00:00,10804.551810065517,2030 09,11,Positive,45
2030-09-11 02:15:00,10742.623296652044,2030 09,11,Positive,45
2030-09-11 02:30:00,10680.813258376913,2030 09,11,Positive,45
2030-09-11 02:45:00,10842.654486734209,2030 09,11,Positive,45
2030-09-11 03:00:00,10937.166206082804,2030 09,11,Positive,45
2030-09-11 03:15:00,10866.136922046348,2030 09,11,Positive,45
2030-09-11 03:30:00,10821.142487358062,2030 09,11,Positive,45
2030-09-11 03:45:00,10841.245788873197,2030 09,11,Positive,45
2030-09-11 04:00:00,10922.314914222796,2030 09,11,Positive,45
2030-09-11 04:15:00,10993.56587637588,2030 09,11,Positive,45
2030-09-11 04:30:00,11151.674614094813,2030 09,11,Positive,45
2030-09-11 04:45:00,11341.530232856341,2030 09,11,Positive,45
2030-09-11 05:00:00,11877.576854855854,2030 09,11,Positive,45
2030-09-11 05:15:00,12181.079797026558,2030 09,11,Positive,45
2030-09-11 05:30:00,12417.277153327497,2030 09,11,Positive,45
2030-09-11 05:45:00,12903.011644489865,2030 09,11,Positive,45
2030-09-11 06:00:00,14032.01510175332,2030 09,11,Positive,45
2030-09-11 06:15:00,14466.557015852586,2030 09,11,Positive,45
2030-09-11 06:30:00,14625.508582680584,2030 09,11,Positive,45
2030-09-11 06:45:00,14540.25857238047,2030 09,11,Positive,45
2030-09-11 07:00:00,14458.42523503568,2030 09,11,Positive,45
2030-09-11 07:15:00,14207.571744913232,2030 09,11,Positive,45
2030-09-11 07:30:00,13870.45792578799,2030 09,11,Positive,45
2030-09-11 07:45:00,13515.430684715793,2030 09,11,Positive,45
2030-09-11 08:00:00,12896.70132814142,2030 09,11,Positive,45
2030-09-11 08:15:00,12504.346058611041,2030 09,11,Positive,45
2030-09-11 08:30:00,11960.166700535481,2030 09,11,Positive,45
2030-09-11 08:45:00,11348.872369741355,2030 09,11,Positive,45
2030-09-11 09:00:00,10450.09095275666,2030 09,11,Positive,45
2030-09-11 09:15:00,9963.49057397577,2030 09,11,Positive,45
2030-09-11 09:30:00,9257.845711145066,2030 09,11,Positive,45
2030-09-11 09:45:00,8700.74807869497,2030 09,11,Positive,45
2030-09-11 10:00:00,7971.5252025953105,2030 09,11,Positive,45
2030-09-11 10:15:00,7436.227313144174,2030 09,11,Positive,45
2030-09-11 10:30:00,7097.369097367615,2030 09,11,Positive,45
2030-09-11 10:45:00,6695.011650986702,2030 09,11,Positive,45
2030-09-11 11:00:00,6344.248814305007,2030 09,11,Positive,45
2030-09-11 11:15:00,5996.679621037078,2030 09,11,Positive,45
2030-09-11 11:30:00,5794.507561832044,2030 09,11,Positive,45
2030-09-11 11:45:00,5549.560865507923,2030 09,11,Positive,45
2030-09-11 12:00:00,5209.342270814563,2030 09,11,Positive,45
2030-09-11 12:15:00,4987.490440683621,2030 09,11,Positive,45
2030-09-11 12:30:00,5069.6927703502515,2030 09,11,Positive,45
2030-09-11 12:45:00,5097.14637424345,2030 09,11,Positive,45
2030-09-11 13:00:00,5347.971509226176,2030 09,11,Positive,45
2030-09-11 13:15:00,5469.62228847824,2030 09,11,Positive,45
2030-09-11 13:30:00,5599.939352481251,2030 09,11,Positive,45
2030-09-11 13:45:00,5877.611893048372,2030 09,11,Positive,45
2030-09-11 14:00:00,6263.5548269425,2030 09,11,Positive,45
2030-09-11 14:15:00,6685.626972502099,2030 09,11,Positive,45
2030-09-11 14:30:00,7074.39944676218,2030 09,11,Positive,45
2030-09-11 14:45:00,7672.9143471183015,2030 09,11,Positive,45
2030-09-11 15:00:00,8318.138931975682,2030 09,11,Positive,45
2030-09-11 15:15:00,8960.08412407743,2030 09,11,Positive,45
2030-09-11 15:30:00,9549.647251348793,2030 09,11,Positive,45
2030-09-11 15:45:00,10335.446426473345,2030 09,11,Positive,45
2030-09-11 16:00:00,11337.563346351671,2030 09,11,Positive,45
2030-09-11 16:15:00,12025.095761907041,2030 09,11,Positive,45
2030-09-11 16:30:00,12830.748402525689,2030 09,11,Positive,45
2030-09-11 16:45:00,13683.169618989417,2030 09,11,Positive,45
2030-09-11 17:00:00,14709.902647290539,2030 09,11,Positive,45
2030-09-11 17:15:00,15538.237687331879,2030 09,11,Positive,45
2030-09-11 17:30:00,16291.947675046067,2030 09,11,Positive,45
2030-09-11 17:45:00,16828.16430217841,2030 09,11,Positive,45
2030-09-11 18:00:00,17193.23791888124,2030 09,11,Positive,45
2030-09-11 18:15:00,17518.154188407454,2030 09,11,Positive,45
2030-09-11 18:30:00,17569.094244858657,2030 09,11,Positive,45
2030-09-11 18:45:00,17644.29161220183,2030 09,11,Positive,45
2030-09-11 19:00:00,17786.34122783014,2030 09,11,Positive,45
2030-09-11 19:15:00,17667.420658808504,2030 09,11,Positive,45
2030-09-11 19:30:00,17716.2335714343,2030 09,11,Positive,45
2030-09-11 19:45:00,17725.366237589533,2030 09,11,Positive,45
2030-09-11 20:00:00,17877.094939959432,2030 09,11,Positive,45
2030-09-11 20:15:00,17635.630790760784,2030 09,11,Positive,45
2030-09-11 20:30:00,17353.61388637262,2030 09,11,Positive,45
2030-09-11 20:45:00,17056.5204827691,2030 09,11,Positive,45
2030-09-11 21:00:00,16694.18274826624,2030 09,11,Positive,45
2030-09-11 21:15:00,16341.952815552533,2030 09,11,Positive,45
2030-09-11 21:30:00,15949.539772619148,2030 09,11,Positive,45
2030-09-11 21:45:00,15631.182345829682,2030 09,11,Positive,45
2030-09-11 22:00:00,15254.928013290995,2030 09,11,Positive,45
2030-09-11 22:15:00,14904.803784218095,2030 09,11,Positive,45
2030-09-11 22:30:00,14546.708946348492,2030 09,11,Positive,45
2030-09-11 22:45:00,14124.548469858597,2030 09,11,Positive,45
2030-09-11 23:00:00,13775.668839405605,2030 09,11,Positive,45
2030-09-11 23:15:00,13570.170979094833,2030 09,11,Positive,45
2030-09-11 23:30:00,13327.570383757913,2030 09,11,Positive,45
2030-09-11 23:45:00,13157.830699838107,2030 09,11,Positive,45
2030-09-12 00:00:00,12793.133260446179,2030 09,12,Positive,45
2030-09-12 00:15:00,12757.601889619855,2030 09,12,Positive,45
2030-09-12 00:30:00,12669.594288775947,2030 09,12,Positive,45
2030-09-12 00:45:00,12642.250849094165,2030 09,12,Positive,45
2030-09-12 01:00:00,12446.488684850605,2030 09,12,Positive,45
2030-09-12 01:15:00,12479.823615596526,2030 09,12,Positive,45
2030-09-12 01:30:00,12402.991073277362,2030 09,12,Positive,45
2030-09-12 01:45:00,12358.137737732115,2030 09,12,Positive,45
2030-09-12 02:00:00,12268.026331801986,2030 09,12,Positive,45
2030-09-12 02:15:00,12372.892959743709,2030 09,12,Positive,45
2030-09-12 02:30:00,12478.557652360694,2030 09,12,Positive,45
2030-09-12 02:45:00,12504.667614127044,2030 09,12,Positive,45
2030-09-12 03:00:00,12539.65829621347,2030 09,12,Positive,45
2030-09-12 03:15:00,12537.074954544107,2030 09,12,Positive,45
2030-09-12 03:30:00,12625.171732272971,2030 09,12,Positive,45
2030-09-12 03:45:00,12607.175883187389,2030 09,12,Positive,45
2030-09-12 04:00:00,12856.270303410283,2030 09,12,Positive,45
2030-09-12 04:15:00,12918.113890451903,2030 09,12,Positive,45
2030-09-12 04:30:00,12972.951931965781,2030 09,12,Positive,45
2030-09-12 04:45:00,13172.183199120991,2030 09,12,Positive,45
2030-09-12 05:00:00,13669.371651938964,2030 09,12,Positive,45
2030-09-12 05:15:00,13866.876160245105,2030 09,12,Positive,45
