Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Anzahl Autos,Strombedarf (kWh)
19:45:00,0.529873829601057,0.01550056557135536,43401.583599795005,277770.135038688
20:00:00,0.510923990318364,0.014946219970650414,41849.41591782116,267836.26187405543
20:15:00,0.498945898624911,0.014595821092008182,40868.29905762291,261557.11396878667
20:30:00,0.489144257616621,0.01430909060888492,40065.45370487778,256418.9037112178
20:45:00,0.47847305139094,0.013996922461325789,39191.38289171221,250824.85050695814
21:00:00,0.470410540817433,0.013761067307074288,38530.98845980801,246598.3261427713
21:15:00,0.462353105527296,0.013525360621681363,37871.009740707814,242374.46234053
21:30:00,0.454511792720665,0.01329597623518278,37228.733458511786,238263.89413447544
21:45:00,0.447540045131424,0.013092029513120036,36657.6826367361,234609.16887511103
22:00:00,0.439698732324793,0.012862645126621455,36015.40635454007,230498.60066905647
22:15:00,0.434471190453705,0.012709722202289048,35587.22216640934,227758.22186501976
22:30:00,0.429243648582617,0.012556799277956639,35159.03797827859,225017.843060983
22:45:00,0.424016106711529,0.012403876353624234,34730.853790147856,222277.4642569463
23:00:00,0.421739130434782,0.012337267251399444,34544.34830391844,221083.82914507805
23:15:00,0.410869565,0.012019296439591605,33654.03003085649,215385.79219748155
23:30:00,0.4,0.011701325640502582,32763.71179340723,209687.7554778063
23:45:00,0.389130435,0.011383354841413559,31873.393555957966,203989.718758131
