Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Strombedarf (kWh),
16:15:00,0.447580342849299,0.015908213044702253,285075.1777610644,
16:30:00,0.457409874115325,0.016257581107906392,291335.85345368256,
16:45:00,0.467894707465754,0.016630240375324182,298013.90752580937,
17:00:00,0.47772423873178,0.01697960843852832,304274.58321842755,
17:15:00,0.505246926276655,0.017957839015499986,321804.4751577598,
17:30:00,0.538012030496744,0.019122399226180524,342673.394133155,
17:45:00,0.566845322210423,0.02014721221157943,361038.0428315034,
18:00:00,0.599818815585894,0.021319179135117192,382039.69010130013,
18:15:00,0.604197541021324,0.021474810851755226,384828.6104634537,
18:30:00,0.61730358270936,0.02194063493602746,393176.1780536121,
18:45:00,0.627788416059788,0.022313294203445213,399854.2321257382,
19:00:00,0.636962645241413,0.02263937106243577,405697.529438849,
19:15:00,0.627788416059788,0.022313294203445213,399854.2321257382,
19:30:00,0.615337676456154,0.021870761323386605,391924.04291508795,
19:45:00,0.604197541021324,0.021474810851755226,384828.6104634537,
20:00:00,0.589125593080083,0.02093911315484218,375228.9077347719,
20:15:00,0.566190020126021,0.02012392100736581,360620.66445199534,
20:30:00,0.541288540918753,0.019238855247248585,344760.28603069467,
20:45:00,0.516387061711486,0.018353789487131393,328899.9076093946,
21:00:00,0.49214088458862,0.01749201493122779,313456.907567602,
21:15:00,0.472481822056566,0.016793278804819445,300935.55618236447,
21:30:00,0.443648530342888,0.01576846581942058,282570.9074840168,
21:45:00,0.422678863642031,0.01502314728458503,269214.79933976376,
22:00:00,0.403675103194379,0.014347702362390302,257110.82633403424,
22:15:00,0.380739530240317,0.013532510214913933,242502.58305125768,
22:30:00,0.360425165623862,0.012810482884292004,229563.85328651272,
22:45:00,0.342076707260612,0.012158329166310896,217877.2586602913,
23:00:00,0.322946262410622,0.01147838153863763,205692.59717238636,
23:15:00,0.35619277,0.01266005212398372,226868.13406178827,
23:30:00,0.389439277,0.013841722688381727,248043.67057580056,
23:45:00,0.422685785,0.015023393288322433,269219.207726738,
