Datum,Gesamterzeugung_EE,Speicher Ladeleistung,Speicher Entladeleistung,Speicher + Erneuerbare in MWh,Leistung Flexkraftwerk,EE + Speicher + Flexible in MWh
2030-07-25 11:15:00,35678.99996518152,0.0,0.0,35678.99996518152,0.0,35678.99996518152
2030-07-25 11:30:00,35849.44747274968,0.0,0.0,35849.44747274968,0.0,35849.44747274968
2030-07-25 11:45:00,36226.63411565613,0.0,0.0,36226.63411565613,0.0,36226.63411565613
2030-07-25 12:00:00,36573.262646306466,0.0,0.0,36573.262646306466,0.0,36573.262646306466
2030-07-25 12:15:00,36248.34721469539,0.0,0.0,36248.34721469539,0.0,36248.34721469539
2030-07-25 12:30:00,35901.84979959834,0.0,0.0,35901.84979959834,0.0,35901.84979959834
2030-07-25 12:45:00,35402.32206504705,0.0,0.0,35402.32206504705,0.0,35402.32206504705
2030-07-25 13:00:00,35203.65126041409,0.0,0.0,35203.65126041409,0.0,35203.65126041409
2030-07-25 13:15:00,34593.95618110984,0.0,0.0,34593.95618110984,0.0,34593.95618110984
2030-07-25 13:30:00,34163.97710579312,0.0,0.0,34163.97710579312,0.0,34163.97710579312
2030-07-25 13:45:00,34056.04866835265,0.0,0.0,34056.04866835265,0.0,34056.04866835265
2030-07-25 14:00:00,33492.536414380054,0.0,0.0,33492.536414380054,0.0,33492.536414380054
2030-07-25 14:15:00,32910.4488183175,0.0,0.0,32910.4488183175,0.0,32910.4488183175
2030-07-25 14:30:00,32257.34405799337,0.0,0.0,32257.34405799337,0.0,32257.34405799337
2030-07-25 14:45:00,31314.23063125696,0.0,0.0,31314.23063125696,0.0,31314.23063125696
2030-07-25 15:00:00,30607.35579856278,0.0,0.0,30607.35579856278,0.0,30607.35579856278
2030-07-25 15:15:00,29595.13833013495,0.0,0.0,29595.13833013495,0.0,29595.13833013495
2030-07-25 15:30:00,28358.646036184815,0.0,0.0,28358.646036184815,0.0,28358.646036184815
2030-07-25 15:45:00,27031.43756289847,0.0,0.0,27031.43756289847,0.0,27031.43756289847
2030-07-25 16:00:00,26212.664261674327,0.0,0.0,26212.664261674327,0.0,26212.664261674327
2030-07-25 16:15:00,25256.086422091823,0.0,0.0,25256.086422091823,0.0,25256.086422091823
2030-07-25 16:30:00,23627.26526156034,0.0,0.0,23627.26526156034,0.0,23627.26526156034
2030-07-25 16:45:00,22339.907229669836,0.0,0.0,22339.907229669836,0.0,22339.907229669836
2030-07-25 17:00:00,21086.08632556028,0.0,0.0,21086.08632556028,0.0,21086.08632556028
2030-07-25 17:15:00,20101.348346606348,0.0,0.0,20101.348346606348,0.0,20101.348346606348
2030-07-25 17:30:00,18832.550465477427,0.0,169.82436083022185,19002.37482630765,0.0,19002.37482630765
2030-07-25 17:45:00,17327.311192645244,0.0,230.17563916977815,17557.486831815022,47.0,17604.486831815022
2030-07-25 18:00:00,15875.897463333424,0.0,0.0,15875.897463333424,47.0,15922.897463333424
2030-07-25 18:15:00,14698.0625905686,0.0,0.0,14698.0625905686,47.0,14745.0625905686
2030-07-25 18:30:00,13809.915911714714,0.0,0.0,13809.915911714714,47.0,13856.915911714714
2030-07-25 18:45:00,13204.686630633441,0.0,0.0,13204.686630633441,47.0,13251.686630633441
2030-07-25 19:00:00,12415.286113197912,0.0,0.0,12415.286113197912,47.0,12462.286113197912
2030-07-25 19:15:00,11257.010387127822,0.0,0.0,11257.010387127822,47.0,11304.010387127822
2030-07-25 19:30:00,10596.555521924034,0.0,0.0,10596.555521924034,47.0,10643.555521924034
2030-07-25 19:45:00,10447.825341525458,0.0,0.0,10447.825341525458,47.0,10494.825341525458
2030-07-25 20:00:00,10561.75692924107,0.0,0.0,10561.75692924107,47.0,10608.75692924107
2030-07-25 20:15:00,10697.857799149913,0.0,0.0,10697.857799149913,47.0,10744.857799149913
2030-07-25 20:30:00,10341.441580291928,0.0,0.0,10341.441580291928,47.0,10388.441580291928
2030-07-25 20:45:00,10269.607205869026,0.0,0.0,10269.607205869026,47.0,10316.607205869026
2030-07-25 21:00:00,10502.461379007458,0.0,0.0,10502.461379007458,47.0,10549.461379007458
2030-07-25 21:15:00,10911.185202987323,0.0,0.0,10911.185202987323,47.0,10958.185202987323
2030-07-25 21:30:00,11094.413674775824,0.0,0.0,11094.413674775824,47.0,11141.413674775824
2030-07-25 21:45:00,11002.642448334589,0.0,0.0,11002.642448334589,47.0,11049.642448334589
2030-07-25 22:00:00,11022.836498127403,0.0,0.0,11022.836498127403,47.0,11069.836498127403
2030-07-25 22:15:00,11000.02335141082,0.0,0.0,11000.02335141082,47.0,11047.02335141082
2030-07-25 22:30:00,11147.202514911882,0.0,0.0,11147.202514911882,47.0,11194.202514911882
2030-07-25 22:45:00,11502.256887939195,0.0,0.0,11502.256887939195,47.0,11549.256887939195
2030-07-25 23:00:00,11553.72185228936,0.0,0.0,11553.72185228936,47.0,11600.72185228936
2030-07-25 23:15:00,11235.999405958046,0.0,0.0,11235.999405958046,47.0,11282.999405958046
2030-07-25 23:30:00,10993.298755506716,0.0,0.0,10993.298755506716,47.0,11040.298755506716
2030-07-25 23:45:00,10874.426801873462,0.0,0.0,10874.426801873462,47.0,10921.426801873462
2030-07-26 00:00:00,10748.343149984943,0.0,0.0,10748.343149984943,47.0,10795.343149984943
2030-07-26 00:15:00,10807.937384497907,0.0,0.0,10807.937384497907,47.0,10854.937384497907
2030-07-26 00:30:00,11254.47374798354,0.0,0.0,11254.47374798354,47.0,11301.47374798354
2030-07-26 00:45:00,11563.372547358096,0.0,0.0,11563.372547358096,47.0,11610.372547358096
2030-07-26 01:00:00,11578.29567414575,0.0,0.0,11578.29567414575,47.0,11625.29567414575
2030-07-26 01:15:00,11888.689907710806,0.0,0.0,11888.689907710806,47.0,11935.689907710806
2030-07-26 01:30:00,12118.667321035835,0.0,0.0,12118.667321035835,47.0,12165.667321035835
2030-07-26 01:45:00,12321.131855576597,0.0,0.0,12321.131855576597,47.0,12368.131855576597
2030-07-26 02:00:00,12650.70122242937,0.0,0.0,12650.70122242937,47.0,12697.70122242937
2030-07-26 02:15:00,12590.125074993932,0.0,0.0,12590.125074993932,47.0,12637.125074993932
2030-07-26 02:30:00,11864.079104278313,0.0,0.0,11864.079104278313,47.0,11911.079104278313
2030-07-26 02:45:00,11540.964953223414,0.0,0.0,11540.964953223414,47.0,11587.964953223414
2030-07-26 03:00:00,11338.13652540189,0.0,0.0,11338.13652540189,47.0,11385.13652540189
2030-07-26 03:15:00,11297.119834855082,0.0,0.0,11297.119834855082,47.0,11344.119834855082
2030-07-26 03:30:00,11258.725766178333,0.0,0.0,11258.725766178333,47.0,11305.725766178333
2030-07-26 03:45:00,10864.372138994415,0.0,0.0,10864.372138994415,47.0,10911.372138994415
2030-07-26 04:00:00,10698.709783289909,0.0,0.0,10698.709783289909,47.0,10745.709783289909
2030-07-26 04:15:00,10345.165500009385,0.0,0.0,10345.165500009385,47.0,10392.165500009385
2030-07-26 04:30:00,10533.212802773654,0.0,0.0,10533.212802773654,47.0,10580.212802773654
2030-07-26 04:45:00,10526.753535125288,0.0,0.0,10526.753535125288,47.0,10573.753535125288
2030-07-26 05:00:00,10266.74566830657,0.0,0.0,10266.74566830657,47.0,10313.74566830657
2030-07-26 05:15:00,10539.282147483387,0.0,0.0,10539.282147483387,47.0,10586.282147483387
2030-07-26 05:30:00,11422.446897442602,0.0,0.0,11422.446897442602,47.0,11469.446897442602
2030-07-26 05:45:00,12236.057928137252,0.0,0.0,12236.057928137252,47.0,12283.057928137252
2030-07-26 06:00:00,13292.488956244,0.0,0.0,13292.488956244,47.0,13339.488956244
2030-07-26 06:15:00,14087.69786899528,0.0,0.0,14087.69786899528,47.0,14134.69786899528
2030-07-26 06:30:00,14789.182613632218,0.0,0.0,14789.182613632218,47.0,14836.182613632218
2030-07-26 06:45:00,15996.692104970629,0.0,0.0,15996.692104970629,47.0,16043.692104970629
2030-07-26 07:00:00,17478.7036461374,0.0,0.0,17478.7036461374,47.0,17525.7036461374
2030-07-26 07:15:00,19335.001746626996,250.0,0.0,19085.001746626996,0.0,19085.001746626996
2030-07-26 07:30:00,20907.78525735828,150.0,0.0,20757.78525735828,0.0,20757.78525735828
2030-07-26 07:45:00,22553.112750926677,0.0,0.0,22553.112750926677,0.0,22553.112750926677
2030-07-26 08:00:00,24362.62069869203,0.0,0.0,24362.62069869203,0.0,24362.62069869203
2030-07-26 08:15:00,26258.65646232048,0.0,0.0,26258.65646232048,0.0,26258.65646232048
2030-07-26 08:30:00,28513.152312746755,0.0,0.0,28513.152312746755,0.0,28513.152312746755
2030-07-26 08:45:00,30640.89934449094,0.0,0.0,30640.89934449094,0.0,30640.89934449094
2030-07-26 09:00:00,32720.821567439652,0.0,0.0,32720.821567439652,0.0,32720.821567439652
2030-07-26 09:15:00,34747.865624008955,0.0,0.0,34747.865624008955,0.0,34747.865624008955
2030-07-26 09:30:00,36156.053746458805,0.0,0.0,36156.053746458805,0.0,36156.053746458805
2030-07-26 09:45:00,37432.41963681241,0.0,0.0,37432.41963681241,0.0,37432.41963681241
2030-07-26 10:00:00,38737.17353078417,0.0,0.0,38737.17353078417,0.0,38737.17353078417
2030-07-26 10:15:00,39729.783979661224,0.0,0.0,39729.783979661224,0.0,39729.783979661224
2030-07-26 10:30:00,40296.67942992753,0.0,0.0,40296.67942992753,0.0,40296.67942992753
2030-07-26 10:45:00,40397.685699632064,0.0,0.0,40397.685699632064,0.0,40397.685699632064
2030-07-26 11:00:00,40793.83705008208,0.0,0.0,40793.83705008208,0.0,40793.83705008208
2030-07-26 11:15:00,41342.93658307042,0.0,0.0,41342.93658307042,0.0,41342.93658307042
2030-07-26 11:30:00,41689.63693367055,0.0,0.0,41689.63693367055,0.0,41689.63693367055
2030-07-26 11:45:00,41731.81808560614,0.0,0.0,41731.81808560614,0.0,41731.81808560614
2030-07-26 12:00:00,41681.30985888374,0.0,0.0,41681.30985888374,0.0,41681.30985888374
2030-07-26 12:15:00,41312.678836029416,0.0,0.0,41312.678836029416,0.0,41312.678836029416
2030-07-26 12:30:00,41174.74277148463,0.0,0.0,41174.74277148463,0.0,41174.74277148463
2030-07-26 12:45:00,40969.206894280476,0.0,0.0,40969.206894280476,0.0,40969.206894280476
2030-07-26 13:00:00,41130.78469251702,0.0,0.0,41130.78469251702,0.0,41130.78469251702
2030-07-26 13:15:00,40832.35361470891,0.0,0.0,40832.35361470891,0.0,40832.35361470891
2030-07-26 13:30:00,40140.76489197542,0.0,0.0,40140.76489197542,0.0,40140.76489197542
2030-07-26 13:45:00,39709.8231067748,0.0,0.0,39709.8231067748,0.0,39709.8231067748
2030-07-26 14:00:00,39471.142619050115,0.0,0.0,39471.142619050115,0.0,39471.142619050115
2030-07-26 14:15:00,38576.17307023452,0.0,0.0,38576.17307023452,0.0,38576.17307023452
2030-07-26 14:30:00,37608.32723294747,0.0,0.0,37608.32723294747,0.0,37608.32723294747
2030-07-26 14:45:00,36705.815960341104,0.0,0.0,36705.815960341104,0.0,36705.815960341104
2030-07-26 15:00:00,35948.41813496047,0.0,0.0,35948.41813496047,0.0,35948.41813496047
2030-07-26 15:15:00,35005.98324045143,0.0,0.0,35005.98324045143,0.0,35005.98324045143
2030-07-26 15:30:00,33911.144861026594,0.0,0.0,33911.144861026594,0.0,33911.144861026594
2030-07-26 15:45:00,32448.78643195308,0.0,0.0,32448.78643195308,0.0,32448.78643195308
2030-07-26 16:00:00,31017.86981724372,0.0,0.0,31017.86981724372,0.0,31017.86981724372
2030-07-26 16:15:00,29167.19221444107,0.0,0.0,29167.19221444107,0.0,29167.19221444107
2030-07-26 16:30:00,27219.112643408123,0.0,0.0,27219.112643408123,0.0,27219.112643408123
2030-07-26 16:45:00,25601.655124966703,0.0,0.0,25601.655124966703,0.0,25601.655124966703
2030-07-26 17:00:00,23770.096245998157,0.0,0.0,23770.096245998157,0.0,23770.096245998157
2030-07-26 17:15:00,21724.354169660095,0.0,0.0,21724.354169660095,0.0,21724.354169660095
2030-07-26 17:30:00,19811.048194489897,0.0,0.0,19811.048194489897,0.0,19811.048194489897
2030-07-26 17:45:00,18104.704224471145,0.0,250.0,18354.704224471145,47.0,18401.704224471145
2030-07-26 18:00:00,15993.64905983473,0.0,150.0,16143.64905983473,47.0,16190.64905983473
2030-07-26 18:15:00,14135.259047998115,0.0,0.0,14135.259047998115,47.0,14182.259047998115
2030-07-26 18:30:00,12645.00702385662,0.0,0.0,12645.00702385662,47.0,12692.00702385662
2030-07-26 18:45:00,11068.89977756834,0.0,0.0,11068.89977756834,47.0,11115.89977756834
2030-07-26 19:00:00,9883.350553895634,0.0,0.0,9883.350553895634,47.0,9930.350553895634
2030-07-26 19:15:00,9003.415329320269,0.0,0.0,9003.415329320269,47.0,9050.415329320269
2030-07-26 19:30:00,8503.885760225103,0.0,0.0,8503.885760225103,47.0,8550.885760225103
2030-07-26 19:45:00,7966.240999249087,0.0,0.0,7966.240999249087,47.0,8013.240999249087
2030-07-26 20:00:00,7592.307513374507,0.0,0.0,7592.307513374507,47.0,7639.307513374507
2030-07-26 20:15:00,7425.163373052366,0.0,0.0,7425.163373052366,47.0,7472.163373052366
2030-07-26 20:30:00,7447.438352702031,0.0,0.0,7447.438352702031,47.0,7494.438352702031
2030-07-26 20:45:00,7781.935722672946,0.0,0.0,7781.935722672946,47.0,7828.935722672946
2030-07-26 21:00:00,7909.796337528552,0.0,0.0,7909.796337528552,47.0,7956.796337528552
2030-07-26 21:15:00,8004.594008636815,0.0,0.0,8004.594008636815,47.0,8051.594008636815
2030-07-26 21:30:00,8275.224001636321,0.0,0.0,8275.224001636321,47.0,8322.224001636321
2030-07-26 21:45:00,8725.684987184059,0.0,0.0,8725.684987184059,47.0,8772.684987184059
2030-07-26 22:00:00,8771.101421042145,0.0,0.0,8771.101421042145,47.0,8818.101421042145
2030-07-26 22:15:00,9089.533843171625,0.0,0.0,9089.533843171625,47.0,9136.533843171625
2030-07-26 22:30:00,9387.063839139537,0.0,0.0,9387.063839139537,47.0,9434.063839139537
2030-07-26 22:45:00,9582.851478285253,0.0,0.0,9582.851478285253,47.0,9629.851478285253
2030-07-26 23:00:00,9744.246836315491,0.0,0.0,9744.246836315491,47.0,9791.246836315491
2030-07-26 23:15:00,9844.124888884317,0.0,0.0,9844.124888884317,47.0,9891.124888884317
2030-07-26 23:30:00,10040.087429525676,0.0,0.0,10040.087429525676,47.0,10087.087429525676
2030-07-26 23:45:00,10168.203699233458,0.0,0.0,10168.203699233458,47.0,10215.203699233458
2030-07-27 00:00:00,10262.486040892069,0.0,0.0,10262.486040892069,47.0,10309.486040892069
2030-07-27 00:15:00,10227.96741613021,0.0,0.0,10227.96741613021,47.0,10274.96741613021
2030-07-27 00:30:00,10307.128109107214,0.0,0.0,10307.128109107214,47.0,10354.128109107214
2030-07-27 00:45:00,10356.921462154984,0.0,0.0,10356.921462154984,47.0,10403.921462154984
2030-07-27 01:00:00,10671.968780051011,0.0,0.0,10671.968780051011,47.0,10718.968780051011
2030-07-27 01:15:00,10890.145634483055,0.0,0.0,10890.145634483055,47.0,10937.145634483055
2030-07-27 01:30:00,11112.296275193285,0.0,0.0,11112.296275193285,47.0,11159.296275193285
2030-07-27 01:45:00,11073.287652448966,0.0,0.0,11073.287652448966,47.0,11120.287652448966
2030-07-27 02:00:00,10906.456534244227,0.0,0.0,10906.456534244227,47.0,10953.456534244227
2030-07-27 02:15:00,10871.53906796279,0.0,0.0,10871.53906796279,47.0,10918.53906796279
2030-07-27 02:30:00,10834.334331493683,0.0,0.0,10834.334331493683,47.0,10881.334331493683
2030-07-27 02:45:00,10840.042800643387,0.0,0.0,10840.042800643387,47.0,10887.042800643387
2030-07-27 03:00:00,10994.00124988409,0.0,0.0,10994.00124988409,47.0,11041.00124988409
2030-07-27 03:15:00,11136.34511222217,0.0,0.0,11136.34511222217,47.0,11183.34511222217
2030-07-27 03:30:00,11302.566758469053,0.0,0.0,11302.566758469053,47.0,11349.566758469053
2030-07-27 03:45:00,11408.40564193196,0.0,0.0,11408.40564193196,47.0,11455.40564193196
2030-07-27 04:00:00,11512.443154449804,0.0,0.0,11512.443154449804,47.0,11559.443154449804
2030-07-27 04:15:00,11652.900385273879,0.0,0.0,11652.900385273879,47.0,11699.900385273879
2030-07-27 04:30:00,12056.005187108633,0.0,0.0,12056.005187108633,47.0,12103.005187108633
2030-07-27 04:45:00,12481.484691133863,0.0,0.0,12481.484691133863,47.0,12528.484691133863
2030-07-27 05:00:00,12703.74602064646,0.0,0.0,12703.74602064646,47.0,12750.74602064646
2030-07-27 05:15:00,13038.763405352674,0.0,0.0,13038.763405352674,47.0,13085.763405352674
2030-07-27 05:30:00,13477.1220304772,0.0,0.0,13477.1220304772,47.0,13524.1220304772
2030-07-27 05:45:00,14196.437942305392,0.0,0.0,14196.437942305392,47.0,14243.437942305392
2030-07-27 06:00:00,15134.259206494036,0.0,0.0,15134.259206494036,47.0,15181.259206494036
2030-07-27 06:15:00,16089.822806059632,0.0,0.0,16089.822806059632,47.0,16136.822806059632
2030-07-27 06:30:00,17118.445359529534,0.0,0.0,17118.445359529534,47.0,17165.445359529534
2030-07-27 06:45:00,18252.50231820349,250.0,0.0,18002.50231820349,0.0,18002.50231820349
2030-07-27 07:00:00,19728.29896829042,150.0,0.0,19578.29896829042,0.0,19578.29896829042
2030-07-27 07:15:00,21138.77456850205,0.0,0.0,21138.77456850205,0.0,21138.77456850205
2030-07-27 07:30:00,22562.28419909536,0.0,0.0,22562.28419909536,0.0,22562.28419909536
2030-07-27 07:45:00,23901.45045996268,0.0,0.0,23901.45045996268,0.0,23901.45045996268
2030-07-27 08:00:00,25247.28111366922,0.0,0.0,25247.28111366922,0.0,25247.28111366922
2030-07-27 08:15:00,26741.397458168358,0.0,0.0,26741.397458168358,0.0,26741.397458168358
2030-07-27 08:30:00,28045.626662831004,0.0,0.0,28045.626662831004,0.0,28045.626662831004
2030-07-27 08:45:00,29575.573722584882,0.0,0.0,29575.573722584882,0.0,29575.573722584882
2030-07-27 09:00:00,31067.838395532206,0.0,0.0,31067.838395532206,0.0,31067.838395532206
2030-07-27 09:15:00,32249.51056603871,0.0,0.0,32249.51056603871,0.0,32249.51056603871
2030-07-27 09:30:00,33338.03934765446,0.0,0.0,33338.03934765446,0.0,33338.03934765446
2030-07-27 09:45:00,34017.43170348693,0.0,0.0,34017.43170348693,0.0,34017.43170348693
2030-07-27 10:00:00,34922.0805037255,0.0,0.0,34922.0805037255,0.0,34922.0805037255
2030-07-27 10:15:00,35962.36777864292,0.0,0.0,35962.36777864292,0.0,35962.36777864292
2030-07-27 10:30:00,36847.21789321701,0.0,0.0,36847.21789321701,0.0,36847.21789321701
2030-07-27 10:45:00,37411.14709768065,0.0,0.0,37411.14709768065,0.0,37411.14709768065
2030-07-27 11:00:00,37554.93670865246,0.0,0.0,37554.93670865246,0.0,37554.93670865246
2030-07-27 11:15:00,37444.07540114914,0.0,0.0,37444.07540114914,0.0,37444.07540114914
2030-07-27 11:30:00,37667.40879930696,0.0,0.0,37667.40879930696,0.0,37667.40879930696
2030-07-27 11:45:00,37520.26883968126,0.0,0.0,37520.26883968126,0.0,37520.26883968126
2030-07-27 12:00:00,37454.80274571164,0.0,0.0,37454.80274571164,0.0,37454.80274571164
2030-07-27 12:15:00,37771.378717982036,0.0,0.0,37771.378717982036,0.0,37771.378717982036
2030-07-27 12:30:00,37419.605981972374,0.0,0.0,37419.605981972374,0.0,37419.605981972374
2030-07-27 12:45:00,37244.62977173944,0.0,0.0,37244.62977173944,0.0,37244.62977173944
2030-07-27 13:00:00,36655.35016502156,0.0,0.0,36655.35016502156,0.0,36655.35016502156
2030-07-27 13:15:00,35985.61075416554,0.0,0.0,35985.61075416554,0.0,35985.61075416554
2030-07-27 13:30:00,35164.13992359717,0.0,0.0,35164.13992359717,0.0,35164.13992359717
2030-07-27 13:45:00,34889.611671237755,0.0,0.0,34889.611671237755,0.0,34889.611671237755
2030-07-27 14:00:00,34464.053541345085,0.0,0.0,34464.053541345085,0.0,34464.053541345085
2030-07-27 14:15:00,33651.45683126259,0.0,0.0,33651.45683126259,0.0,33651.45683126259
2030-07-27 14:30:00,33255.84641855383,0.0,0.0,33255.84641855383,0.0,33255.84641855383
2030-07-27 14:45:00,32433.922419932216,0.0,0.0,32433.922419932216,0.0,32433.922419932216
2030-07-27 15:00:00,31515.285501741164,0.0,0.0,31515.285501741164,0.0,31515.285501741164
2030-07-27 15:15:00,30925.305313289064,0.0,0.0,30925.305313289064,0.0,30925.305313289064
2030-07-27 15:30:00,30368.570817588472,0.0,0.0,30368.570817588472,0.0,30368.570817588472
2030-07-27 15:45:00,29507.751425910486,0.0,0.0,29507.751425910486,0.0,29507.751425910486
2030-07-27 16:00:00,28308.804415586656,0.0,0.0,28308.804415586656,0.0,28308.804415586656
2030-07-27 16:15:00,27450.27117698628,0.0,0.0,27450.27117698628,0.0,27450.27117698628
2030-07-27 16:30:00,26316.838545450977,0.0,0.0,26316.838545450977,0.0,26316.838545450977
2030-07-27 16:45:00,24742.10017928031,0.0,0.0,24742.10017928031,0.0,24742.10017928031
2030-07-27 17:00:00,23214.77767232241,0.0,0.0,23214.77767232241,0.0,23214.77767232241
2030-07-27 17:15:00,22021.433835303957,0.0,0.0,22021.433835303957,0.0,22021.433835303957
2030-07-27 17:30:00,20954.38888948733,0.0,0.0,20954.38888948733,0.0,20954.38888948733
2030-07-27 17:45:00,19903.16219892347,0.0,0.0,19903.16219892347,0.0,19903.16219892347
2030-07-27 18:00:00,19112.88087463019,0.0,118.75903399890376,19231.639908629095,0.0,19231.639908629095
2030-07-27 18:15:00,18358.502374724427,0.0,250.0,18608.502374724427,47.0,18655.502374724427
2030-07-27 18:30:00,17707.064473561855,0.0,31.24096600109624,17738.30543956295,47.0,17785.30543956295
2030-07-27 18:45:00,17381.916979489593,0.0,0.0,17381.916979489593,47.0,17428.916979489593
2030-07-27 19:00:00,17119.04209563449,0.0,0.0,17119.04209563449,47.0,17166.04209563449
2030-07-27 19:15:00,16787.568800443034,0.0,0.0,16787.568800443034,47.0,16834.568800443034
2030-07-27 19:30:00,16375.091069534867,0.0,0.0,16375.091069534867,47.0,16422.091069534865
2030-07-27 19:45:00,16037.728629605643,0.0,0.0,16037.728629605643,47.0,16084.728629605643
2030-07-27 20:00:00,16241.178527872045,0.0,0.0,16241.178527872045,47.0,16288.178527872045
2030-07-27 20:15:00,16277.78875057917,0.0,0.0,16277.78875057917,47.0,16324.78875057917
2030-07-27 20:30:00,15686.878022465015,0.0,0.0,15686.878022465015,47.0,15733.878022465015
2030-07-27 20:45:00,15445.91178747893,0.0,0.0,15445.91178747893,47.0,15492.91178747893
2030-07-27 21:00:00,15739.877496696412,0.0,0.0,15739.877496696412,47.0,15786.877496696412
2030-07-27 21:15:00,15908.339136943123,0.0,0.0,15908.339136943123,47.0,15955.339136943123
2030-07-27 21:30:00,15722.743605786749,0.0,0.0,15722.743605786749,47.0,15769.743605786749
2030-07-27 21:45:00,15514.478188386904,0.0,0.0,15514.478188386904,47.0,15561.478188386904
2030-07-27 22:00:00,15233.841408311742,0.0,0.0,15233.841408311742,47.0,15280.841408311742
2030-07-27 22:15:00,15227.143363878302,0.0,0.0,15227.143363878302,47.0,15274.143363878302
2030-07-27 22:30:00,15500.197187475744,0.0,0.0,15500.197187475744,47.0,15547.197187475744
2030-07-27 22:45:00,15572.834553764358,0.0,0.0,15572.834553764358,47.0,15619.834553764358
2030-07-27 23:00:00,15571.837907351022,107.31540168945867,0.0,15464.522505661564,0.0,15464.522505661564
2030-07-27 23:15:00,15801.11497629515,250.0,0.0,15551.11497629515,0.0,15551.11497629515
2030-07-27 23:30:00,15849.38424176352,42.68459831054133,0.0,15806.69964345298,0.0,15806.69964345298
2030-07-27 23:45:00,15705.769432315074,0.0,0.0,15705.769432315074,0.0,15705.769432315074
2030-07-28 00:00:00,15361.48795041686,0.0,0.0,15361.48795041686,0.0,15361.48795041686
2030-07-28 00:15:00,15473.35302360317,0.0,0.0,15473.35302360317,0.0,15473.35302360317
2030-07-28 00:30:00,15548.326618253828,0.0,0.0,15548.326618253828,0.0,15548.326618253828
2030-07-28 00:45:00,15584.763159099404,0.0,0.0,15584.763159099404,0.0,15584.763159099404
2030-07-28 01:00:00,15607.445674961476,0.0,0.0,15607.445674961476,0.0,15607.445674961476
2030-07-28 01:15:00,15645.721005636628,0.0,0.0,15645.721005636628,0.0,15645.721005636628
2030-07-28 01:30:00,15414.104840595537,0.0,0.0,15414.104840595537,0.0,15414.104840595537
2030-07-28 01:45:00,15386.054087985793,0.0,0.0,15386.054087985793,0.0,15386.054087985793
2030-07-28 02:00:00,15532.972187198186,0.0,0.0,15532.972187198186,0.0,15532.972187198186
2030-07-28 02:15:00,15521.165893347421,0.0,0.0,15521.165893347421,0.0,15521.165893347421
2030-07-28 02:30:00,15252.87133624413,0.0,0.0,15252.87133624413,0.0,15252.87133624413
2030-07-28 02:45:00,15155.852925868134,0.0,0.0,15155.852925868134,0.0,15155.852925868134
2030-07-28 03:00:00,15118.009426750694,0.0,0.0,15118.009426750694,0.0,15118.009426750694
2030-07-28 03:15:00,15194.183693354122,0.0,0.0,15194.183693354122,0.0,15194.183693354122
2030-07-28 03:30:00,15285.898755352711,0.0,0.0,15285.898755352711,0.0,15285.898755352711
2030-07-28 03:45:00,15436.592996976731,0.0,0.0,15436.592996976731,0.0,15436.592996976731
2030-07-28 04:00:00,15269.580092353666,0.0,0.0,15269.580092353666,0.0,15269.580092353666
2030-07-28 04:15:00,15122.364171327172,0.0,0.0,15122.364171327172,0.0,15122.364171327172
2030-07-28 04:30:00,15205.507288325789,0.0,0.0,15205.507288325789,0.0,15205.507288325789
2030-07-28 04:45:00,15670.913524712694,0.0,0.0,15670.913524712694,0.0,15670.913524712694
2030-07-28 05:00:00,16096.194484664844,0.0,0.0,16096.194484664844,0.0,16096.194484664844
2030-07-28 05:15:00,16539.90434542351,0.0,0.0,16539.90434542351,0.0,16539.90434542351
2030-07-28 05:30:00,17147.215446310627,0.0,0.0,17147.215446310627,0.0,17147.215446310627
2030-07-28 05:45:00,17816.665047893344,0.0,0.0,17816.665047893344,0.0,17816.665047893344
2030-07-28 06:00:00,18601.28096607023,0.0,0.0,18601.28096607023,0.0,18601.28096607023
2030-07-28 06:15:00,19480.364684446504,0.0,0.0,19480.364684446504,0.0,19480.364684446504
2030-07-28 06:30:00,20512.285725020312,0.0,0.0,20512.285725020312,0.0,20512.285725020312
2030-07-28 06:45:00,21442.343281858055,0.0,0.0,21442.343281858055,0.0,21442.343281858055
2030-07-28 07:00:00,22713.77094490587,0.0,0.0,22713.77094490587,0.0,22713.77094490587
2030-07-28 07:15:00,23907.959027713267,0.0,0.0,23907.959027713267,0.0,23907.959027713267
2030-07-28 07:30:00,25007.006538681977,0.0,0.0,25007.006538681977,0.0,25007.006538681977
2030-07-28 07:45:00,26522.08670973468,0.0,0.0,26522.08670973468,0.0,26522.08670973468
2030-07-28 08:00:00,27790.447140931676,0.0,0.0,27790.447140931676,0.0,27790.447140931676
2030-07-28 08:15:00,29377.9943453071,0.0,0.0,29377.9943453071,0.0,29377.9943453071
2030-07-28 08:30:00,30515.195032673546,0.0,0.0,30515.195032673546,0.0,30515.195032673546
2030-07-28 08:45:00,31711.26069701215,0.0,0.0,31711.26069701215,0.0,31711.26069701215
2030-07-28 09:00:00,32679.17907400165,0.0,0.0,32679.17907400165,0.0,32679.17907400165
2030-07-28 09:15:00,32920.58434388773,0.0,0.0,32920.58434388773,0.0,32920.58434388773
2030-07-28 09:30:00,33647.17666190473,0.0,0.0,33647.17666190473,0.0,33647.17666190473
2030-07-28 09:45:00,34141.6944438357,0.0,0.0,34141.6944438357,0.0,34141.6944438357
