Datum,Gesamterzeugung_EE,Speicher Ladeleistung,Speicher Entladeleistung,Speicher + Erneuerbare in MWh
2030-07-22 11:15:00,24365.529167713245,0.0,0.0,24365.529167713245
2030-07-22 11:30:00,24734.15004083923,0.0,0.0,24734.15004083923
2030-07-22 11:45:00,24987.05482611746,0.0,0.0,24987.05482611746
2030-07-22 12:00:00,24625.226702437867,0.0,0.0,24625.226702437867
2030-07-22 12:15:00,24246.97105424871,0.0,0.0,24246.97105424871
2030-07-22 12:30:00,24355.564477555767,0.0,0.0,24355.564477555767
2030-07-22 12:45:00,24424.920713288997,0.0,0.0,24424.920713288997
2030-07-22 13:00:00,24308.868799770822,0.0,0.0,24308.868799770822
2030-07-22 13:15:00,24285.361005688308,0.0,0.0,24285.361005688308
2030-07-22 13:30:00,24034.941617850487,0.0,0.0,24034.941617850487
2030-07-22 13:45:00,23781.5558589454,0.0,0.0,23781.5558589454
2030-07-22 14:00:00,23416.529755534477,0.0,0.0,23416.529755534477
2030-07-22 14:15:00,23095.89373370251,0.0,0.0,23095.89373370251
2030-07-22 14:30:00,22684.069338279114,0.0,0.0,22684.069338279114
2030-07-22 14:45:00,22438.051152264765,0.0,0.0,22438.051152264765
2030-07-22 15:00:00,21176.815439405622,0.0,0.0,21176.815439405622
2030-07-22 15:15:00,20320.261183310522,0.0,0.0,20320.261183310522
2030-07-22 15:30:00,19490.426511234684,0.0,0.0,19490.426511234684
2030-07-22 15:45:00,18465.10185357762,0.0,0.0,18465.10185357762
2030-07-22 16:00:00,17157.523428982553,0.0,0.0,17157.523428982553
2030-07-22 16:15:00,16542.703180001634,0.0,0.0,16542.703180001634
2030-07-22 16:30:00,15870.25609810414,0.0,0.0,15870.25609810414
2030-07-22 16:45:00,14951.467596465414,0.0,250.0,15201.467596465414
2030-07-22 17:00:00,13687.332160093441,0.0,150.0,13837.332160093441
2030-07-22 17:15:00,12658.97947050766,0.0,0.0,12658.97947050766
2030-07-22 17:30:00,11595.083766630923,0.0,0.0,11595.083766630923
2030-07-22 17:45:00,10662.047532693025,0.0,0.0,10662.047532693025
2030-07-22 18:00:00,9585.399415598424,0.0,0.0,9585.399415598424
2030-07-22 18:15:00,8806.490137549283,0.0,0.0,8806.490137549283
2030-07-22 18:30:00,7932.777047205762,0.0,0.0,7932.777047205762
2030-07-22 18:45:00,7070.6487559486395,0.0,0.0,7070.6487559486395
2030-07-22 19:00:00,6155.340837351611,0.0,0.0,6155.340837351611
2030-07-22 19:15:00,5363.18567323446,0.0,0.0,5363.18567323446
2030-07-22 19:30:00,4734.07075885559,0.0,0.0,4734.07075885559
2030-07-22 19:45:00,4530.765983773344,0.0,0.0,4530.765983773344
2030-07-22 20:00:00,4307.348422339588,0.0,0.0,4307.348422339588
2030-07-22 20:15:00,4132.368789831898,0.0,0.0,4132.368789831898
2030-07-22 20:30:00,3923.093845005802,0.0,0.0,3923.093845005802
2030-07-22 20:45:00,3861.2094302719274,0.0,0.0,3861.2094302719274
2030-07-22 21:00:00,3973.7248178548416,0.0,0.0,3973.7248178548416
2030-07-22 21:15:00,4106.45606324608,0.0,0.0,4106.45606324608
2030-07-22 21:30:00,4239.781205821454,0.0,0.0,4239.781205821454
2030-07-22 21:45:00,4344.68854745202,0.0,0.0,4344.68854745202
2030-07-22 22:00:00,4622.814549061319,0.0,0.0,4622.814549061319
2030-07-22 22:15:00,4780.108927265881,0.0,0.0,4780.108927265881
2030-07-22 22:30:00,4967.295405122426,0.0,0.0,4967.295405122426
2030-07-22 22:45:00,5150.231787076414,0.0,0.0,5150.231787076414
2030-07-22 23:00:00,5315.005419108995,0.0,0.0,5315.005419108995
2030-07-22 23:15:00,5534.382954050813,0.0,0.0,5534.382954050813
2030-07-22 23:30:00,5776.271309898986,0.0,0.0,5776.271309898986
2030-07-22 23:45:00,5897.987427918043,0.0,0.0,5897.987427918043
2030-07-23 00:00:00,6019.3580835172515,0.0,0.0,6019.3580835172515
2030-07-23 00:15:00,6204.211825858621,0.0,0.0,6204.211825858621
2030-07-23 00:30:00,6387.087514672261,0.0,0.0,6387.087514672261
2030-07-23 00:45:00,6663.214559165556,0.0,0.0,6663.214559165556
2030-07-23 01:00:00,6932.611838033445,0.0,0.0,6932.611838033445
2030-07-23 01:15:00,7007.419331334473,0.0,0.0,7007.419331334473
2030-07-23 01:30:00,7065.017822875392,0.0,0.0,7065.017822875392
2030-07-23 01:45:00,7356.764857608239,0.0,0.0,7356.764857608239
2030-07-23 02:00:00,7577.132618007816,0.0,0.0,7577.132618007816
2030-07-23 02:15:00,7953.333946897857,0.0,0.0,7953.333946897857
2030-07-23 02:30:00,8262.345475061931,0.0,0.0,8262.345475061931
2030-07-23 02:45:00,8477.695936041735,0.0,0.0,8477.695936041735
2030-07-23 03:00:00,8843.717745402999,0.0,0.0,8843.717745402999
2030-07-23 03:15:00,9026.624045642619,0.0,0.0,9026.624045642619
2030-07-23 03:30:00,9039.373339134167,0.0,0.0,9039.373339134167
2030-07-23 03:45:00,9104.91284691626,0.0,0.0,9104.91284691626
2030-07-23 04:00:00,9258.333500764606,0.0,0.0,9258.333500764606
2030-07-23 04:15:00,9364.685409164871,0.0,0.0,9364.685409164871
2030-07-23 04:30:00,9584.161140955364,0.0,0.0,9584.161140955364
2030-07-23 04:45:00,9761.882876596947,0.0,0.0,9761.882876596947
2030-07-23 05:00:00,10547.482936979572,0.0,0.0,10547.482936979572
2030-07-23 05:15:00,11162.529245943344,0.0,0.0,11162.529245943344
2030-07-23 05:30:00,11859.02775512722,158.5004886878578,0.0,11700.527266439361
2030-07-23 05:45:00,12847.965829023908,241.4995113121422,0.0,12606.466317711765
2030-07-23 06:00:00,13927.924521870613,0.0,0.0,13927.924521870613
2030-07-23 06:15:00,14836.751855107563,0.0,0.0,14836.751855107563
2030-07-23 06:30:00,15583.996541573266,0.0,0.0,15583.996541573266
2030-07-23 06:45:00,16715.837379649245,0.0,0.0,16715.837379649245
2030-07-23 07:00:00,18301.42152279573,0.0,0.0,18301.42152279573
2030-07-23 07:15:00,19858.745147296322,0.0,0.0,19858.745147296322
2030-07-23 07:30:00,21537.16756755522,0.0,0.0,21537.16756755522
2030-07-23 07:45:00,23237.93822533189,0.0,0.0,23237.93822533189
2030-07-23 08:00:00,24933.4777968542,0.0,0.0,24933.4777968542
2030-07-23 08:15:00,26159.914684861626,0.0,0.0,26159.914684861626
2030-07-23 08:30:00,27504.040984771924,0.0,0.0,27504.040984771924
2030-07-23 08:45:00,28970.988133539795,0.0,0.0,28970.988133539795
2030-07-23 09:00:00,30836.068067512362,0.0,0.0,30836.068067512362
2030-07-23 09:15:00,32617.057246705535,0.0,0.0,32617.057246705535
2030-07-23 09:30:00,34339.90162017642,0.0,0.0,34339.90162017642
2030-07-23 09:45:00,35594.65154612124,0.0,0.0,35594.65154612124
2030-07-23 10:00:00,37446.1949751404,0.0,0.0,37446.1949751404
2030-07-23 10:15:00,38760.34991596152,0.0,0.0,38760.34991596152
2030-07-23 10:30:00,39732.22764333721,0.0,0.0,39732.22764333721
2030-07-23 10:45:00,40535.80083484198,0.0,0.0,40535.80083484198
2030-07-23 11:00:00,41505.65900386776,0.0,0.0,41505.65900386776
2030-07-23 11:15:00,41856.71501079379,0.0,0.0,41856.71501079379
2030-07-23 11:30:00,42044.506240877294,0.0,0.0,42044.506240877294
2030-07-23 11:45:00,42089.09253539756,0.0,0.0,42089.09253539756
2030-07-23 12:00:00,42379.69795599679,0.0,0.0,42379.69795599679
2030-07-23 12:15:00,42460.888216839965,0.0,0.0,42460.888216839965
2030-07-23 12:30:00,42195.563059862776,0.0,0.0,42195.563059862776
2030-07-23 12:45:00,41731.72724565101,0.0,0.0,41731.72724565101
2030-07-23 13:00:00,41058.23133493733,0.0,0.0,41058.23133493733
2030-07-23 13:15:00,40627.088568466424,0.0,0.0,40627.088568466424
2030-07-23 13:30:00,40380.05829576877,0.0,0.0,40380.05829576877
2030-07-23 13:45:00,40047.9055922433,0.0,0.0,40047.9055922433
2030-07-23 14:00:00,39840.30527194632,0.0,0.0,39840.30527194632
2030-07-23 14:15:00,39936.94616101079,0.0,0.0,39936.94616101079
2030-07-23 14:30:00,39311.32929692905,0.0,0.0,39311.32929692905
2030-07-23 14:45:00,38567.33797660155,0.0,0.0,38567.33797660155
2030-07-23 15:00:00,37510.11483748616,0.0,0.0,37510.11483748616
2030-07-23 15:15:00,36788.15613546996,0.0,0.0,36788.15613546996
2030-07-23 15:30:00,35369.650090662486,0.0,0.0,35369.650090662486
2030-07-23 15:45:00,34511.03778208166,0.0,0.0,34511.03778208166
2030-07-23 16:00:00,33529.589240618436,0.0,0.0,33529.589240618436
2030-07-23 16:15:00,32502.855033890664,0.0,0.0,32502.855033890664
2030-07-23 16:30:00,31602.534250511108,0.0,0.0,31602.534250511108
2030-07-23 16:45:00,30273.86087092563,0.0,0.0,30273.86087092563
2030-07-23 17:00:00,28748.41883626664,0.0,0.0,28748.41883626664
2030-07-23 17:15:00,27235.325312231365,0.0,0.0,27235.325312231365
2030-07-23 17:30:00,25362.20196693786,0.0,0.0,25362.20196693786
2030-07-23 17:45:00,23547.1288817874,0.0,0.0,23547.1288817874
2030-07-23 18:00:00,21509.081438108136,0.0,0.0,21509.081438108136
2030-07-23 18:15:00,19984.253577948573,0.0,0.0,19984.253577948573
2030-07-23 18:30:00,18541.141348256315,0.0,0.0,18541.141348256315
2030-07-23 18:45:00,17030.081715717188,0.0,0.0,17030.081715717188
2030-07-23 19:00:00,15627.629581649853,0.0,250.0,15877.629581649853
2030-07-23 19:15:00,14334.382193301572,0.0,150.0,14484.382193301572
2030-07-23 19:30:00,13302.772757931605,0.0,0.0,13302.772757931605
2030-07-23 19:45:00,12847.262071157264,0.0,0.0,12847.262071157264
2030-07-23 20:00:00,12742.963409611826,0.0,0.0,12742.963409611826
2030-07-23 20:15:00,12579.54982381825,0.0,0.0,12579.54982381825
2030-07-23 20:30:00,12437.948015733044,0.0,0.0,12437.948015733044
2030-07-23 20:45:00,12583.049472505822,0.0,0.0,12583.049472505822
2030-07-23 21:00:00,12426.865368006267,0.0,0.0,12426.865368006267
2030-07-23 21:15:00,12501.713235967462,0.0,0.0,12501.713235967462
2030-07-23 21:30:00,12588.331777112591,0.0,0.0,12588.331777112591
2030-07-23 21:45:00,12630.210154652494,0.0,0.0,12630.210154652494
2030-07-23 22:00:00,12546.067832779205,0.0,0.0,12546.067832779205
2030-07-23 22:15:00,12488.821744165161,0.0,0.0,12488.821744165161
2030-07-23 22:30:00,12589.335799605851,0.0,0.0,12589.335799605851
2030-07-23 22:45:00,12401.804429431131,0.0,0.0,12401.804429431131
2030-07-23 23:00:00,12308.24489730976,0.0,0.0,12308.24489730976
2030-07-23 23:15:00,12228.577016779358,0.0,0.0,12228.577016779358
2030-07-23 23:30:00,12242.25161089317,0.0,0.0,12242.25161089317
2030-07-23 23:45:00,12351.083142188032,0.0,0.0,12351.083142188032
2030-07-24 00:00:00,12637.915485743713,0.0,0.0,12637.915485743713
2030-07-24 00:15:00,12653.305945858758,0.0,0.0,12653.305945858758
2030-07-24 00:30:00,12907.786159159417,0.0,0.0,12907.786159159417
2030-07-24 00:45:00,12991.08974013954,0.0,0.0,12991.08974013954
2030-07-24 01:00:00,12901.034726363423,0.0,0.0,12901.034726363423
2030-07-24 01:15:00,12722.032593036904,0.0,0.0,12722.032593036904
2030-07-24 01:30:00,12609.470730943898,0.0,0.0,12609.470730943898
2030-07-24 01:45:00,12568.637208003893,0.0,0.0,12568.637208003893
2030-07-24 02:00:00,12529.992102802804,0.0,0.0,12529.992102802804
2030-07-24 02:15:00,12373.771609371623,0.0,0.0,12373.771609371623
2030-07-24 02:30:00,12081.6513145116,0.0,0.0,12081.6513145116
2030-07-24 02:45:00,11880.251193767592,0.0,0.0,11880.251193767592
2030-07-24 03:00:00,11278.475724863165,0.0,0.0,11278.475724863165
2030-07-24 03:15:00,10798.412894508645,0.0,0.0,10798.412894508645
2030-07-24 03:30:00,10512.327382147409,0.0,0.0,10512.327382147409
2030-07-24 03:45:00,10351.864209213809,0.0,0.0,10351.864209213809
2030-07-24 04:00:00,10328.562598692308,0.0,0.0,10328.562598692308
2030-07-24 04:15:00,10437.894877442357,0.0,0.0,10437.894877442357
2030-07-24 04:30:00,10596.506006860443,0.0,0.0,10596.506006860443
2030-07-24 04:45:00,10872.749324454693,0.0,0.0,10872.749324454693
2030-07-24 05:00:00,11274.862177894116,0.0,0.0,11274.862177894116
2030-07-24 05:15:00,11648.159201997896,0.0,0.0,11648.159201997896
2030-07-24 05:30:00,12309.832199918434,0.0,0.0,12309.832199918434
2030-07-24 05:45:00,12958.519014916725,0.0,0.0,12958.519014916725
2030-07-24 06:00:00,13547.330781794439,0.0,0.0,13547.330781794439
2030-07-24 06:15:00,14895.435739556935,0.0,0.0,14895.435739556935
2030-07-24 06:30:00,16186.694230312469,0.0,0.0,16186.694230312469
2030-07-24 06:45:00,17386.912516237393,0.0,0.0,17386.912516237393
2030-07-24 07:00:00,18720.846517041366,250.0,0.0,18470.846517041366
2030-07-24 07:15:00,20418.732528304943,150.0,0.0,20268.732528304943
2030-07-24 07:30:00,22303.3260653474,0.0,0.0,22303.3260653474
2030-07-24 07:45:00,23699.01797415911,0.0,0.0,23699.01797415911
2030-07-24 08:00:00,25391.499077241482,0.0,0.0,25391.499077241482
2030-07-24 08:15:00,27325.13934739679,0.0,0.0,27325.13934739679
2030-07-24 08:30:00,29160.801508370554,0.0,0.0,29160.801508370554
2030-07-24 08:45:00,30664.702757348736,0.0,0.0,30664.702757348736
2030-07-24 09:00:00,32074.57685396504,0.0,0.0,32074.57685396504
2030-07-24 09:15:00,33467.854656152704,0.0,0.0,33467.854656152704
2030-07-24 09:30:00,34737.40142245439,0.0,0.0,34737.40142245439
2030-07-24 09:45:00,36125.66594823861,0.0,0.0,36125.66594823861
2030-07-24 10:00:00,37190.52180214979,0.0,0.0,37190.52180214979
2030-07-24 10:15:00,38307.553106394014,0.0,0.0,38307.553106394014
2030-07-24 10:30:00,39376.436400359926,0.0,0.0,39376.436400359926
2030-07-24 10:45:00,39851.698727752366,0.0,0.0,39851.698727752366
2030-07-24 11:00:00,40214.431129555436,0.0,0.0,40214.431129555436
2030-07-24 11:15:00,40747.6806655764,0.0,0.0,40747.6806655764
2030-07-24 11:30:00,40969.62602619419,0.0,0.0,40969.62602619419
2030-07-24 11:45:00,41160.27660967427,0.0,0.0,41160.27660967427
2030-07-24 12:00:00,41177.431692222584,0.0,0.0,41177.431692222584
2030-07-24 12:15:00,41175.19999601126,0.0,0.0,41175.19999601126
2030-07-24 12:30:00,41062.07772121301,0.0,0.0,41062.07772121301
2030-07-24 12:45:00,41012.58218665974,0.0,0.0,41012.58218665974
2030-07-24 13:00:00,40718.97541540396,0.0,0.0,40718.97541540396
2030-07-24 13:15:00,40367.97909947558,0.0,0.0,40367.97909947558
2030-07-24 13:30:00,40281.37548088928,0.0,0.0,40281.37548088928
2030-07-24 13:45:00,39705.51045519554,0.0,0.0,39705.51045519554
2030-07-24 14:00:00,39091.666217318554,0.0,0.0,39091.666217318554
2030-07-24 14:15:00,38087.53953388974,0.0,0.0,38087.53953388974
2030-07-24 14:30:00,37227.11592274502,0.0,0.0,37227.11592274502
2030-07-24 14:45:00,36203.16853447088,0.0,0.0,36203.16853447088
2030-07-24 15:00:00,34662.43201473703,0.0,0.0,34662.43201473703
2030-07-24 15:15:00,33569.25395599022,0.0,0.0,33569.25395599022
2030-07-24 15:30:00,32215.633513128712,0.0,0.0,32215.633513128712
2030-07-24 15:45:00,30661.89189100441,0.0,0.0,30661.89189100441
2030-07-24 16:00:00,29141.071470886203,0.0,0.0,29141.071470886203
2030-07-24 16:15:00,27572.33673178376,0.0,0.0,27572.33673178376
2030-07-24 16:30:00,25835.222476046205,0.0,0.0,25835.222476046205
2030-07-24 16:45:00,24061.72133731487,0.0,0.0,24061.72133731487
2030-07-24 17:00:00,22551.032494016497,0.0,0.0,22551.032494016497
2030-07-24 17:15:00,21076.93015019865,0.0,0.0,21076.93015019865
2030-07-24 17:30:00,19582.694321460745,0.0,0.0,19582.694321460745
2030-07-24 17:45:00,17822.52010287626,0.0,250.0,18072.52010287626
2030-07-24 18:00:00,16311.442369286158,0.0,150.0,16461.44236928616
2030-07-24 18:15:00,14736.526672130312,0.0,0.0,14736.526672130312
2030-07-24 18:30:00,13493.311430732243,0.0,0.0,13493.311430732243
2030-07-24 18:45:00,12399.52444865959,0.0,0.0,12399.52444865959
2030-07-24 19:00:00,11539.950645288209,0.0,0.0,11539.950645288209
2030-07-24 19:15:00,10978.259813336064,0.0,0.0,10978.259813336064
2030-07-24 19:30:00,10389.477172246505,0.0,0.0,10389.477172246505
2030-07-24 19:45:00,9849.786847483147,0.0,0.0,9849.786847483147
2030-07-24 20:00:00,9400.366495102295,0.0,0.0,9400.366495102295
2030-07-24 20:15:00,9128.558500629118,0.0,0.0,9128.558500629118
2030-07-24 20:30:00,8734.77158756791,0.0,0.0,8734.77158756791
2030-07-24 20:45:00,8440.98017400934,0.0,0.0,8440.98017400934
2030-07-24 21:00:00,8027.049403391356,0.0,0.0,8027.049403391356
2030-07-24 21:15:00,7828.651224151141,0.0,0.0,7828.651224151141
2030-07-24 21:30:00,7735.5264377004605,0.0,0.0,7735.5264377004605
2030-07-24 21:45:00,7822.339799897311,0.0,0.0,7822.339799897311
2030-07-24 22:00:00,7999.313240612135,0.0,0.0,7999.313240612135
2030-07-24 22:15:00,8160.593697059247,0.0,0.0,8160.593697059247
2030-07-24 22:30:00,8181.8618753539195,0.0,0.0,8181.8618753539195
2030-07-24 22:45:00,8200.141125672126,0.0,0.0,8200.141125672126
2030-07-24 23:00:00,8263.465158475065,0.0,0.0,8263.465158475065
2030-07-24 23:15:00,8254.881532528003,0.0,0.0,8254.881532528003
2030-07-24 23:30:00,8123.691182986502,0.0,0.0,8123.691182986502
2030-07-24 23:45:00,7997.484223821462,0.0,0.0,7997.484223821462
2030-07-25 00:00:00,7898.183671287897,0.0,0.0,7898.183671287897
2030-07-25 00:15:00,7821.988462016137,0.0,0.0,7821.988462016137
2030-07-25 00:30:00,7769.891354034328,0.0,0.0,7769.891354034328
2030-07-25 00:45:00,7706.091183101512,0.0,0.0,7706.091183101512
2030-07-25 01:00:00,7505.407358680926,0.0,0.0,7505.407358680926
2030-07-25 01:15:00,7215.729842032404,0.0,0.0,7215.729842032404
2030-07-25 01:30:00,6975.467191301412,0.0,0.0,6975.467191301412
2030-07-25 01:45:00,6744.754680197195,0.0,0.0,6744.754680197195
2030-07-25 02:00:00,6663.810719895367,0.0,0.0,6663.810719895367
2030-07-25 02:15:00,6560.6292024579425,0.0,0.0,6560.6292024579425
2030-07-25 02:30:00,6380.43319507877,0.0,0.0,6380.43319507877
2030-07-25 02:45:00,6107.7008874079165,0.0,0.0,6107.7008874079165
2030-07-25 03:00:00,5831.668021998292,0.0,0.0,5831.668021998292
2030-07-25 03:15:00,5521.563728533436,0.0,0.0,5521.563728533436
2030-07-25 03:30:00,5313.588399191091,0.0,0.0,5313.588399191091
2030-07-25 03:45:00,5229.698352300929,0.0,0.0,5229.698352300929
2030-07-25 04:00:00,5137.24142222139,0.0,0.0,5137.24142222139
2030-07-25 04:15:00,5124.817842387663,0.0,0.0,5124.817842387663
2030-07-25 04:30:00,5307.28063660051,0.0,0.0,5307.28063660051
2030-07-25 04:45:00,5592.580500912258,0.0,0.0,5592.580500912258
2030-07-25 05:00:00,5829.805805352469,0.0,0.0,5829.805805352469
2030-07-25 05:15:00,6220.100093143589,0.0,0.0,6220.100093143589
2030-07-25 05:30:00,6801.180259034734,0.0,0.0,6801.180259034734
2030-07-25 05:45:00,7457.686848826094,0.0,0.0,7457.686848826094
2030-07-25 06:00:00,8377.998823471793,0.0,0.0,8377.998823471793
2030-07-25 06:15:00,9526.21994210884,0.0,0.0,9526.21994210884
2030-07-25 06:30:00,10757.795711442715,0.0,0.0,10757.795711442715
2030-07-25 06:45:00,12110.047525872673,0.0,0.0,12110.047525872673
2030-07-25 07:00:00,13716.32840188525,0.0,0.0,13716.32840188525
2030-07-25 07:15:00,15591.53507393941,0.0,0.0,15591.53507393941
2030-07-25 07:30:00,17580.076693028204,0.0,0.0,17580.076693028204
2030-07-25 07:45:00,19442.835878039772,250.0,0.0,19192.835878039772
2030-07-25 08:00:00,21370.732222869512,150.0,0.0,21220.732222869512
2030-07-25 08:15:00,23048.87374889902,0.0,0.0,23048.87374889902
2030-07-25 08:30:00,24564.456157854234,0.0,0.0,24564.456157854234
2030-07-25 08:45:00,26208.941020201615,0.0,0.0,26208.941020201615
2030-07-25 09:00:00,27915.885646339117,0.0,0.0,27915.885646339117
2030-07-25 09:15:00,29510.51262339617,0.0,0.0,29510.51262339617
2030-07-25 09:30:00,31039.333013502037,0.0,0.0,31039.333013502037
2030-07-25 09:45:00,32204.25220747287,0.0,0.0,32204.25220747287
2030-07-25 10:00:00,33330.47350165725,0.0,0.0,33330.47350165725
2030-07-25 10:15:00,34078.19031302252,0.0,0.0,34078.19031302252
2030-07-25 10:30:00,34867.81916890573,0.0,0.0,34867.81916890573
2030-07-25 10:45:00,35226.5779431827,0.0,0.0,35226.5779431827
2030-07-25 11:00:00,35532.32527858502,0.0,0.0,35532.32527858502
2030-07-25 11:15:00,35678.99996518152,0.0,0.0,35678.99996518152
2030-07-25 11:30:00,35849.44747274968,0.0,0.0,35849.44747274968
2030-07-25 11:45:00,36226.63411565613,0.0,0.0,36226.63411565613
2030-07-25 12:00:00,36573.262646306466,0.0,0.0,36573.262646306466
2030-07-25 12:15:00,36248.34721469539,0.0,0.0,36248.34721469539
2030-07-25 12:30:00,35901.84979959834,0.0,0.0,35901.84979959834
2030-07-25 12:45:00,35402.32206504705,0.0,0.0,35402.32206504705
2030-07-25 13:00:00,35203.65126041409,0.0,0.0,35203.65126041409
2030-07-25 13:15:00,34593.95618110984,0.0,0.0,34593.95618110984
2030-07-25 13:30:00,34163.97710579312,0.0,0.0,34163.97710579312
2030-07-25 13:45:00,34056.04866835265,0.0,0.0,34056.04866835265
2030-07-25 14:00:00,33492.536414380054,0.0,0.0,33492.536414380054
2030-07-25 14:15:00,32910.4488183175,0.0,0.0,32910.4488183175
2030-07-25 14:30:00,32257.34405799337,0.0,0.0,32257.34405799337
2030-07-25 14:45:00,31314.23063125696,0.0,0.0,31314.23063125696
2030-07-25 15:00:00,30607.35579856278,0.0,0.0,30607.35579856278
2030-07-25 15:15:00,29595.13833013495,0.0,0.0,29595.13833013495
2030-07-25 15:30:00,28358.646036184815,0.0,0.0,28358.646036184815
2030-07-25 15:45:00,27031.43756289847,0.0,0.0,27031.43756289847
2030-07-25 16:00:00,26212.664261674327,0.0,0.0,26212.664261674327
2030-07-25 16:15:00,25256.086422091823,0.0,0.0,25256.086422091823
2030-07-25 16:30:00,23627.26526156034,0.0,0.0,23627.26526156034
2030-07-25 16:45:00,22339.907229669836,0.0,0.0,22339.907229669836
2030-07-25 17:00:00,21086.08632556028,0.0,0.0,21086.08632556028
2030-07-25 17:15:00,20101.348346606348,0.0,0.0,20101.348346606348
2030-07-25 17:30:00,18832.550465477427,0.0,169.82436083022185,19002.37482630765
2030-07-25 17:45:00,17327.311192645244,0.0,230.17563916977815,17557.486831815022
2030-07-25 18:00:00,15875.897463333424,0.0,0.0,15875.897463333424
2030-07-25 18:15:00,14698.0625905686,0.0,0.0,14698.0625905686
2030-07-25 18:30:00,13809.915911714714,0.0,0.0,13809.915911714714
2030-07-25 18:45:00,13204.686630633441,0.0,0.0,13204.686630633441
2030-07-25 19:00:00,12415.286113197912,0.0,0.0,12415.286113197912
2030-07-25 19:15:00,11257.010387127822,0.0,0.0,11257.010387127822
2030-07-25 19:30:00,10596.555521924034,0.0,0.0,10596.555521924034
2030-07-25 19:45:00,10447.825341525458,0.0,0.0,10447.825341525458
2030-07-25 20:00:00,10561.75692924107,0.0,0.0,10561.75692924107
2030-07-25 20:15:00,10697.857799149913,0.0,0.0,10697.857799149913
2030-07-25 20:30:00,10341.441580291928,0.0,0.0,10341.441580291928
2030-07-25 20:45:00,10269.607205869026,0.0,0.0,10269.607205869026
2030-07-25 21:00:00,10502.461379007458,0.0,0.0,10502.461379007458
2030-07-25 21:15:00,10911.185202987323,0.0,0.0,10911.185202987323
2030-07-25 21:30:00,11094.413674775824,0.0,0.0,11094.413674775824
2030-07-25 21:45:00,11002.642448334589,0.0,0.0,11002.642448334589
2030-07-25 22:00:00,11022.836498127403,0.0,0.0,11022.836498127403
2030-07-25 22:15:00,11000.02335141082,0.0,0.0,11000.02335141082
2030-07-25 22:30:00,11147.202514911882,0.0,0.0,11147.202514911882
2030-07-25 22:45:00,11502.256887939195,0.0,0.0,11502.256887939195
2030-07-25 23:00:00,11553.72185228936,0.0,0.0,11553.72185228936
2030-07-25 23:15:00,11235.999405958046,0.0,0.0,11235.999405958046
2030-07-25 23:30:00,10993.298755506716,0.0,0.0,10993.298755506716
2030-07-25 23:45:00,10874.426801873462,0.0,0.0,10874.426801873462
2030-07-26 00:00:00,10748.343149984943,0.0,0.0,10748.343149984943
2030-07-26 00:15:00,10807.937384497907,0.0,0.0,10807.937384497907
2030-07-26 00:30:00,11254.47374798354,0.0,0.0,11254.47374798354
2030-07-26 00:45:00,11563.372547358096,0.0,0.0,11563.372547358096
2030-07-26 01:00:00,11578.29567414575,0.0,0.0,11578.29567414575
2030-07-26 01:15:00,11888.689907710806,0.0,0.0,11888.689907710806
2030-07-26 01:30:00,12118.667321035835,0.0,0.0,12118.667321035835
2030-07-26 01:45:00,12321.131855576597,0.0,0.0,12321.131855576597
2030-07-26 02:00:00,12650.70122242937,0.0,0.0,12650.70122242937
2030-07-26 02:15:00,12590.125074993932,0.0,0.0,12590.125074993932
2030-07-26 02:30:00,11864.079104278313,0.0,0.0,11864.079104278313
2030-07-26 02:45:00,11540.964953223414,0.0,0.0,11540.964953223414
2030-07-26 03:00:00,11338.13652540189,0.0,0.0,11338.13652540189
2030-07-26 03:15:00,11297.119834855082,0.0,0.0,11297.119834855082
2030-07-26 03:30:00,11258.725766178333,0.0,0.0,11258.725766178333
2030-07-26 03:45:00,10864.372138994415,0.0,0.0,10864.372138994415
2030-07-26 04:00:00,10698.709783289909,0.0,0.0,10698.709783289909
2030-07-26 04:15:00,10345.165500009385,0.0,0.0,10345.165500009385
2030-07-26 04:30:00,10533.212802773654,0.0,0.0,10533.212802773654
2030-07-26 04:45:00,10526.753535125288,0.0,0.0,10526.753535125288
2030-07-26 05:00:00,10266.74566830657,0.0,0.0,10266.74566830657
2030-07-26 05:15:00,10539.282147483387,0.0,0.0,10539.282147483387
2030-07-26 05:30:00,11422.446897442602,0.0,0.0,11422.446897442602
2030-07-26 05:45:00,12236.057928137252,0.0,0.0,12236.057928137252
2030-07-26 06:00:00,13292.488956244,0.0,0.0,13292.488956244
2030-07-26 06:15:00,14087.69786899528,0.0,0.0,14087.69786899528
2030-07-26 06:30:00,14789.182613632218,0.0,0.0,14789.182613632218
2030-07-26 06:45:00,15996.692104970629,0.0,0.0,15996.692104970629
2030-07-26 07:00:00,17478.7036461374,0.0,0.0,17478.7036461374
2030-07-26 07:15:00,19335.001746626996,250.0,0.0,19085.001746626996
2030-07-26 07:30:00,20907.78525735828,150.0,0.0,20757.78525735828
2030-07-26 07:45:00,22553.112750926677,0.0,0.0,22553.112750926677
2030-07-26 08:00:00,24362.62069869203,0.0,0.0,24362.62069869203
2030-07-26 08:15:00,26258.65646232048,0.0,0.0,26258.65646232048
2030-07-26 08:30:00,28513.152312746755,0.0,0.0,28513.152312746755
2030-07-26 08:45:00,30640.89934449094,0.0,0.0,30640.89934449094
2030-07-26 09:00:00,32720.821567439652,0.0,0.0,32720.821567439652
