Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Strombedarf (kWh),
07:15:00,0.0504339069231507,0.0017925571326538473,40153.279771446185,
07:30:00,0.0482538080792509,0.001715070537405976,38417.580037893866,
07:45:00,0.0504339069231507,0.0017925571326538473,40153.279771446185,
08:00:00,0.0504339069231507,0.0017925571326538473,40153.279771446185,
08:15:00,0.0547941046109501,0.0019475303231495827,43624.679238550656,
08:30:00,0.0613344011426495,0.0021799901088931967,48831.778439207614,
08:45:00,0.0656945988304491,0.0023349632993889397,52303.17790631225,
09:00:00,0.0678746976743489,0.0024124498946368105,54038.877639864564,
09:15:00,0.0744149942060481,0.0026449096803804173,59245.976840521354,
09:30:00,0.0787751918938477,0.00279988287087616,62717.37630762599,
09:45:00,0.0832323839219091,0.002958303501934623,66265.99844333556,
10:00:00,0.0865088943439178,0.00307475952300267,68874.6133152598,
10:15:00,0.100270238116355,0.0035638748114884917,79830.79577734222,
10:30:00,0.107478561044774,0.00382007805783819,85569.74849557546,
10:45:00,0.125171717323623,0.004448940571605716,99656.26880396804,
11:00:00,0.132380040252042,0.0047051438179554145,105395.2215222013,
11:15:00,0.153349706952899,0.005450462352790963,122090.35670251756,
11:30:00,0.169732259062943,0.006032742458131216,135133.43106213925,
11:45:00,0.189391321594997,0.006731478584539562,150785.1202936862,
12:00:00,0.209581122527834,0.007449078585748378,166859.36032076366,
12:15:00,0.227021913279032,0.008068971347731334,180744.9581891819,
12:30:00,0.243781394600345,0.00866464853426927,194088.12716763164,
12:45:00,0.262129852963595,0.009316802252250378,208696.37045040846,
13:00:00,0.294894957183684,0.010481362462930922,234782.51916965266,
13:15:00,0.312588113462532,0.011110224976698412,248869.0394780444,
13:30:00,0.34862972810463,0.01239124120844701,277563.80306921306,
13:45:00,0.377448733508116,0.013415546419834376,300508.23980429,
14:00:00,0.407970117322713,0.014500358753304568,324808.0360740223,
14:15:00,0.405790018478814,0.014422872158056725,323072.3363404707,
14:30:00,0.399249721947114,0.01419041237231309,317865.2371398132,
14:45:00,0.394889524259315,0.014035439181817369,314393.8376727091,
15:00:00,0.388349227727615,0.013802979396073733,309186.7384720516,
15:15:00,0.403675103194379,0.014347702362390302,321388.5329175428,
15:30:00,0.411538728207201,0.014627196812953654,327649.2086101619,
15:45:00,0.425300071979638,0.015116312101439468,338605.3910722441,
16:00:00,0.43709550949887,0.015535553777284463,347996.404611172,
16:15:00,0.447580342849299,0.015908213044702253,356343.9722013305,
16:30:00,0.457409874115325,0.016257581107906392,364169.8168171032,
16:45:00,0.467894707465754,0.016630240375324182,372517.3844072617,
17:00:00,0.47772423873178,0.01697960843852832,380343.22902303445,
17:15:00,0.505246926276655,0.017957839015499986,402255.5939471997,
17:30:00,0.538012030496744,0.019122399226180524,428341.74266644375,
17:45:00,0.566845322210423,0.02014721221157943,451297.55353937927,
18:00:00,0.599818815585894,0.021319179135117192,477549.61262662517,
18:15:00,0.604197541021324,0.021474810851755226,481035.7630793171,
18:30:00,0.61730358270936,0.02194063493602746,491470.22256701515,
18:45:00,0.627788416059788,0.022313294203445213,499817.79015717277,
19:00:00,0.636962645241413,0.02263937106243577,507121.9117985613,
19:15:00,0.627788416059788,0.022313294203445213,499817.79015717277,
19:30:00,0.615337676456154,0.021870761323386605,489905.0536438599,
19:45:00,0.604197541021324,0.021474810851755226,481035.7630793171,
20:00:00,0.589125593080083,0.02093911315484218,469036.1346684649,
20:15:00,0.566190020126021,0.02012392100736581,450775.83056499413,
20:30:00,0.541288540918753,0.019238855247248585,430950.3575383683,
20:45:00,0.516387061711486,0.018353789487131393,411124.8845117432,
21:00:00,0.49214088458862,0.01749201493122779,391821.13445950253,
21:15:00,0.472481822056566,0.016793278804819445,376169.4452279556,
21:30:00,0.443648530342888,0.01576846581942058,353213.634355021,
21:45:00,0.422678863642031,0.01502314728458503,336518.4991747047,
22:00:00,0.403675103194379,0.014347702362390302,321388.5329175428,
22:15:00,0.380739530240317,0.013532510214913933,303128.22881407215,
22:30:00,0.360425165623862,0.012810482884292004,286954.8166081409,
22:45:00,0.342076707260612,0.012158329166310896,272346.5733253641,
23:00:00,0.322946262410622,0.01147838153863763,257115.74646548295,
23:15:00,0.35619277,0.01266005212398372,283585.1675772354,
23:30:00,0.389439277,0.013841722688381727,310054.5882197507,
23:45:00,0.422685785,0.015023393288322433,336524.00965842255,
