,Datum,Gesamtverbrauch,Year,Time,Month,Year Month,Year Month Day,Day,Weekday,Week
19466,2030-07-22 19:30:00,2918.1214720000007,2030,19:30:00,Jul,2030 07,2030 07 22,22,1,29
19467,2030-07-22 19:45:00,2903.769088000001,2030,19:45:00,Jul,2030 07,2030 07 22,22,1,29
19468,2030-07-22 20:00:00,2869.4937600000007,2030,20:00:00,Jul,2030 07,2030 07 22,22,1,29
19469,2030-07-22 20:15:00,2846.8838400000004,2030,20:15:00,Jul,2030 07,2030 07 22,22,1,29
19470,2030-07-22 20:30:00,2827.419648000001,2030,20:30:00,Jul,2030 07,2030 07 22,22,1,29
19471,2030-07-22 20:45:00,2799.5668480000013,2030,20:45:00,Jul,2030 07,2030 07 22,22,1,29
19472,2030-07-22 21:00:00,2763.3254400000005,2030,21:00:00,Jul,2030 07,2030 07 22,22,1,29
19473,2030-07-22 21:15:00,2753.036288000001,2030,21:15:00,Jul,2030 07,2030 07 22,22,1,29
19474,2030-07-22 21:30:00,2764.5706240000018,2030,21:30:00,Jul,2030 07,2030 07 22,22,1,29
19475,2030-07-22 21:45:00,2767.978496000001,2030,21:45:00,Jul,2030 07,2030 07 22,22,1,29
19476,2030-07-22 22:00:00,2732.654592000001,2030,22:00:00,Jul,2030 07,2030 07 22,22,1,29
19477,2030-07-22 22:15:00,2688.9420800000007,2030,22:15:00,Jul,2030 07,2030 07 22,22,1,29
19478,2030-07-22 22:30:00,2634.3505920000007,2030,22:30:00,Jul,2030 07,2030 07 22,22,1,29
19479,2030-07-22 22:45:00,2603.679744000001,2030,22:45:00,Jul,2030 07,2030 07 22,22,1,29
19480,2030-07-22 23:00:00,2569.797632000001,2030,23:00:00,Jul,2030 07,2030 07 22,22,1,29
19481,2030-07-22 23:15:00,2528.6410240000005,2030,23:15:00,Jul,2030 07,2030 07 22,22,1,29
19482,2030-07-22 23:30:00,2495.676416000001,2030,23:30:00,Jul,2030 07,2030 07 22,22,1,29
19483,2030-07-22 23:45:00,2451.243008000001,2030,23:45:00,Jul,2030 07,2030 07 22,22,1,29
19484,2030-07-23 00:00:00,2401.632256000001,2030,00:00:00,Jul,2030 07,2030 07 23,23,2,29
19485,2030-07-23 00:15:00,2360.6067200000007,2030,00:15:00,Jul,2030 07,2030 07 23,23,2,29
19486,2030-07-23 00:30:00,2351.9559680000007,2030,00:30:00,Jul,2030 07,2030 07 23,23,2,29
19487,2030-07-23 00:45:00,2318.8602880000008,2030,00:45:00,Jul,2030 07,2030 07 23,23,2,29
19488,2030-07-23 01:00:00,2308.5056000000004,2030,01:00:00,Jul,2030 07,2030 07 23,23,2,29
19489,2030-07-23 01:15:00,2294.2842880000003,2030,01:15:00,Jul,2030 07,2030 07 23,23,2,29
19490,2030-07-23 01:30:00,2273.705984000001,2030,01:30:00,Jul,2030 07,2030 07 23,23,2,29
19491,2030-07-23 01:45:00,2273.443840000001,2030,01:45:00,Jul,2030 07,2030 07 23,23,2,29
19492,2030-07-23 02:00:00,2265.972736000001,2030,02:00:00,Jul,2030 07,2030 07 23,23,2,29
19493,2030-07-23 02:15:00,2273.6404480000006,2030,02:15:00,Jul,2030 07,2030 07 23,23,2,29
19494,2030-07-23 02:30:00,2262.499328000001,2030,02:30:00,Jul,2030 07,2030 07 23,23,2,29
19495,2030-07-23 02:45:00,2244.149248000001,2030,02:45:00,Jul,2030 07,2030 07 23,23,2,29
19496,2030-07-23 03:00:00,2235.3018880000004,2030,03:00:00,Jul,2030 07,2030 07 23,23,2,29
19497,2030-07-23 03:15:00,2206.990336000001,2030,03:15:00,Jul,2030 07,2030 07 23,23,2,29
19498,2030-07-23 03:30:00,2208.956416000001,2030,03:30:00,Jul,2030 07,2030 07 23,23,2,29
19499,2030-07-23 03:45:00,2202.8615680000007,2030,03:45:00,Jul,2030 07,2030 07 23,23,2,29
19500,2030-07-23 04:00:00,2235.6295680000007,2030,04:00:00,Jul,2030 07,2030 07 23,23,2,29
19501,2030-07-23 04:15:00,2238.2510080000006,2030,04:15:00,Jul,2030 07,2030 07 23,23,2,29
19502,2030-07-23 04:30:00,2245.4599680000006,2030,04:30:00,Jul,2030 07,2030 07 23,23,2,29
19503,2030-07-23 04:45:00,2232.4183040000007,2030,04:45:00,Jul,2030 07,2030 07 23,23,2,29
19504,2030-07-23 05:00:00,2233.729024,2030,05:00:00,Jul,2030 07,2030 07 23,23,2,29
19505,2030-07-23 05:15:00,2217.6727040000005,2030,05:15:00,Jul,2030 07,2030 07 23,23,2,29
19506,2030-07-23 05:30:00,2217.476096000001,2030,05:30:00,Jul,2030 07,2030 07 23,23,2,29
19507,2030-07-23 05:45:00,2217.9348480000012,2030,05:45:00,Jul,2030 07,2030 07 23,23,2,29
19508,2030-07-23 06:00:00,2249.850880000001,2030,06:00:00,Jul,2030 07,2030 07 23,23,2,29
19509,2030-07-23 06:15:00,2257.190912000001,2030,06:15:00,Jul,2030 07,2030 07 23,23,2,29
19510,2030-07-23 06:30:00,2278.031360000001,2030,06:30:00,Jul,2030 07,2030 07 23,23,2,29
19511,2030-07-23 06:45:00,2289.827840000001,2030,06:45:00,Jul,2030 07,2030 07 23,23,2,29
19512,2030-07-23 07:00:00,2361.5242240000007,2030,07:00:00,Jul,2030 07,2030 07 23,23,2,29
19513,2030-07-23 07:15:00,2392.9815040000008,2030,07:15:00,Jul,2030 07,2030 07 23,23,2,29
19514,2030-07-23 07:30:00,2439.3154560000007,2030,07:30:00,Jul,2030 07,2030 07 23,23,2,29
19515,2030-07-23 07:45:00,2470.117376000001,2030,07:45:00,Jul,2030 07,2030 07 23,23,2,29
19516,2030-07-23 08:00:00,2528.575488000001,2030,08:00:00,Jul,2030 07,2030 07 23,23,2,29
19517,2030-07-23 08:15:00,2578.972672000001,2030,08:15:00,Jul,2030 07,2030 07 23,23,2,29
19518,2030-07-23 08:30:00,2606.2356480000008,2030,08:30:00,Jul,2030 07,2030 07 23,23,2,29
19519,2030-07-23 08:45:00,2644.967424000001,2030,08:45:00,Jul,2030 07,2030 07 23,23,2,29
19520,2030-07-23 09:00:00,2715.549696000001,2030,09:00:00,Jul,2030 07,2030 07 23,23,2,29
19521,2030-07-23 09:15:00,2754.478080000001,2030,09:15:00,Jul,2030 07,2030 07 23,23,2,29
19522,2030-07-23 09:30:00,2800.4843520000004,2030,09:30:00,Jul,2030 07,2030 07 23,23,2,29
19523,2030-07-23 09:45:00,2836.660224000001,2030,09:45:00,Jul,2030 07,2030 07 23,23,2,29
19524,2030-07-23 10:00:00,2852.978688000001,2030,10:00:00,Jul,2030 07,2030 07 23,23,2,29
19525,2030-07-23 10:15:00,2891.2517120000007,2030,10:15:00,Jul,2030 07,2030 07 23,23,2,29
19526,2030-07-23 10:30:00,2900.2956800000006,2030,10:30:00,Jul,2030 07,2030 07 23,23,2,29
19527,2030-07-23 10:45:00,2915.762176000001,2030,10:45:00,Jul,2030 07,2030 07 23,23,2,29
19528,2030-07-23 11:00:00,2951.282688000001,2030,11:00:00,Jul,2030 07,2030 07 23,23,2,29
19529,2030-07-23 11:15:00,2972.254208000001,2030,11:15:00,Jul,2030 07,2030 07 23,23,2,29
19530,2030-07-23 11:30:00,3004.301312000001,2030,11:30:00,Jul,2030 07,2030 07 23,23,2,29
19531,2030-07-23 11:45:00,3005.2843520000006,2030,11:45:00,Jul,2030 07,2030 07 23,23,2,29
19532,2030-07-23 12:00:00,3016.818688000001,2030,12:00:00,Jul,2030 07,2030 07 23,23,2,29
19533,2030-07-23 12:15:00,3003.3182720000004,2030,12:15:00,Jul,2030 07,2030 07 23,23,2,29
19534,2030-07-23 12:30:00,2990.276608000001,2030,12:30:00,Jul,2030 07,2030 07 23,23,2,29
19535,2030-07-23 12:45:00,2986.0823040000014,2030,12:45:00,Jul,2030 07,2030 07 23,23,2,29
19536,2030-07-23 13:00:00,2938.699776000001,2030,13:00:00,Jul,2030 07,2030 07 23,23,2,29
19537,2030-07-23 13:15:00,2934.5054720000007,2030,13:15:00,Jul,2030 07,2030 07 23,23,2,29
19538,2030-07-23 13:30:00,2919.628800000001,2030,13:30:00,Jul,2030 07,2030 07 23,23,2,29
19539,2030-07-23 13:45:00,2926.0513280000005,2030,13:45:00,Jul,2030 07,2030 07 23,23,2,29
19540,2030-07-23 14:00:00,2905.538560000001,2030,14:00:00,Jul,2030 07,2030 07 23,23,2,29
19541,2030-07-23 14:15:00,2894.462976000001,2030,14:15:00,Jul,2030 07,2030 07 23,23,2,29
19542,2030-07-23 14:30:00,2877.620224000001,2030,14:30:00,Jul,2030 07,2030 07 23,23,2,29
19543,2030-07-23 14:45:00,2834.4975360000008,2030,14:45:00,Jul,2030 07,2030 07 23,23,2,29
19544,2030-07-23 15:00:00,2831.482880000001,2030,15:00:00,Jul,2030 07,2030 07 23,23,2,29
19545,2030-07-23 15:15:00,2833.776640000001,2030,15:15:00,Jul,2030 07,2030 07 23,23,2,29
19546,2030-07-23 15:30:00,2858.8113920000005,2030,15:30:00,Jul,2030 07,2030 07 23,23,2,29
19547,2030-07-23 15:45:00,2870.2801920000006,2030,15:45:00,Jul,2030 07,2030 07 23,23,2,29
19548,2030-07-23 16:00:00,2887.974912000001,2030,16:00:00,Jul,2030 07,2030 07 23,23,2,29
19549,2030-07-23 16:15:00,2863.857664000001,2030,16:15:00,Jul,2030 07,2030 07 23,23,2,29
19550,2030-07-23 16:30:00,2856.9108480000014,2030,16:30:00,Jul,2030 07,2030 07 23,23,2,29
19551,2030-07-23 16:45:00,2848.718848000001,2030,16:45:00,Jul,2030 07,2030 07 23,23,2,29
19552,2030-07-23 17:00:00,2901.147648000001,2030,17:00:00,Jul,2030 07,2030 07 23,23,2,29
19553,2030-07-23 17:15:00,2918.055936000001,2030,17:15:00,Jul,2030 07,2030 07 23,23,2,29
19554,2030-07-23 17:30:00,2963.2102400000003,2030,17:30:00,Jul,2030 07,2030 07 23,23,2,29
19555,2030-07-23 17:45:00,2995.716096000001,2030,17:45:00,Jul,2030 07,2030 07 23,23,2,29
19556,2030-07-23 18:00:00,3016.7531520000007,2030,18:00:00,Jul,2030 07,2030 07 23,23,2,29
19557,2030-07-23 18:15:00,3029.598208000001,2030,18:15:00,Jul,2030 07,2030 07 23,23,2,29
19558,2030-07-23 18:30:00,3024.748544000001,2030,18:30:00,Jul,2030 07,2030 07 23,23,2,29
19559,2030-07-23 18:45:00,3010.068480000001,2030,18:45:00,Jul,2030 07,2030 07 23,23,2,29
19560,2030-07-23 19:00:00,3022.782464000001,2030,19:00:00,Jul,2030 07,2030 07 23,23,2,29
19561,2030-07-23 19:15:00,3001.221120000001,2030,19:15:00,Jul,2030 07,2030 07 23,23,2,29
19562,2030-07-23 19:30:00,2974.154752000001,2030,19:30:00,Jul,2030 07,2030 07 23,23,2,29
19563,2030-07-23 19:45:00,2963.4068480000014,2030,19:45:00,Jul,2030 07,2030 07 23,23,2,29
19564,2030-07-23 20:00:00,2959.2780800000005,2030,20:00:00,Jul,2030 07,2030 07 23,23,2,29
19565,2030-07-23 20:15:00,2952.921088000001,2030,20:15:00,Jul,2030 07,2030 07 23,23,2,29
19566,2030-07-23 20:30:00,2923.954176000001,2030,20:30:00,Jul,2030 07,2030 07 23,23,2,29
19567,2030-07-23 20:45:00,2892.431360000001,2030,20:45:00,Jul,2030 07,2030 07 23,23,2,29
19568,2030-07-23 21:00:00,2872.442880000001,2030,21:00:00,Jul,2030 07,2030 07 23,23,2,29
19569,2030-07-23 21:15:00,2853.961728,2030,21:15:00,Jul,2030 07,2030 07 23,23,2,29
19570,2030-07-23 21:30:00,2855.469056000001,2030,21:30:00,Jul,2030 07,2030 07 23,23,2,29
19571,2030-07-23 21:45:00,2847.4736640000015,2030,21:45:00,Jul,2030 07,2030 07 23,23,2,29
19572,2030-07-23 22:00:00,2840.8545280000008,2030,22:00:00,Jul,2030 07,2030 07 23,23,2,29
19573,2030-07-23 22:15:00,2825.191424000001,2030,22:15:00,Jul,2030 07,2030 07 23,23,2,29
19574,2030-07-23 22:30:00,2799.3702400000006,2030,22:30:00,Jul,2030 07,2030 07 23,23,2,29
19575,2030-07-23 22:45:00,2766.8643840000004,2030,22:45:00,Jul,2030 07,2030 07 23,23,2,29
19576,2030-07-23 23:00:00,2733.3099520000005,2030,23:00:00,Jul,2030 07,2030 07 23,23,2,29
19577,2030-07-23 23:15:00,2706.833408000001,2030,23:15:00,Jul,2030 07,2030 07 23,23,2,29
19578,2030-07-23 23:30:00,2660.1062400000005,2030,23:30:00,Jul,2030 07,2030 07 23,23,2,29
19579,2030-07-23 23:45:00,2626.3552000000004,2030,23:45:00,Jul,2030 07,2030 07 23,23,2,29
19580,2030-07-24 00:00:00,2583.560192000001,2030,00:00:00,Jul,2030 07,2030 07 24,24,3,29
19581,2030-07-24 00:15:00,2563.702784000001,2030,00:15:00,Jul,2030 07,2030 07 24,24,3,29
19582,2030-07-24 00:30:00,2547.908608000001,2030,00:30:00,Jul,2030 07,2030 07 24,24,3,29
19583,2030-07-24 00:45:00,2532.835328000001,2030,00:45:00,Jul,2030 07,2030 07 24,24,3,29
19584,2030-07-24 01:00:00,2522.808320000001,2030,01:00:00,Jul,2030 07,2030 07 24,24,3,29
19585,2030-07-24 01:15:00,2504.523776000001,2030,01:15:00,Jul,2030 07,2030 07 24,24,3,29
19586,2030-07-24 01:30:00,2485.7804800000004,2030,01:30:00,Jul,2030 07,2030 07 24,24,3,29
19587,2030-07-24 01:45:00,2457.7310720000005,2030,01:45:00,Jul,2030 07,2030 07 24,24,3,29
19588,2030-07-24 02:00:00,2447.835136000001,2030,02:00:00,Jul,2030 07,2030 07 24,24,3,29
19589,2030-07-24 02:15:00,2448.0972800000004,2030,02:15:00,Jul,2030 07,2030 07 24,24,3,29
19590,2030-07-24 02:30:00,2439.053312000001,2030,02:30:00,Jul,2030 07,2030 07 24,24,3,29
19591,2030-07-24 02:45:00,2423.914496000001,2030,02:45:00,Jul,2030 07,2030 07 24,24,3,29
19592,2030-07-24 03:00:00,2415.394816000001,2030,03:00:00,Jul,2030 07,2030 07 24,24,3,29
19593,2030-07-24 03:15:00,2424.897536000001,2030,03:15:00,Jul,2030 07,2030 07 24,24,3,29
19594,2030-07-24 03:30:00,2428.8952320000008,2030,03:30:00,Jul,2030 07,2030 07 24,24,3,29
19595,2030-07-24 03:45:00,2441.7402880000004,2030,03:45:00,Jul,2030 07,2030 07 24,24,3,29
19596,2030-07-24 04:00:00,2441.0193920000006,2030,04:00:00,Jul,2030 07,2030 07 24,24,3,29
19597,2030-07-24 04:15:00,2459.6971520000006,2030,04:15:00,Jul,2030 07,2030 07 24,24,3,29
19598,2030-07-24 04:30:00,2493.9724800000004,2030,04:30:00,Jul,2030 07,2030 07 24,24,3,29
19599,2030-07-24 04:45:00,2529.034240000001,2030,04:45:00,Jul,2030 07,2030 07 24,24,3,29
19600,2030-07-24 05:00:00,2647.457792000001,2030,05:00:00,Jul,2030 07,2030 07 24,24,3,29
19601,2030-07-24 05:15:00,2685.665280000001,2030,05:15:00,Jul,2030 07,2030 07 24,24,3,29
19602,2030-07-24 05:30:00,2735.9313920000004,2030,05:30:00,Jul,2030 07,2030 07 24,24,3,29
19603,2030-07-24 05:45:00,2819.0310400000008,2030,05:45:00,Jul,2030 07,2030 07 24,24,3,29
19604,2030-07-24 06:00:00,3022.9135360000005,2030,06:00:00,Jul,2030 07,2030 07 24,24,3,29
19605,2030-07-24 06:15:00,3142.2545920000007,2030,06:15:00,Jul,2030 07,2030 07 24,24,3,29
19606,2030-07-24 06:30:00,3229.0897920000016,2030,06:30:00,Jul,2030 07,2030 07 24,24,3,29
19607,2030-07-24 06:45:00,3302.0968960000014,2030,06:45:00,Jul,2030 07,2030 07 24,24,3,29
19608,2030-07-24 07:00:00,3399.1557120000016,2030,07:00:00,Jul,2030 07,2030 07 24,24,3,29
19609,2030-07-24 07:15:00,3461.414912000001,2030,07:15:00,Jul,2030 07,2030 07 24,24,3,29
19610,2030-07-24 07:30:00,3527.2130560000014,2030,07:30:00,Jul,2030 07,2030 07 24,24,3,29
19611,2030-07-24 07:45:00,3594.5185280000005,2030,07:45:00,Jul,2030 07,2030 07 24,24,3,29
19612,2030-07-24 08:00:00,3657.9573760000017,2030,08:00:00,Jul,2030 07,2030 07 24,24,3,29
19613,2030-07-24 08:15:00,3732.733952000001,2030,08:15:00,Jul,2030 07,2030 07 24,24,3,29
19614,2030-07-24 08:30:00,3779.264512000001,2030,08:30:00,Jul,2030 07,2030 07 24,24,3,29
19615,2030-07-24 08:45:00,3820.8798720000013,2030,08:45:00,Jul,2030 07,2030 07 24,24,3,29
19616,2030-07-24 09:00:00,3845.455872000002,2030,09:00:00,Jul,2030 07,2030 07 24,24,3,29
19617,2030-07-24 09:15:00,3874.1606400000005,2030,09:15:00,Jul,2030 07,2030 07 24,24,3,29
19618,2030-07-24 09:30:00,3916.300288000001,2030,09:30:00,Jul,2030 07,2030 07 24,24,3,29
19619,2030-07-24 09:45:00,3940.8107520000012,2030,09:45:00,Jul,2030 07,2030 07 24,24,3,29
19620,2030-07-24 10:00:00,3965.190144000002,2030,10:00:00,Jul,2030 07,2030 07 24,24,3,29
19621,2030-07-24 10:15:00,3965.911040000001,2030,10:15:00,Jul,2030 07,2030 07 24,24,3,29
19622,2030-07-24 10:30:00,3997.106176000001,2030,10:30:00,Jul,2030 07,2030 07 24,24,3,29
19623,2030-07-24 10:45:00,3983.736832000001,2030,10:45:00,Jul,2030 07,2030 07 24,24,3,29
19624,2030-07-24 11:00:00,4028.301312000002,2030,11:00:00,Jul,2030 07,2030 07 24,24,3,29
19625,2030-07-24 11:15:00,4053.532672000001,2030,11:15:00,Jul,2030 07,2030 07 24,24,3,29
19626,2030-07-24 11:30:00,4072.1448960000016,2030,11:30:00,Jul,2030 07,2030 07 24,24,3,29
19627,2030-07-24 11:45:00,4053.6637440000013,2030,11:45:00,Jul,2030 07,2030 07 24,24,3,29
19628,2030-07-24 12:00:00,3985.3752320000017,2030,12:00:00,Jul,2030 07,2030 07 24,24,3,29
19629,2030-07-24 12:15:00,3985.506304000002,2030,12:15:00,Jul,2030 07,2030 07 24,24,3,29
19630,2030-07-24 12:30:00,3999.924224000001,2030,12:30:00,Jul,2030 07,2030 07 24,24,3,29
19631,2030-07-24 12:45:00,3996.5818880000006,2030,12:45:00,Jul,2030 07,2030 07 24,24,3,29
19632,2030-07-24 13:00:00,3956.4738560000014,2030,13:00:00,Jul,2030 07,2030 07 24,24,3,29
19633,2030-07-24 13:15:00,3944.7429120000015,2030,13:15:00,Jul,2030 07,2030 07 24,24,3,29
19634,2030-07-24 13:30:00,3931.3080320000017,2030,13:30:00,Jul,2030 07,2030 07 24,24,3,29
19635,2030-07-24 13:45:00,3904.6348800000014,2030,13:45:00,Jul,2030 07,2030 07 24,24,3,29
19636,2030-07-24 14:00:00,3900.571648000001,2030,14:00:00,Jul,2030 07,2030 07 24,24,3,29
19637,2030-07-24 14:15:00,3879.2724480000015,2030,14:15:00,Jul,2030 07,2030 07 24,24,3,29
19638,2030-07-24 14:30:00,3844.079616000001,2030,14:30:00,Jul,2030 07,2030 07 24,24,3,29
19639,2030-07-24 14:45:00,3792.830464000001,2030,14:45:00,Jul,2030 07,2030 07 24,24,3,29
19640,2030-07-24 15:00:00,3745.1202560000006,2030,15:00:00,Jul,2030 07,2030 07 24,24,3,29
19641,2030-07-24 15:15:00,3694.198784000001,2030,15:15:00,Jul,2030 07,2030 07 24,24,3,29
19642,2030-07-24 15:30:00,3628.5972480000014,2030,15:30:00,Jul,2030 07,2030 07 24,24,3,29
19643,2030-07-24 15:45:00,3588.0304640000013,2030,15:45:00,Jul,2030 07,2030 07 24,24,3,29
19644,2030-07-24 16:00:00,3630.694400000001,2030,16:00:00,Jul,2030 07,2030 07 24,24,3,29
19645,2030-07-24 16:15:00,3617.783808000001,2030,16:15:00,Jul,2030 07,2030 07 24,24,3,29
19646,2030-07-24 16:30:00,3597.8608640000016,2030,16:30:00,Jul,2030 07,2030 07 24,24,3,29
19647,2030-07-24 16:45:00,3579.248640000001,2030,16:45:00,Jul,2030 07,2030 07 24,24,3,29
19648,2030-07-24 17:00:00,3606.118400000001,2030,17:00:00,Jul,2030 07,2030 07 24,24,3,29
19649,2030-07-24 17:15:00,3590.9795840000015,2030,17:15:00,Jul,2030 07,2030 07 24,24,3,29
19650,2030-07-24 17:30:00,3623.3543680000002,2030,17:30:00,Jul,2030 07,2030 07 24,24,3,29
19651,2030-07-24 17:45:00,3620.2086400000007,2030,17:45:00,Jul,2030 07,2030 07 24,24,3,29
19652,2030-07-24 18:00:00,3611.754496000001,2030,18:00:00,Jul,2030 07,2030 07 24,24,3,29
19653,2030-07-24 18:15:00,3592.5524480000017,2030,18:15:00,Jul,2030 07,2030 07 24,24,3,29
19654,2030-07-24 18:30:00,3593.2733440000006,2030,18:30:00,Jul,2030 07,2030 07 24,24,3,29
19655,2030-07-24 18:45:00,3610.3782400000005,2030,18:45:00,Jul,2030 07,2030 07 24,24,3,29
19656,2030-07-24 19:00:00,3617.783808000001,2030,19:00:00,Jul,2030 07,2030 07 24,24,3,29
19657,2030-07-24 19:15:00,3567.517696000001,2030,19:15:00,Jul,2030 07,2030 07 24,24,3,29
19658,2030-07-24 19:30:00,3527.933952000001,2030,19:30:00,Jul,2030 07,2030 07 24,24,3,29
19659,2030-07-24 19:45:00,3513.6471040000015,2030,19:45:00,Jul,2030 07,2030 07 24,24,3,29
19660,2030-07-24 20:00:00,3503.4890240000004,2030,20:00:00,Jul,2030 07,2030 07 24,24,3,29
19661,2030-07-24 20:15:00,3449.6184320000016,2030,20:15:00,Jul,2030 07,2030 07 24,24,3,29
19662,2030-07-24 20:30:00,3396.9274880000007,2030,20:30:00,Jul,2030 07,2030 07 24,24,3,29
19663,2030-07-24 20:45:00,3353.9358720000014,2030,20:45:00,Jul,2030 07,2030 07 24,24,3,29
19664,2030-07-24 21:00:00,3320.6435840000013,2030,21:00:00,Jul,2030 07,2030 07 24,24,3,29
19665,2030-07-24 21:15:00,3295.2811520000014,2030,21:15:00,Jul,2030 07,2030 07 24,24,3,29
19666,2030-07-24 21:30:00,3288.006656000001,2030,21:30:00,Jul,2030 07,2030 07 24,24,3,29
19667,2030-07-24 21:45:00,3260.8747520000015,2030,21:45:00,Jul,2030 07,2030 07 24,24,3,29
19668,2030-07-24 22:00:00,3220.832256000001,2030,22:00:00,Jul,2030 07,2030 07 24,24,3,29
19669,2030-07-24 22:15:00,3162.046464000001,2030,22:15:00,Jul,2030 07,2030 07 24,24,3,29
19670,2030-07-24 22:30:00,3101.0324480000013,2030,22:30:00,Jul,2030 07,2030 07 24,24,3,29
19671,2030-07-24 22:45:00,3050.045440000001,2030,22:45:00,Jul,2030 07,2030 07 24,24,3,29
19672,2030-07-24 23:00:00,2992.242688000001,2030,23:00:00,Jul,2030 07,2030 07 24,24,3,29
19673,2030-07-24 23:15:00,2956.1978880000006,2030,23:15:00,Jul,2030 07,2030 07 24,24,3,29
19674,2030-07-24 23:30:00,2899.312640000001,2030,23:30:00,Jul,2030 07,2030 07 24,24,3,29
19675,2030-07-24 23:45:00,2845.638656000001,2030,23:45:00,Jul,2030 07,2030 07 24,24,3,29
19676,2030-07-25 00:00:00,2789.343232000001,2030,00:00:00,Jul,2030 07,2030 07 25,25,4,29
19677,2030-07-25 00:15:00,2773.3524480000015,2030,00:15:00,Jul,2030 07,2030 07 25,25,4,29
19678,2030-07-25 00:30:00,2739.4048000000007,2030,00:30:00,Jul,2030 07,2030 07 25,25,4,29
19679,2030-07-25 00:45:00,2706.7678720000004,2030,00:45:00,Jul,2030 07,2030 07 25,25,4,29
19680,2030-07-25 01:00:00,2684.157952000001,2030,01:00:00,Jul,2030 07,2030 07 25,25,4,29
19681,2030-07-25 01:15:00,2675.113984000001,2030,01:15:00,Jul,2030 07,2030 07 25,25,4,29
19682,2030-07-25 01:30:00,2668.625920000001,2030,01:30:00,Jul,2030 07,2030 07 25,25,4,29
19683,2030-07-25 01:45:00,2661.2203520000007,2030,01:45:00,Jul,2030 07,2030 07 25,25,4,29
19684,2030-07-25 02:00:00,2632.0568320000007,2030,02:00:00,Jul,2030 07,2030 07 25,25,4,29
19685,2030-07-25 02:15:00,2627.403776000001,2030,02:15:00,Jul,2030 07,2030 07 25,25,4,29
19686,2030-07-25 02:30:00,2638.282752000001,2030,02:30:00,Jul,2030 07,2030 07 25,25,4,29
19687,2030-07-25 02:45:00,2656.1740800000002,2030,02:45:00,Jul,2030 07,2030 07 25,25,4,29
19688,2030-07-25 03:00:00,2653.159424000001,2030,03:00:00,Jul,2030 07,2030 07 25,25,4,29
19689,2030-07-25 03:15:00,2645.8193920000012,2030,03:15:00,Jul,2030 07,2030 07 25,25,4,29
19690,2030-07-25 03:30:00,2650.4724480000014,2030,03:30:00,Jul,2030 07,2030 07 25,25,4,29
19691,2030-07-25 03:45:00,2647.6544000000013,2030,03:45:00,Jul,2030 07,2030 07 25,25,4,29
19692,2030-07-25 04:00:00,2651.193344000001,2030,04:00:00,Jul,2030 07,2030 07 25,25,4,29
19693,2030-07-25 04:15:00,2662.9242880000006,2030,04:15:00,Jul,2030 07,2030 07 25,25,4,29
19694,2030-07-25 04:30:00,2676.359168000001,2030,04:30:00,Jul,2030 07,2030 07 25,25,4,29
19695,2030-07-25 04:45:00,2701.4594560000005,2030,04:45:00,Jul,2030 07,2030 07 25,25,4,29
19696,2030-07-25 05:00:00,2782.5930240000016,2030,05:00:00,Jul,2030 07,2030 07 25,25,4,29
19697,2030-07-25 05:15:00,2801.5329280000005,2030,05:15:00,Jul,2030 07,2030 07 25,25,4,29
19698,2030-07-25 05:30:00,2854.0272640000007,2030,05:30:00,Jul,2030 07,2030 07 25,25,4,29
19699,2030-07-25 05:45:00,2924.150784000001,2030,05:45:00,Jul,2030 07,2030 07 25,25,4,29
19700,2030-07-25 06:00:00,3073.048576000001,2030,06:00:00,Jul,2030 07,2030 07 25,25,4,29
19701,2030-07-25 06:15:00,3170.9593600000007,2030,06:15:00,Jul,2030 07,2030 07 25,25,4,29
19702,2030-07-25 06:30:00,3244.2286080000013,2030,06:30:00,Jul,2030 07,2030 07 25,25,4,29
19703,2030-07-25 06:45:00,3295.5432960000007,2030,06:45:00,Jul,2030 07,2030 07 25,25,4,29
19704,2030-07-25 07:00:00,3369.533440000001,2030,07:00:00,Jul,2030 07,2030 07 25,25,4,29
19705,2030-07-25 07:15:00,3455.057920000001,2030,07:15:00,Jul,2030 07,2030 07 25,25,4,29
19706,2030-07-25 07:30:00,3507.9454720000017,2030,07:30:00,Jul,2030 07,2030 07 25,25,4,29
19707,2030-07-25 07:45:00,3561.0296320000016,2030,07:45:00,Jul,2030 07,2030 07 25,25,4,29
19708,2030-07-25 08:00:00,3609.8539520000013,2030,08:00:00,Jul,2030 07,2030 07 25,25,4,29
19709,2030-07-25 08:15:00,3650.093056000001,2030,08:15:00,Jul,2030 07,2030 07 25,25,4,29
19710,2030-07-25 08:30:00,3679.5842560000015,2030,08:30:00,Jul,2030 07,2030 07 25,25,4,29
19711,2030-07-25 08:45:00,3704.2913280000002,2030,08:45:00,Jul,2030 07,2030 07 25,25,4,29
19712,2030-07-25 09:00:00,3709.3376000000007,2030,09:00:00,Jul,2030 07,2030 07 25,25,4,29
19713,2030-07-25 09:15:00,3754.033152000001,2030,09:15:00,Jul,2030 07,2030 07 25,25,4,29
19714,2030-07-25 09:30:00,3796.8936960000015,2030,09:30:00,Jul,2030 07,2030 07 25,25,4,29
19715,2030-07-25 09:45:00,3835.625472000002,2030,09:45:00,Jul,2030 07,2030 07 25,25,4,29
19716,2030-07-25 10:00:00,3852.7303680000005,2030,10:00:00,Jul,2030 07,2030 07 25,25,4,29
